"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"경상남도 거제시 능포동","2**","다가구","8m미만","497.1","292","202012","11","72,000","2015","능포로6길",""
"경상남도 거제시 능포동","5**","다가구","12m미만","530.02","302","202009","11","42,200","2015","능포로9길",""
"경상남도 거제시 능포동","6**","단독","8m미만","97.77","92","202005","13","4,000","1984","옥수로",""
"경상남도 거제시 능포동","3**","단독","8m미만","84.88","127","202007","22","11,000","1984","옥수로8길",""
"경상남도 거제시 능포동","7**","단독","8m미만","301.04","172","202005","26","70,000","2014","옥수로1길",""
"경상남도 거제시 능포동","6**","단독","8m미만","431.76","183","202007","1","59,500","2015","옥수로4길",""
"경상남도 거제시 덕포동","1**","단독","8m미만","119.04","300","202009","2","29,000","2007","옥포대첩로",""
"경상남도 거제시 덕포동","*","단독","8m미만","218.31","331","202011","30","33,000","2014","옥포대첩로",""
"경상남도 거제시 덕포동","*","단독","8m미만","218.31","332","202006","18","50,000","2014","옥포대첩로",""
"경상남도 거제시 덕포동","7**","단독","8m미만","168.3","678","202012","24","57,705","2014","덕포2길",""
"경상남도 거제시 동부면 가배리","7**","다가구","8m미만","229.39","945","202006","17","108,119","2020","거제남서로",""
"경상남도 거제시 동부면 가배리","3**","단독","8m미만","45.61","164","202012","17","2,000","2008","거제남서로",""
"경상남도 거제시 동부면 가배리","3**","단독","12m미만","66","167","202007","31","7,700","1986","가배2길",""
"경상남도 거제시 동부면 가배리","3**","단독","8m미만","60.1","271","202009","28","4,250","1985","가배2길",""
"경상남도 거제시 동부면 가배리","6**","단독","8m미만","113.36","271","202006","30","8,000","1999","가배3길",""
"경상남도 거제시 동부면 가배리","7**","단독","8m미만","77.48","283","202007","7","4,700","1993","함박금길",""
"경상남도 거제시 동부면 가배리","8**","단독","8m미만","96.07","367","202012","12","20,000","1992","함박금길",""
"경상남도 거제시 동부면 가배리","7**","단독","8m미만","82.6","387","202011","4","8,731","1986","함박금길",""
"경상남도 거제시 동부면 가배리","3*","단독","8m미만","41","480","202010","29","17,000","2019","null",""
"경상남도 거제시 동부면 가배리","3*","단독","8m미만","41","633","202102","22","20,000","2019","null",""
"경상남도 거제시 동부면 가배리","8**","단독","8m미만","139.68","845","202003","16","30,000","2013","함박금길",""
"경상남도 거제시 동부면 구천리","9**","다가구","12m미만","193.43","614","202005","14","34,500","2011","거제중앙로",""
"경상남도 거제시 동부면 구천리","8**","다가구","8m미만","141.39","853.5","202009","8","33,535","2015","구천1길",""
"경상남도 거제시 동부면 구천리","4**","단독","8m미만","67.29","517","202004","22","12,900","1986","동부로",""
"경상남도 거제시 동부면 부춘리","5**","단독","8m미만","32.56","139","202101","13","5,300","1994","부춘1길",""
"경상남도 거제시 동부면 산양리","3**","단독","12m미만","155.94","130","202011","12","11,800","1994","동부로",""
"경상남도 거제시 동부면 산양리","8**","단독","8m미만","23.1","172","202010","20","5,000","1979","산양3길",""
"경상남도 거제시 동부면 산양리","6**","단독","12m미만","72.84","650","202005","11","15,423","2014","거제남서로",""
"경상남도 거제시 동부면 산촌리","3*","단독","8m미만","91.62","277","202009","6","23,000","2017","null",""
"경상남도 거제시 동부면 산촌리","2**","단독","8m미만","33.12","307","202102","8","9,800","1977","산촌1길",""
"경상남도 거제시 동부면 산촌리","3**","단독","8m미만","115.78","354","202007","8","26,500","2016","null",""
"경상남도 거제시 동부면 산촌리","3*","단독","8m미만","150.45","628","202006","19","42,000","2016","산양4길",""
"경상남도 거제시 동부면 오송리","4**","단독","12m미만","82.5","168","202004","20","12,000","1986","거제남서로",""
"경상남도 거제시 동부면 오송리","4**","단독","8m미만","122.7","298","202005","25","12,500","1991","오송3길",""
"경상남도 거제시 동부면 오송리","7**","단독","8m미만","138","324","202008","3","13,000","2002","오송1길",""
"경상남도 거제시 동부면 오송리","7**","단독","8m미만","138","324","202012","24","16,500","2002","오송1길",""
"경상남도 거제시 동부면 율포리","5**","다가구","8m미만","179.4","707","202007","22","33,830","2018","거제남서로",""
"경상남도 거제시 동부면 율포리","6**","단독","8m미만","36","192","202003","22","4,500","1965","거제남서로",""
"경상남도 거제시 동부면 율포리","6**","단독","12m미만","99.17","215","202010","23","7,000","1988","거제남서로",""
"경상남도 거제시 동부면 율포리","6**","단독","8m미만","89.48","268","202005","25","14,500","1984","율포4길",""
"경상남도 거제시 동부면 율포리","3**","단독","8m미만","140.7","519","202003","27","13,000","1997","거제남서로",""
"경상남도 거제시 동부면 율포리","3*","단독","8m미만","88.83","743","202102","22","20,840","2011","율포3길",""
"경상남도 거제시 동부면 학동리","2**","다가구","12m미만","273.34","319","202011","13","69,400","2011","거제중앙로",""
"경상남도 거제시 동부면 학동리","3**","단독","8m미만","25.48","327","202101","8","12,000","1909","학동2길",""
"경상남도 거제시 둔덕면 거림리","3**","단독","8m미만","118.48","149","202009","7","14,100","2008","거림1길",""
"경상남도 거제시 둔덕면 거림리","2**","단독","8m미만","98","211","202003","20","4,500","1980","거림2길",""
"경상남도 거제시 둔덕면 거림리","2**","단독","8m미만","68","248","202010","21","5,000","1953","거림2길",""
"경상남도 거제시 둔덕면 방하리","3**","단독","8m미만","60.9","172","202011","24","3,000","1995","죽전길",""
"경상남도 거제시 둔덕면 방하리","3**","단독","-","34","205","202011","24","2,500","1940","null",""
"경상남도 거제시 둔덕면 방하리","1**","단독","8m미만","76.58","271","202006","2","4,200","1900","죽전길",""
"경상남도 거제시 둔덕면 산방리","3**","단독","12m미만","125.19","911","202008","12","30,000","2017","산방산길",""
"경상남도 거제시 둔덕면 상둔리","2**","단독","8m미만","62.74","208","202010","10","4,000","1999","상둔4길",""
"경상남도 거제시 둔덕면 상둔리","1**","단독","12m미만","149.51","605","202003","6","28,000","2015","청마로",""
"경상남도 거제시 둔덕면 술역리","4**","단독","8m미만","48.37","104","202010","27","4,000","2005","술역3길",""
"경상남도 거제시 둔덕면 술역리","3**","단독","8m미만","72","152","202012","4","8,500","1955","거제남서로",""
