"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","36,990","23","202004","13","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","34,640","9","202004","13","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","43,370","16","202004","13","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","34,330","30","202004","14","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","36,170","34","202004","16","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,060","18","202004","16","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","35,050","10","202004","16","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,380","30","202004","17","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,170","27","202004","18","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","35,350","11","202004","20","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,580","30","202004","22","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","33,650","23","202004","22","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,680","32","202004","22","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,580","30","202004","22","분","20200504"
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,470","27","202004","23","분",""
