"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일"
"경상남도 거제시 아주동","집합","3**","탑곡로2길","제2종일반주거","제2종근린생활","25m미만","70.89"," ","10,800","2","202008","6"," ","2001",""
"경상남도 거제시 아주동","집합","1***","아주2로","제2종일반주거","제1종근린생활","25m미만","29.4"," ","9,400","1","202008","6"," ","2015",""
"경상남도 거제시 아주동","집합","1***","아주1로4길","일반상업","숙박","25m미만","27.46"," ","6,350","9","202009","21"," ","2018",""
"경상남도 거제시 아주동","집합","1***","아주1로4길","일반상업","숙박","25m미만","43.03"," ","18,000","14","202010","7"," ","2018",""
"경상남도 거제시 아주동","집합","1***","아주1로4길","일반상업","숙박","25m미만","27.46"," ","6,700","9","202010","29"," ","2018",""
"경상남도 거제시 아주동","집합","1***","아주1로4길","일반상업","숙박","25m미만","36.5"," ","12,000","29","202010","29"," ","2018",""
"경상남도 거제시 아주동","집합","1***","아주1로4길","일반상업","숙박","25m미만","27.46"," ","9,000","22","202011","1"," ","2018",""
"경상남도 거제시 아주동","일반","1***","아주로","제2종일반주거","제1종근린생활","12m미만","366.92","348.00","62,500","null","202102","2"," ","2014",""
"경상남도 거제시 아주동","일반","2**","아주로","자연녹지","기타","8m미만","2146.96","5711.00","570,000","null","202102","16"," ","2017",""
"경상남도 거제시 양정동","일반","4**","수양로","계획관리","제1종근린생활","8m미만","160.74","413.00","47,000","null","202004","17"," ","2015",""
"경상남도 거제시 양정동","집합","9**","제산로","제2종일반주거","제1종근린생활","12m미만","65.34"," ","31,900","null","202011","13"," ","2007",""
"경상남도 거제시 양정동","일반","9**","거제대로","자연녹지","제1종근린생활","25m미만","66.5","179.00","40,000","null","202102","24"," ","2018",""
"경상남도 거제시 연초면 오비리","일반","1***","연하해안로","준공업","제1종근린생활","12m미만","79.14","57.70","20,800","null","202006","4"," ","2016",""
"경상남도 거제시 연초면 오비리","일반","1***","연하해안로","준공업","제1종근린생활","12m미만","79.14","57.70","20,800","null","202006","4"," ","2016","20200626"
"경상남도 거제시 옥포동","집합","8**","성산로4길","제2종일반주거","제1종근린생활","12m미만","35.43"," ","4,700","1","202003","12"," ","1996",""
"경상남도 거제시 옥포동","집합","5**","옥포중앙로","제2종일반주거","제2종근린생활","25m미만","144.18"," ","45,000","1","202003","13"," ","1993",""
"경상남도 거제시 옥포동","집합","5**","옥포대첩로7길","제2종일반주거","제1종근린생활","12m미만","79.48"," ","15,100","1","202005","14"," ","1995",""
"경상남도 거제시 옥포동","일반","5**","옥포대첩로","일반상업","제2종근린생활","25m이상","253.81","415.80","200,000","null","202005","25"," ","1997",""
"경상남도 거제시 옥포동","일반","5**","옥포대첩로","일반상업","제2종근린생활","25m이상","196.74","416.80","190,000","null","202005","25"," ","1994",""
"경상남도 거제시 옥포동","집합","4**","옥포대첩로6길","일반상업","제2종근린생활","25m미만","142.74"," ","46,000","1","202007","3"," ","2005",""
"경상남도 거제시 옥포동","집합","5**","옥포성안로","일반상업","제2종근린생활","25m미만","150.57"," ","58,000","3","202007","17"," ","2017",""
"경상남도 거제시 옥포동","일반","5**","옥포로","제2종일반주거","제1종근린생활","25m미만","304.72","514.20","132,000","null","202007","31"," ","1990",""
"경상남도 거제시 옥포동","집합","8**","성산로","제3종일반주거","제2종근린생활","25m미만","47.76"," ","27,000","1","202008","17"," ","2016",""
"경상남도 거제시 옥포동","일반","5**","옥포로6길","일반상업","제2종근린생활","25m미만","613.74","404.00","175,000","null","202008","27"," ","1999",""
"경상남도 거제시 옥포동","일반","5**","옥포대첩로5길","제2종일반주거","제1종근린생활","12m미만","145.36","249.10","63,000","null","202009","14"," ","1994",""
"경상남도 거제시 옥포동","일반","5**","옥포대첩로5길","제2종일반주거","제1종근린생활","12m미만","145.36","249.10","63,000","null","202009","14"," ","1994","20200923"
"경상남도 거제시 옥포동","집합","5**","옥포로9길","일반상업","제2종근린생활","25m미만","79.36"," ","12,000","1","202009","28"," ","2002",""
"경상남도 거제시 옥포동","일반","1***","옥포로26길","제2종일반주거","제2종근린생활","12m미만","94.5","175.45","10,000","null","202010","15"," ","2002",""
"경상남도 거제시 옥포동","집합","5**","옥포로23길","제2종일반주거","제1종근린생활","12m미만","84.93"," ","8,000","1","202011","4"," ","1990",""
"경상남도 거제시 옥포동","집합","1***","진목2길","제2종일반주거","제1종근린생활","25m미만","43.2"," ","4,900","1","202101","6"," ","1994",""
"경상남도 거제시 옥포동","집합","5**","옥포로","일반상업","제1종근린생활","25m미만","382.54"," ","28,500","3","202101","8"," ","2009",""
"경상남도 거제시 옥포동","집합","1***","옥포로4길","일반상업","업무","12m미만","68.76"," ","3,000","null","202101","11"," ","1997",""
"경상남도 거제시 옥포동","집합","1***","옥포로4길","일반상업","업무","12m미만","11.46"," ","500","null","202101","11"," ","1997",""
"경상남도 거제시 옥포동","집합","1***","진목1길","제2종일반주거","제1종근린생활","12m미만","189.31"," ","28,000","3","202101","19"," ","2006",""
"경상남도 거제시 옥포동","집합","1***","옥포로","제2종일반주거","판매","25m미만","21"," ","10,500","1","202102","16"," ","1994",""
"경상남도 거제시 옥포동","집합","5**","옥포성안로","일반상업","제1종근린생활","25m미만","98.31"," ","20,000","1","202102","19"," ","2005",""
"경상남도 거제시 옥포동","일반","5**","옥포로6길","일반상업","제2종근린생활","8m미만","259.06","241.00","75,500","null","202102","22"," ","2004",""
"경상남도 거제시 옥포동","집합","1***","진목로","제2종일반주거","판매","25m미만","97.6"," ","11,200","null","202102","27"," ","1993",""
"경상남도 거제시 일운면 구조라리","일반","6**","거제대로","계획관리","숙박","12m미만","928.04","460.00","182,000","null","202102","5"," ","2012",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.06"," ","2,091","4","202003","16"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","1.89"," ","600","4","202003","19"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.06"," ","3,283","6","202003","20"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.02"," ","2,300","null","202003","23"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.02"," ","2,000","null","202003","24"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.06"," ","4,104","6","202003","26"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.02"," ","2,050","null","202003","30"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.86"," ","2,300","15","202004","1"," ","2013",""
"경상남도 거제시 일운면 소동리","집합","1**","거제대로","자연녹지","숙박","25m미만","5.06"," ","2,400","5","202004","1"," ","2013",""
