"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일"
"경기도 가평군 상면 항사리","일반","2**","한사간길","계획관리","제2종근린생활","8m미만","132.39","247.00","10,500","null","202003","16"," ","1997",""
"경기도 가평군 설악면 가일리","일반","1**","어비산길","계획관리","제1종근린생활","8m미만","86.4","808.00","25,000","null","202102","2"," ","2014",""
"경기도 가평군 설악면 가일리","일반","1**","어비산길","계획관리","제2종근린생활","12m미만","162.12","355.00","37,500","null","202102","2"," ","2013",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","14.7"," ","13,977","null","202003","4"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.42"," ","11,300","null","202003","4"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","11,800","null","202003","10"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","7,000","null","202003","10"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","11,800","null","202003","11"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","14.67"," ","13,700","null","202003","13"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","11,500","null","202003","17"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.42"," ","12,700","null","202003","18"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","14.76"," ","11,364","null","202003","27"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","12,000","null","202004","8"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","21.39"," ","14,500","null","202004","9"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","14,800","null","202004","10"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","9,273","null","202004","27"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","12,000","null","202004","28"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","10,000","null","202005","15"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","14.67"," ","12,500","null","202005","19"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.42"," ","13,500","null","202005","29"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","10,500","null","202006","5"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","10,500","null","202006","11"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","10,500","null","202006","16"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.42"," ","12,700","null","202006","17"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","14.67"," ","13,500","null","202007","6"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.42"," ","11,600","null","202007","7"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","17,140","null","202007","15"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","14,800","null","202007","16"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.42"," ","16,000","null","202007","16"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","10,500","null","202007","17"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.42"," ","12,500","null","202007","21"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","12,500","null","202007","21"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.31"," ","12,800","null","202007","21"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.42"," ","12,500","null","202007","23"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","12,500","null","202007","27"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","14.7"," ","13,500","null","202008","3"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","13,000","null","202008","4"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.42"," ","15,500","null","202008","5"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","13,000","null","202008","6"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","13,300","null","202008","22"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","13,000","null","202008","25"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.42"," ","12,500","null","202008","26"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","13,500","null","202008","28"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","13,800","null","202009","7"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","13,800","null","202009","9"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.42"," ","10,500","3","202009","10"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","13,900","null","202009","22"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","18,500","null","202009","23"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.42"," ","14,000","null","202009","24"," ","2016",""
"경기도 가평군 설악면 방일리","집합","7**","-","계획관리","숙박","8m미만","10.36"," ","16,600","null","202010","6"," ","2016",""
