"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"경기도 고양덕양구 덕은동","BL-A6","DMC리버시티자이","84.9657","74,643","11","202009","28","분",""
"경기도 고양덕양구 덕은동","BL-A6","DMC리버시티자이","84.9585","73,892","10","202010","14","분",""
"경기도 고양덕양구 덕은동","BL-A6","DMC리버시티자이","84.9585","73,000","8","202011","27","분",""
"경기도 고양덕양구 덕은동","BL-A6","DMC리버시티자이","84.9585","72,410","10","202012","23","분","20210105"
"경기도 고양덕양구 덕은동","403-2","고양 덕은지구 A3BL 호반써밋 DMC 힐즈","84.9773","71,067","10","202102","15","분",""
"경기도 고양덕양구 덕은동","BL-A4","고양덕은 DMC리버파크자이(A4BL)","84.9948","93,127","23","202007","27","분",""
"경기도 고양덕양구 덕은동","BL-A4","고양덕은 DMC리버파크자이(A4BL)","84.9948","93,461","7","202008","29","분",""
"경기도 고양덕양구 덕은동","BL-A4","고양덕은 DMC리버파크자이(A4BL)","84.9948","94,257","11","202009","8","분",""
"경기도 고양덕양구 덕은동","BL-A4","고양덕은 DMC리버파크자이(A4BL)","84.9948","94,257","11","202009","8","분",""
"경기도 고양덕양구 덕은동","BL-A4","고양덕은 DMC리버파크자이(A4BL)","84.9948","92,072","9","202009","14","분",""
"경기도 고양덕양구 덕은동","BL-A5","고양덕은지구 A5블록 대방노블랜드","84.9665","76,630","21","202008","6","분",""
"경기도 고양덕양구 덕은동","BL-A5","고양덕은지구 A5블록 대방노블랜드","84.995","67,753","21","202009","9","분",""
"경기도 고양덕양구 덕은동","BL-A5","고양덕은지구 A5블록 대방노블랜드","84.995","61,513","7","202009","22","분",""
"경기도 고양덕양구 덕은동","BL-A2","고양덕은지구A2 중흥S클래스","84.9693","70,000","15","202004","23","분",""
"경기도 고양덕양구 덕은동","BL-A2","고양덕은지구A2 중흥S클래스","84.9693","64,900","5","202008","10","분",""
"경기도 고양덕양구 덕은동","BL-1","덕은 삼정그린코아 더베스트","84.5681","49,157","18","202012","29","분",""
"경기도 고양덕양구 덕은동","BL-1","덕은 삼정그린코아 더베스트","84.5681","52,906","11","202012","31","분",""
"경기도 고양덕양구 덕은동","BL-1","덕은 삼정그린코아 더베스트","84.5681","54,306","19","202012","31","분",""
"경기도 고양덕양구 덕은동","BL-1","덕은 삼정그린코아 더베스트","84.5681","52,916","10","202101","19","분",""
"경기도 고양덕양구 덕은동","BL-1","덕은 삼정그린코아 더베스트","84.5681","57,951","2","202101","22","분",""
"경기도 고양덕양구 덕은동","BL-1","덕은 삼정그린코아 더베스트","84.5681","65,251","23","202101","22","분",""
"경기도 고양덕양구 덕은동","BL-1","덕은 삼정그린코아 더베스트","84.5681","68,251","23","202101","22","분","20210128"
"경기도 고양덕양구 덕은동","BL-1","덕은 삼정그린코아 더베스트","84.5681","53,906","17","202101","25","분",""
"경기도 고양덕양구 덕은동","BL-1","덕은 삼정그린코아 더베스트","84.5681","58,206","24","202101","25","분",""
"경기도 고양덕양구 덕은동","BL-1","덕은 삼정그린코아 더베스트","84.5681","55,306","22","202101","25","분",""
"경기도 고양덕양구 덕은동","BL-1","덕은 삼정그린코아 더베스트","84.5681","50,595","4","202102","16","분",""
"경기도 고양덕양구 주교동","620-5","고양시주교동세창짜임주상복합아파트","39.67","14,100","10","202009","18","분",""
"경기도 고양덕양구 주교동","620-5","고양시주교동세창짜임주상복합아파트","14.0635","13,600","8","202009","28","분",""
"경기도 고양덕양구 주교동","611-1","고양원당줌시티","14.0635","14,200","15","202101","30","분",""
"경기도 고양덕양구 지축동","BL-B-6","고양 지축지구 B6블록 중흥S클래스","84.9664","75,000","16","202008","13","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","55,320","20","202003","2","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","50,000","4","202003","2","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","43.99","34,005","9","202004","18","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","69.99","60,770","26","202004","22","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","52,520","10","202005","10","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","69.99","60,585","19","202005","25","입","20200904"
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","69.99","60,585","19","202005","25","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","54,220","7","202006","6","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","84.99","68,565","15","202006","6","입",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","57,077","4","202006","8","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","55,305","9","202006","8","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","34.99","25,520","13","202006","9","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","55,517","22","202006","9","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","53,093","8","202006","9","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","50,893","8","202006","9","분","20200610"
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","47,717","2","202006","10","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","84.99","67,184","17","202006","10","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","84.99","67,684","15","202006","10","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","65,561","12","202006","11","분",""
"경기도 고양덕양구 토당동","271-4","대곡역 두산위브","59.99","51,270","6","202006","15","분",""
