"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","9","907","16","5","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","46.7","202011","9","2,397","27","4","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","46.7","202011","9","2,179","24","13","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","46.7","202011","9","2,397","27","7","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","37.77","202011","9","1,406","19","6","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","9","756","14","13","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","46.7","202011","9","3,051","34","3","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","10","907","16","8","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","10","756","14","11","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","37.77","202011","10","1,406","19","14","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","37.77","202011","10","1,968","26","10","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","46.7","202011","10","2,615","29","3","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","10","907","16","4","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","37.77","202011","10","1,968","26","7","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","10","756","14","6","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","37.77","202011","10","1,406","19","12","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","46.7","202011","10","2,179","24","3","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","10","756","14","8","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","11","1,058","19","12","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","11","756","14","6","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","11","907","16","6","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","37.77","202011","11","3,606","8","8","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","11","907","16","11","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","11","756","14","5","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","37.77","202011","11","1,406","19","15","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","16","2,558","12","9","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","37.77","202011","16","3,606","8","4","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","18","2,558","12","11","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","46.7","202011","18","4,979","10","13","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","37.77","202011","19","3,606","8","6","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","46.7","202011","23","5,197","13","4","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","46.7","202011","23","4,979","10","4","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","27","2,407","9","6","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202011","27","2,331","8","14","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","37.77","202011","30","4,168","15","4","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","46.7","202012","10","4,979","10","3","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","37.77","202012","18","1,406","19","5","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","1680","1680","0000","고흥남계엘에이치1단지","월세","27.82","202012","28","831","15","4","2020","터미널길 17-35"
"전라남도 고흥군 고흥읍 등암리","171-6","0171","0006","영진맨션","월세","84.85","202003","5","2,000","37","2","1992","고흥로 1593"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","월세","25.208","202003","3","500","40","4","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","전세","50.9022","202005","6","8,500","0","4","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","전세","41.3948","202005","18","8,000","0","5","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","전세","41.3948","202008","12","8,500","0","7","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","전세","25.208","202008","12","6,800","0","5","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","전세","41.3948","202008","15","8,500","0","4","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","전세","51.0689","202008","18","9,000","0","7","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","전세","41.3948","202009","1","8,500","0","8","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","월세","25.208","202009","22","500","40","4","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","월세","50.9022","202010","7","10,000","7","8","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","전세","23.2641","202010","10","7,500","0","6","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","월세","25.208","202010","14","500","40","6","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","월세","41.3948","202011","27","8,500","7","3","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","월세","23.2641","202011","28","500","40","3","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","전세","41.3948","202011","30","9,000","0","6","2018","여산당촌길 53"
"전라남도 고흥군 고흥읍 서문리","215-3","0215","0003","고흥 센트럴파크 1차","전세","41.3948","202012","26","9,500","0","6","2018","여산당촌길 53"
