"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","59.9889","19,300","6","202011","26","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","59.9889","19,300","8","202011","26","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","26,110","11","202011","26","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","25,510","4","202011","27","분","20201221"
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","59.9889","19,300","9","202011","27","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","74.8999","23,680","16","202011","28","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","25,110","12","202011","30","분","20201210"
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","74.8999","23,380","11","202011","30","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","25,110","13","202011","30","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","59.9889","19,300","9","202011","30","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","25,110","16","202012","2","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","59.9889","19,300","9","202012","2","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","25,110","10","202012","3","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","25,110","16","202012","4","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","25,110","14","202012","8","분","20210308"
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","59.9889","19,300","9","202012","8","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","74.8999","23,380","5","202012","9","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","31,700","18","202012","14","분","20210108"
