"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"전라남도 강진군 강진읍 서성리","188-1","0188","0001","보은빌","74.94","75.79","202008","19","17,000","3","2016","현구길 12",""
"전라남도 강진군 강진읍 서성리","188-1","0188","0001","보은빌","71.78","72.59","202010","14","15,000","3","2016","현구길 12","20201016"
"전라남도 강진군 강진읍 서성리","188-1","0188","0001","보은빌","71.78","72.59","202010","14","15,000","3","2016","현구길 12",""
"전라남도 강진군 강진읍 서성리","58-25","0058","0025","신성빌라","35.19","35.46","202008","18","5,700","2","1997","삼일로 34","20200928"
"전라남도 강진군 강진읍 서성리","58-25","0058","0025","신성빌라","35.19","35.46","202008","18","3,000","2","1997","삼일로 34",""
"전라남도 강진군 강진읍 서성리","594","0594","0000","이안家","65.713","69.96","202006","23","12,400","3","2014","고성길 16",""
"전라남도 강진군 강진읍 서성리","81-2","0081","0002","이안家","63.3975","61.36","202008","13","12,800","2","2014","고성길 14",""
"전라남도 강진군 강진읍 서성리","81-2","0081","0002","이안家","63.3975","61.36","202008","15","13,500","4","2014","고성길 14",""
"전라남도 강진군 강진읍 서성리","118","0118","0000","탐진빌101동","26.64","25.69","202010","20","7,400","2","2016","탐진로 71",""
"전라남도 강진군 강진읍 서성리","118","0118","0000","탐진빌101동","26.64","25.69","202010","20","8,000","3","2016","탐진로 71",""
"전라남도 강진군 강진읍 서성리","118","0118","0000","탐진빌101동","26.64","25.69","202011","12","7,400","2","2016","탐진로 71",""
"전라남도 강진군 강진읍 서성리","274","0274","0000","하나베버리힐즈101동","84.3813","170.63","202101","4","20,700","3","2017","고성길 74",""
"전라남도 강진군 강진읍 평동리","263-4","0263","0004","남일주택1","54.6","50.99","202101","11","3,900","1","1983","삼일로 9",""
"전라남도 강진군 강진읍 평동리","263-14","0263","0014","남일주택2","54.6","51.08","202004","7","3,000","1","1983","삼일로 9",""
"전라남도 강진군 강진읍 평동리","92-1","0092","0001","모닝타운","59.67","62.77","202011","18","7,500","4","2011","금릉안길 2",""
"전라남도 강진군 강진읍 평동리","177-22","0177","0022","장미빌라A","65.72","50.96","202003","24","6,700","2","1990","영랑로 9-1",""
"전라남도 강진군 강진읍 평동리","177-21","0177","0021","장미빌라B","65.72","50.36","202003","14","7,200","1","1990","영랑로 9-1",""
"전라남도 강진군 강진읍 평동리","177-21","0177","0021","장미빌라B","65.72","50.36","202009","1","8,000","2","1990","영랑로 9-1",""
"전라남도 강진군 강진읍 평동리","226-3","0226","0003","중앙빌라","80.44","49.37","202101","19","6,300","3","1991","평동1길 26",""
"전라남도 강진군 강진읍 평동리","226-3","0226","0003","중앙빌라","80.44","49.37","202101","19","6,300","3","1991","평동1길 26","20210122"
"전라남도 강진군 강진읍 평동리","176-1","0176","0001","코스모스빌라","84.63","64.33","202011","3","8,950","3","1990","평동2길 24",""
"전라남도 강진군 군동면 호계리","737","0737","0000","두산경복궁","84.9874","101.24","202003","23","13,700","2","2013","군동계산길 53",""
"전라남도 강진군 군동면 호계리","737","0737","0000","두산경복궁","84.9874","101.24","202005","6","15,000","3","2013","군동계산길 53",""
"전라남도 강진군 군동면 호계리","737","0737","0000","두산경복궁","84.9874","101.24","202012","10","13,500","3","2013","군동계산길 53",""
"전라남도 강진군 성전면 송월리","185-4","0185","0004","무지개맨션","76.31","96","202010","24","4,350","3","1992","예향로 59-12",""
"전라남도 강진군 성전면 송월리","185-4","0185","0004","무지개맨션","76.31","96","202011","5","2,200","1","1992","예향로 59-12",""
"전라남도 강진군 성전면 월평리","430-10","0430","0010","성전파크103동","75.73","83","202012","17","4,750","1","2003","별뫼로 342-5",""
"전라남도 강진군 성전면 월평리","430-9","0430","0009","성전파크105동","75.73","94.88","202012","2","4,500","3","2003","별뫼로 342-5",""
"전라남도 강진군 성전면 월평리","430-9","0430","0009","성전파크105동","75.73","94.88","202102","2","6,000","2","2003","별뫼로 342-5",""
"전라남도 강진군 성전면 월평리","430-14","0430","0014","성전파크106동","80.68","76.63","202004","20","1,900","2","2003","별뫼로 342-5",""
"전라남도 강진군 성전면 월평리","430-14","0430","0014","성전파크106동","70.93","67.37","202004","20","2,100","4","2003","별뫼로 342-5",""
"전라남도 강진군 성전면 월평리","430-15","0430","0015","성전파크107동","31.2","35.94","202011","14","1,500","4","2003","별뫼로 342-5",""
"전라남도 강진군 성전면 월평리","430-15","0430","0015","성전파크107동","31.2","35.94","202011","29","1,500","4","2003","별뫼로 342-5",""
"전라남도 강진군 성전면 월평리","430-15","0430","0015","성전파크107동","31.2","35.94","202012","17","1,500","3","2003","별뫼로 342-5",""
"전라남도 강진군 성전면 월평리","430-15","0430","0015","성전파크107동","31.2","35.94","202012","17","1,400","2","2003","별뫼로 342-5",""
"전라남도 강진군 성전면 월평리","430-15","0430","0015","성전파크107동","31.2","35.94","202102","22","1,450","4","2003","별뫼로 342-5",""
"전라남도 고흥군 고흥읍 남계리","904-1","0904","0001","(904-1)","65.8","83","202009","7","4,000","2","1985","고흥로 1712",""
"전라남도 고흥군 고흥읍 남계리","904-1","0904","0001","(904-1)","65.8","83","202009","7","4,500","2","1985","고흥로 1712","20200914"
"전라남도 고흥군 고흥읍 남계리","413","0413","0000","413","60.12","81.82","202011","9","2,000","1","1987","신계학림길 32-3",""
"전라남도 고흥군 고흥읍 남계리","405-1","0405","0001","기한리츠빌","100.62","69.6","202008","27","17,700","2","2011","신계학림길 45",""
"전라남도 고흥군 고흥읍 남계리","405-1","0405","0001","기한리츠빌","100.62","69.6","202010","23","19,000","4","2011","신계학림길 45",""
"전라남도 고흥군 고흥읍 남계리","397","0397","0000","다솜빌","64.87","94.44","202005","30","12,000","2","2018","후동길 48",""
"전라남도 고흥군 고흥읍 남계리","397","0397","0000","다솜빌","64.87","94.44","202007","9","12,300","3","2018","후동길 48",""
"전라남도 고흥군 고흥읍 남계리","300","0300","0000","모아빌라1차","94.05","128","202101","18","10,000","3","2000","고흥로 1834-7",""
"전라남도 고흥군 고흥읍 남계리","302","0302","0000","모아빌라2차","94.05","131.81","202008","11","8,500","4","2000","고흥로 1834-8",""
"전라남도 고흥군 고흥읍 남계리","648-7","0648","0007","새부강","44.37","23.3","202003","28","6,600","3","2008","봉동주공길 7",""
"전라남도 고흥군 고흥읍 남계리","337-1","0337","0001","새부강빌2차","111.87","122.13","202010","23","17,500","2","2011","신계학림길 49-6",""
"전라남도 고흥군 고흥읍 남계리","257-14","0257","0014","세라빌라","76.8","62.44","202006","12","7,000","1","2000","고흥로 1864",""
"전라남도 고흥군 고흥읍 남계리","257-14","0257","0014","세라빌라","76.8","62.44","202101","5","6,100","4","2000","고흥로 1864",""
"전라남도 고흥군 고흥읍 남계리","257-12","0257","0012","송림빌라","76.68","80.63","202007","9","8,000","4","2001","고흥로 1866",""
"전라남도 고흥군 고흥읍 남계리","327-2","0327","0002","송림파크A","88.17","54.94","202011","27","15,900","5","2011","고흥로 1816",""
"전라남도 고흥군 고흥읍 남계리","509","0509","0000","아이빌리지","75.99","32.2","202009","7","13,000","5","2015","흥양길 23-46",""
"전라남도 고흥군 고흥읍 남계리","439-1","0439","0001","우주3차나동","76.59","50","202012","10","7,200","4","2004","신계학림길 18",""
"전라남도 고흥군 고흥읍 남계리","407-7","0407","0007","우주빌라가동","76.7","75.75","202006","1","6,000","3","2002","고흥로 1831-2",""
"전라남도 고흥군 고흥읍 남계리","407-7","0407","0007","우주빌라가동","76.7","75.75","202007","1","8,500","1","2002","고흥로 1831-2","20200804"
"전라남도 고흥군 고흥읍 남계리","407-7","0407","0007","우주빌라가동","76.7","75.75","202010","7","8,400","1","2002","고흥로 1831-2",""
"전라남도 고흥군 고흥읍 남계리","407-22","0407","0022","우주빌라나동","76.665","62.88","202004","28","8,000","4","2002","고흥로 1831-1",""
"전라남도 고흥군 고흥읍 남계리","719-5","0719","0005","청산5차","74.74","86.88","202012","24","5,000","4","1994","봉남봉동길 28-2",""
"전라남도 고흥군 고흥읍 남계리","323","0323","0000","청산빌라","78.84","43.88","202003","10","6,850","3","1990","고흥로 1806-3",""
"전라남도 고흥군 고흥읍 남계리","408-2","0408","0002","학림빌라","76.56","48.63","202004","13","8,150","4","2002","신계학림길 36",""
"전라남도 고흥군 고흥읍 등암리","232","0232","0000","지뜨","77.785","149.61","202007","8","21,700","2","2014","고흥로 1625-47",""
"전라남도 고흥군 고흥읍 등암리","230","0230","0000","지뜨빌라","77.785","148.61","202012","28","25,000","2","2014","고흥로 1625-45",""
"전라남도 고흥군 고흥읍 서문리","219-6","0219","0006","(219-6)","75.13","26","202102","2","7,100","4","1997","터미널길 30",""
"전라남도 고흥군 고흥읍 서문리","255-9","0255","0009","(255-9)","78.33","47.88","202101","14","5,000","1","1994","홍교당촌길 52",""
"전라남도 고흥군 고흥읍 서문리","217-15","0217","0015","우정빌라","71.3","80","202010","7","5,300","1","1983","두원로 8-4",""
"전라남도 고흥군 고흥읍 서문리","218-1","0218","0001","은하","61.29","83.25","202011","25","3,400","2","1982","홍교당촌길 25",""
"전라남도 고흥군 고흥읍 서문리","218-3","0218","0003","행복한빌","98.76","72.71","202003","14","16,000","3","2018","터미널길 33-6",""
"전라남도 고흥군 고흥읍 옥하리","263","0263","0000","SJ휴가","58.8","54.55","202011","30","8,500","4","2016","옥하여산길 15","20201207"
"전라남도 고흥군 고흥읍 옥하리","263","0263","0000","SJ휴가","58.8","54.55","202011","30","8,500","3","2016","옥하여산길 15",""
"전라남도 고흥군 고흥읍 옥하리","263","0263","0000","SJ휴가","63.9","59.28","202102","10","9,500","3","2016","옥하여산길 15",""
"전라남도 고흥군 고흥읍 옥하리","284-1","0284","0001","새한빌라","77.04","59.75","202005","12","5,000","4","1995","옥하여산길 5",""
"전라남도 고흥군 고흥읍 옥하리","284-1","0284","0001","새한빌라","77.04","59.75","202010","12","6,000","4","1995","옥하여산길 5",""
"전라남도 고흥군 고흥읍 옥하리","159-6","0159","0006","청산3차","75.67","98.88","202005","25","8,500","3","1991","후동길 8-13",""
"전라남도 고흥군 고흥읍 옥하리","159-6","0159","0006","청산3차","75.67","98.88","202011","7","5,000","3","1991","후동길 8-13",""
"전라남도 고흥군 고흥읍 행정리","236-4","0236","0004","거성하이츠","77.31","59.83","202006","9","6,000","1","1994","흥양길 87-6",""
"전라남도 고흥군 고흥읍 행정리","201-5","0201","0005","대영빌라A동","83.44","91","202003","18","4,100","3","1991","교촌길 5",""
"전라남도 고흥군 고흥읍 행정리","201-1","0201","0001","대영빌라B동","84.08","62.88","202010","28","5,500","1","1992","교촌길 11",""
"전라남도 고흥군 고흥읍 행정리","224-1","0224","0001","청산4차빌라","76.02","69.81","202004","6","2,800","1","1993","교촌길 12",""
"전라남도 고흥군 고흥읍 행정리","153-2","0153","0002","행정빌라","101.22","79.33","202003","20","10,800","1","2003","흥양길 102-7",""
"전라남도 고흥군 고흥읍 호형리","1267-1","1267","0001","(1267-1)","104.4","69","202004","23","16,000","3","2009","고흥로 1792-4",""
"전라남도 고흥군 고흥읍 호형리","1279-17","1279","0017","동촌","69.86","84","202006","12","4,500","2","1984","학교길 43",""
"전라남도 고흥군 고흥읍 호형리","1295","1295","0000","모아빌라3차","75.74","79.88","202006","5","9,600","1","2002","고흥로 1802-8",""
"전라남도 고흥군 고흥읍 호형리","1269-4","1269","0004","삼형빌라(가,나)","56.97","29","202012","16","4,400","4","1991","학교길 45-4",""
"전라남도 고흥군 고흥읍 호형리","1271-5","1271","0005","삼형빌라(마)","75.09","48.5","202009","16","7,500","2","1992","학교길 45-12",""
"전라남도 고흥군 고흥읍 호형리","1271-5","1271","0005","삼형빌라(마)","75.09","48.5","202010","15","5,000","4","1992","학교길 45-12",""
"전라남도 고흥군 고흥읍 호형리","1272-7","1272","0007","우산빌라2차","76.35","69","202004","27","8,400","4","2002","학교길 45-5",""
"전라남도 고흥군 고흥읍 호형리","1231-4","1231","0004","탑스빌","75.94","66.38","202004","20","10,300","3","2001","봉동주공길 41-8",""
"전라남도 고흥군 고흥읍 호형리","1275-2","1275","0002","프라임빌","96.39","55.17","202007","14","11,900","3","2004","학교길 31-3",""
"전라남도 고흥군 고흥읍 호형리","1277-8","1277","0008","하늘빛맨션2차","46.61","30.13","202006","28","6,500","3","2011","학교길 31-2",""
"전라남도 고흥군 고흥읍 호형리","1277-8","1277","0008","하늘빛맨션2차","46.61","30.13","202012","21","9,500","2","2011","학교길 31-2",""
"전라남도 고흥군 과역면 과역리","143-1","0143","0001","(143-1)","71.33","93.33","202102","26","1,700","2","1983","과역로 864-5",""
"전라남도 고흥군 과역면 과역리","77-2","0077","0002","(77-2)","64.8","40.16","202012","7","3,200","3","1999","과역로 860",""
"전라남도 고흥군 과역면 과역리","233-3","0233","0003","새천년빌라","91.95","60.38","202005","4","7,300","3","2000","송학샘길 40-4",""
"전라남도 고흥군 과역면 과역리","216-1","0216","0001","우주빌","85.72","87.5","202008","3","10,500","2","2011","송학큰길 5",""
"전라남도 고흥군 과역면 과역리","216-1","0216","0001","우주빌","85.72","87.5","202009","9","11,500","5","2011","송학큰길 5",""
"전라남도 고흥군 과역면 과역리","216-1","0216","0001","우주빌","85.72","87.5","202012","17","9,300","2","2011","송학큰길 5",""
"전라남도 고흥군 과역면 과역리","157-3","0157","0003","유진빌라","71.55","59.63","202008","6","4,000","1","1992","과역로 873",""
"전라남도 고흥군 과역면 과역리","157-3","0157","0003","유진빌라","71.55","59.63","202011","29","4,500","2","1992","과역로 873",""
"전라남도 고흥군 과역면 과역리","233-1","0233","0001","청남파크","77.31","63","202012","29","2,000","1","1991","송학샘길 40-5",""
"전라남도 고흥군 금산면 대흥리","489-24","0489","0024","부강골드빌B동","61.02","94.25","202004","29","6,500","2","2012","거금중앙길 135",""
"전라남도 고흥군 금산면 대흥리","489-24","0489","0024","부강골드빌B동","61.02","94.25","202010","12","6,800","1","2012","거금중앙길 135",""
"전라남도 고흥군 도덕면 도덕리","771-8","0771","0008","(771-8)","67.32","97.75","202006","15","1,000","1","1985","고흥로 451-8",""
"전라남도 고흥군 도덕면 도덕리","771-8","0771","0008","(771-8)","67.32","97.75","202006","15","1,000","1","1985","고흥로 451-8","20200624"
"전라남도 고흥군 도덕면 도덕리","771-8","0771","0008","(771-8)","67.32","97.75","202006","15","1,000","1","1985","고흥로 451-8","20200615"
"전라남도 고흥군 도덕면 도덕리","771-8","0771","0008","(771-8)","67.32","97.75","202006","29","1,500","1","1985","고흥로 451-8",""
"전라남도 고흥군 도덕면 도덕리","771-8","0771","0008","(771-8)","67.32","97.75","202012","30","1,200","1","1985","고흥로 451-8",""
"전라남도 고흥군 도덕면 도덕리","781-2","0781","0002","세아빌라","76.02","85.75","202003","26","2,400","4","1986","고흥로 451-7",""
"전라남도 고흥군 도양읍 봉암리","2958-14","2958","0014","(2958-14)","78.77","57.25","202004","20","17,900","2","1992","비봉로 198-11",""
"전라남도 고흥군 도양읍 봉암리","2699-156","2699","0156","공작맨션","77.51","37","202010","13","5,000","4","1991","녹동남촌3길 22-1",""
"전라남도 고흥군 도양읍 봉암리","1605-8","1605","0008","광명골드빌라","75.005","111.56","202009","29","8,100","1","2007","천마로 20",""
"전라남도 고흥군 도양읍 봉암리","2671-4","2671","0004","녹동맨션","75.59","69","202102","18","5,600","4","1991","녹동5구길 17-15",""
"전라남도 고흥군 도양읍 봉암리","2240-401","2240","0401","녹동모아빌라2차","76.08","72.63","202003","25","9,500","1","2003","동두메1길 20",""
"전라남도 고흥군 도양읍 봉암리","3286","3286","0000","대명(3286)","65.4","33.78","202006","15","5,000","3","1994","녹동신항8길 9-6",""
"전라남도 고흥군 도양읍 봉암리","3261","3261","0000","대명빌라3차","77.88","41","202003","30","6,850","2","1995","우주항공로 46",""
"전라남도 고흥군 도양읍 봉암리","2191","2191","0000","더스테이","59.83","77.6","202006","29","15,800","2","2019","북문길 9-6",""
"전라남도 고흥군 도양읍 봉암리","2191","2191","0000","더스테이","59.83","77.6","202006","29","18,900","5","2019","북문길 9-6",""
"전라남도 고흥군 도양읍 봉암리","2191","2191","0000","더스테이","59.83","77.6","202006","29","15,800","2","2019","북문길 9-6",""
"전라남도 고흥군 도양읍 봉암리","2191","2191","0000","더스테이","59.83","77.6","202006","29","18,900","5","2019","북문길 9-6",""
"전라남도 고흥군 도양읍 봉암리","2191","2191","0000","더스테이","59.83","77.6","202006","29","16,500","3","2019","북문길 9-6",""
"전라남도 고흥군 도양읍 봉암리","2191","2191","0000","더스테이","59.83","77.6","202006","29","16,500","4","2019","북문길 9-6",""
"전라남도 고흥군 도양읍 봉암리","2191","2191","0000","더스테이","59.83","77.6","202007","7","16,500","4","2019","북문길 9-6",""
"전라남도 고흥군 도양읍 봉암리","2191","2191","0000","더스테이","59.83","77.6","202007","7","16,500","4","2019","북문길 9-6",""
"전라남도 고흥군 도양읍 봉암리","2191","2191","0000","더스테이","59.83","77.6","202007","7","16,500","3","2019","북문길 9-6",""
"전라남도 고흥군 도양읍 봉암리","2191","2191","0000","더스테이","59.83","77.6","202007","9","15,500","2","2019","북문길 9-6",""
"전라남도 고흥군 도양읍 봉암리","2191","2191","0000","더스테이","59.83","77.6","202009","18","18,900","5","2019","북문길 9-6",""
"전라남도 고흥군 도양읍 봉암리","2191","2191","0000","더스테이","59.83","77.6","202010","6","18,900","5","2019","북문길 9-6",""
"전라남도 고흥군 도양읍 봉암리","2191","2191","0000","더스테이","59.83","77.6","202010","8","16,500","3","2019","북문길 9-6",""
"전라남도 고흥군 도양읍 봉암리","2191","2191","0000","더스테이","59.83","77.6","202010","20","18,900","5","2019","북문길 9-6",""
"전라남도 고흥군 도양읍 봉암리","산304-2","0304","0002","로얄연립","65.82","110","202011","20","4,800","1","1985","비봉등산길 25",""
"전라남도 고흥군 도양읍 봉암리","3166","3166","0000","롯데빌리지","71.43","48.05","202102","4","12,500","4","2012","녹동2길 42-6",""
"전라남도 고흥군 도양읍 봉암리","3166","3166","0000","롯데빌리지","71.43","48.05","202102","4","12,500","4","2012","녹동2길 42-6","20210303"
"전라남도 고흥군 도양읍 봉암리","2240-271","2240","0271","모아1차","76.08","66.5","202010","28","7,700","4","2002","동두메1길 20",""
"전라남도 고흥군 도양읍 봉암리","1939-4","1939","0004","샘터빌라","76.7","72.63","202005","7","7,300","3","2004","신정중앙길 8-2",""
"전라남도 고흥군 도양읍 봉암리","2699-225","2699","0225","소라","65.228","75","202011","23","4,500","1","1982","녹동남촌2길 7",""
"전라남도 고흥군 도양읍 봉암리","2242-96","2242","0096","조은빌라","85.69","39.82","202004","22","9,500","4","2007","명동길 6-13",""
"전라남도 고흥군 도양읍 봉암리","2685-1","2685","0001","진명빌라","80.35","78.67","202005","19","3,200","1","1992","천마로 82-5",""
"전라남도 고흥군 도양읍 봉암리","2048-7","2048","0007","평화맨션","65.07","71.67","202004","27","3,800","3","1984","비봉로 104-5",""
"전라남도 고흥군 도양읍 봉암리","1912-1","1912","0001","푸른빌라","76.23","74.13","202012","21","6,000","1","1996","신정중앙길 8-20",""
"전라남도 고흥군 도양읍 봉암리","3157","3157","0000","하우젠빌","121.14","37.51","202005","29","8,100","3","2004","녹동1길 32",""
"전라남도 고흥군 도양읍 봉암리","1517-4","1517","0004","해강블루빌","59.9","59.69","202012","28","12,000","4","2013","천마로 145-5",""
"전라남도 고흥군 도양읍 봉암리","2699-245","2699","0245","화신빌라","84.69","71.13","202102","20","4,500","2","1995","녹동중앙길 18-5",""
"전라남도 고흥군 도양읍 봉암리","3224-1","3224","0001","황룡빌라","61.37","34.04","202012","9","3,300","4","1993","녹동신항9길 17-15",""
"전라남도 고흥군 도화면 당오리","1075-35","1075","0035","무궁화빌","121.56","89.63","202011","13","11,000","3","2011","천마로 2275-12",""
"전라남도 고흥군 도화면 당오리","525-1","0525","0001","아카시아빌라","94.58","52.94","202005","26","11,500","3","2011","당오천변1길 25",""
"전라남도 고흥군 도화면 당오리","540-1","0540","0001","조은빌라 2차","35.28","45.56","202003","16","4,000","4","2006","당오천변1길 43",""
"전라남도 고흥군 도화면 당오리","1065-4","1065","0004","좋은집좋은빌라","76.73","95.25","202009","21","7,800","4","2004","당오천변1길 6-2",""
"전라남도 고흥군 도화면 당오리","1065-4","1065","0004","좋은집좋은빌라","76.68","95.25","202010","20","6,800","2","2004","당오천변1길 6-2",""
"전라남도 고흥군 도화면 당오리","524","0524","0000","태산빌라A동","73.95","74.75","202003","3","3,500","2","1995","당오천변1길 19",""
"전라남도 고흥군 동강면 유둔리","589-1","0589","0001","금탑빌라(A동)","76.77","77.75","202009","4","5,000","3","1998","동강중촌길 28",""
"전라남도 고흥군 동강면 유둔리","589-1","0589","0001","금탑빌라(A동)","76.77","77.75","202009","21","4,900","3","1998","동강중촌길 28",""
"전라남도 고흥군 봉래면 신금리","878-274","0878","0274","(878-274)","63.33","91.87","202008","3","2,000","2","1983","축정1길 12",""
"전라남도 고흥군 봉래면 신금리","1103-1","1103","0001","나라도주택(나원)","59.85","112.83","202004","29","4,000","2","1996","원두길 25-5",""
"전라남도 고흥군 봉래면 신금리","1103-1","1103","0001","나라도주택(나원)","59.85","112.83","202005","19","4,000","1","1996","원두길 25-5",""
"전라남도 고흥군 봉래면 신금리","1103-1","1103","0001","나라도주택(나원)","59.85","112.83","202006","24","5,400","3","1996","원두길 25-5",""
"전라남도 고흥군 봉래면 신금리","1103-1","1103","0001","나라도주택(나원)","59.85","112.83","202008","19","4,500","2","1996","원두길 25-5",""
"전라남도 고흥군 봉래면 신금리","1103-1","1103","0001","나라도주택(나원)","59.85","112.83","202012","16","4,850","2","1996","원두길 25-5",""
"전라남도 고흥군 봉래면 신금리","878-253","0878","0253","중앙빌라A동","76.6","51","202012","31","7,500","1","1997","나로도항길 56-9",""
"전라남도 고흥군 봉래면 신금리","857","0857","0000","카이스빌","71.95","94.38","202004","13","9,050","4","2011","종고길 16",""
"전라남도 고흥군 포두면 길두리","1342-42","1342","0042","금탑빌라B동","77.06","64","202102","3","5,300","4","1997","후동1길 6",""
"전라남도 고흥군 포두면 길두리","896-10","0896","0010","비봉맨션","50.4","82.67","202005","15","2,100","4","1995","우주로 681",""
"전라남도 곡성군 곡성읍 읍내리","775-8","0775","0008","굿모닝타운","55.3024","91.86","202012","4","11,000","1","2013","학교로 37",""
