"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"전라남도 곡성군 오산면 선세리","2**","8m미만","185.34","전세","202003","7","2,000","0","2015","오산로"
"전라남도 곡성군 옥과면 리문리","2**","8m미만","143.38","전세","202009","21","3,500","0","2003","리문5길"
"전라남도 곡성군 옥과면 죽림리","4**","12m미만","36.36","전세","202102","1","2,500","0","1998","옥과7길"
"전라남도 곡성군 옥과면 죽림리","4**","12m미만","91.26","전세","202003","13","10,000","0","null","미술관로"
"전라남도 곡성군 옥과면 죽림리","4**","12m미만","95","전세","202101","6","4,500","0","1998","옥과7길"
"전라남도 광양시 광양읍 구산리","8**","-","22.45","월세","202005","6","100","35","2018","null"
"전라남도 광양시 광양읍 구산리","7**","25m미만","25","전세","202004","9","4,300","0","2012","서평8길"
"전라남도 광양시 광양읍 구산리","7**","25m미만","25","전세","202007","10","4,200","0","2012","서평8길"
"전라남도 광양시 광양읍 구산리","7**","-","28.22","월세","202101","11","5,000","5","2012","null"
"전라남도 광양시 광양읍 구산리","7**","25m미만","35","전세","202003","6","5,000","0","2012","서평8길"
"전라남도 광양시 광양읍 구산리","7**","12m미만","39","전세","202006","3","4,500","0","2010","서평5길"
"전라남도 광양시 광양읍 구산리","7**","25m미만","40","전세","202007","6","5,000","0","2012","서평8길"
"전라남도 광양시 광양읍 덕례리","1***","8m미만","14.91","월세","202102","10","1,000","10","2006","예구길"
"전라남도 광양시 광양읍 덕례리","1***","-","25","월세","202102","4","100","35","null","null"
"전라남도 광양시 광양읍 덕례리","1***","25m미만","25","전세","202102","16","350","0","null","옹기길"
"전라남도 광양시 광양읍 덕례리","1***","8m미만","25","전세","202012","23","3,700","0","2015","예구3길"
"전라남도 광양시 광양읍 덕례리","1***","8m미만","29.7","월세","202010","13","100","31","null","예구4길"
"전라남도 광양시 광양읍 덕례리","1***","25m미만","30","월세","202102","1","100","33","2015","옹기길"
"전라남도 광양시 광양읍 덕례리","1***","12m미만","30","월세","202102","9","2,000","20","2021","예구7길"
"전라남도 광양시 광양읍 덕례리","1***","8m미만","30","월세","202005","16","200","30","2017","예구8길"
"전라남도 광양시 광양읍 덕례리","1***","8m미만","30","월세","202008","25","500","35","2015","예구6길"
"전라남도 광양시 광양읍 덕례리","1***","8m미만","30","전세","202011","6","4,000","0","2016","예구길"
"전라남도 광양시 광양읍 덕례리","1***","8m미만","30","전세","202102","16","3,500","0","2017","예구길"
"전라남도 광양시 광양읍 덕례리","1***","8m미만","30","전세","202012","31","4,000","0","2016","예구길"
"전라남도 광양시 광양읍 덕례리","1***","-","30.27","전세","202101","29","5,000","0","2011","null"
"전라남도 광양시 광양읍 덕례리","1***","8m미만","32.6","월세","202007","16","700","40","2020","갈티1길"
"전라남도 광양시 광양읍 덕례리","1***","8m미만","33","월세","202008","15","200","45","2011","회암길"
"전라남도 광양시 광양읍 덕례리","1***","8m미만","33","전세","202004","5","4,000","0","2019","예구1길"
"전라남도 광양시 광양읍 덕례리","1***","8m미만","33","전세","202003","12","3,800","0","2019","예구1길"
"전라남도 광양시 광양읍 덕례리","1***","8m미만","35","전세","202009","9","4,000","0","2015","예구6길"
"전라남도 광양시 광양읍 덕례리","1***","8m미만","35","전세","202009","9","4,000","0","2015","예구6길"
"전라남도 광양시 광양읍 덕례리","1***","-","35.41","월세","202102","17","3,800","6","2011","null"
"전라남도 광양시 광양읍 덕례리","1***","12m미만","40","월세","202102","9","2,000","30","2021","예구7길"
"전라남도 광양시 광양읍 덕례리","1***","12m미만","40","전세","202102","9","5,500","0","null","예구7길"
"전라남도 광양시 광양읍 덕례리","1***","12m미만","40","전세","202102","23","5,300","0","2021","예구7길"
