"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"강원도 강릉시 포남동","1177-1","1177","0001","신일","전세","58.2","202008","10","7,500","0","1","1985","성덕포남로182번길 26"
"강원도 강릉시 포남동","1177-1","1177","0001","신일","전세","57.77","202009","3","4,000","0","1","1985","성덕포남로182번길 26"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202004","24","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202004","28","7,500","0","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202005","8","7,500","0","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202005","8","7,500","0","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202006","3","7,000","0","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202006","3","7,000","0","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202008","7","7,000","0","1","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202008","11","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202008","31","7,500","0","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202008","31","7,500","0","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202009","8","7,500","0","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202009","10","7,500","0","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202009","11","7,500","0","4","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202009","15","7,200","0","1","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202010","12","7,500","0","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202010","12","7,500","0","4","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202010","12","7,500","0","4","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202010","13","7,500","0","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202010","14","7,500","0","4","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202010","16","7,500","0","4","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202010","20","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202010","21","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202010","21","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202010","21","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202010","26","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202010","29","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202010","30","7,500","0","4","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","월세","22.04","202011","4","0","50","1","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202011","10","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202011","11","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202011","13","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202011","13","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","월세","22.04","202011","18","3,000","37","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202011","24","7,500","0","4","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202011","25","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202011","25","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202012","3","7,300","0","1","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202012","7","7,500","0","4","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202012","7","7,500","0","4","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202012","9","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202012","14","7,300","0","1","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202012","14","7,300","0","1","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202012","21","7,300","0","1","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202012","23","7,500","0","3","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202101","7","7,500","0","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202101","8","7,500","0","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202101","10","7,500","0","2","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202101","14","7,500","0","4","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202101","15","7,500","0","4","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202101","15","7,500","0","4","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1324","1324","0000","썬라이즈빌","전세","22.04","202101","30","7,300","0","1","2019","난설헌로78번길 29-17"
"강원도 강릉시 포남동","1005-134","1005","0134","옥포","월세","52.74","202004","29","500","30","2","1983","용지각길8번길 29"
"강원도 강릉시 포남동","1005-134","1005","0134","옥포","전세","52.74","202012","21","4,500","0","1","1983","용지각길8번길 29"
"강원도 강릉시 포남동","626-2","0626","0002","진양그린","전세","58.51","202006","8","6,200","0","2","1994","가작로259번길 14-4"
