"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"강원도 강릉시 교동","8**","단독","8m미만","35.1","132","202007","6","7,000","1960","화부산로8번안길",""
"강원도 강릉시 교동","9**","단독","8m미만","58.91","132","202005","8","4,800","1976","임영로207번길",""
"강원도 강릉시 교동","9**","단독","8m미만","59.74","132","202102","22","17,800","1977","임영로207번길",""
"강원도 강릉시 교동","1***","단독","8m미만","54.88","132.9","202003","21","10,500","1974","명주로78번길",""
"강원도 강릉시 교동","1***","단독","8m미만","81.43","132.9","202005","2","14,800","1973","명주로78번길",""
"강원도 강릉시 교동","1**","단독","8m미만","39.67","133","202008","21","8,500","null","임영로198번길",""
"강원도 강릉시 교동","8**","단독","8m미만","69.72","136","202012","18","3,000","2011","임영로",""
"강원도 강릉시 교동","9**","단독","8m미만","109.36","136.5","202005","27","12,400","1983","강릉대로",""
"강원도 강릉시 교동","9**","단독","8m미만","72.5","139.8","202004","4","9,000","1978","강릉대로159번안길",""
"강원도 강릉시 교동","2**","단독","25m이상","49.5","140","202009","22","20,800","1994","화부산로",""
"강원도 강릉시 교동","9**","단독","12m미만","93.95","140.4","202010","22","14,000","1977","명주로",""
"강원도 강릉시 교동","7**","단독","8m미만","150.24","142","202008","19","17,500","1990","화부산로99번길",""
"강원도 강릉시 교동","9**","단독","8m미만","60.16","143.7","202007","3","5,500","1976","명주로64번길",""
"강원도 강릉시 교동","2**","단독","8m미만","142.34","144","202003","14","17,500","1982","화부산로141번길",""
"강원도 강릉시 교동","2**","단독","8m미만","98.08","145","202007","14","14,000","1976","율곡로2930번길",""
"강원도 강릉시 교동","8**","단독","8m미만","29.73","148.4","202006","4","3,800","1950","화부산로18번길",""
"강원도 강릉시 교동","1**","단독","12m미만","75.17","148.8","202012","5","19,500","1974","옥천로62번길",""
"강원도 강릉시 교동","9**","단독","12m미만","136.73","150","202102","20","18,000","1981","원대로20번길",""
"강원도 강릉시 교동","1***","단독","8m미만","150","150","202009","21","23,000","1984","화부산로63번길",""
"강원도 강릉시 교동","1**","단독","8m미만","137.59","150.2","202005","6","9,000","1979","옥천로71번길",""
"강원도 강릉시 교동","3**","단독","8m미만","110.66","152","202012","2","23,000","2013","율곡로2988번길",""
"강원도 강릉시 교동","9**","단독","8m미만","118.51","152.1","202101","20","13,000","1978","강릉대로",""
"강원도 강릉시 교동","2**","단독","8m미만","72.4","154","202009","5","18,000","1979","화부산로177번길",""
"강원도 강릉시 교동","1***","단독","12m미만","176.42","155","202006","29","19,500","1984","화부산로63번길",""
"강원도 강릉시 교동","2**","단독","8m미만","94.8","156","202009","12","12,000","1982","화부산로141번안길",""
"강원도 강릉시 교동","1**","단독","8m미만","96.52","158","202011","12","13,500","1979","강릉대로203번길",""
"강원도 강릉시 교동","9**","단독","12m미만","124.95","159","202009","2","21,000","1981","원대로8번길",""
"강원도 강릉시 교동","9**","단독","8m미만","151.58","159","202004","22","15,000","1990","강릉대로121번길",""
"강원도 강릉시 교동","9**","단독","12m미만","57.19","160.3","202008","14","11,500","1978","명주로",""
"강원도 강릉시 교동","8**","단독","8m미만","149.93","161","202011","11","16,450","1980","강릉대로171번길",""
"강원도 강릉시 교동","9**","단독","8m미만","79.3","164","202010","29","7,600","1975","화부산로8번길",""
"강원도 강릉시 교동","9**","단독","8m미만","137.53","165.3","202012","1","21,000","2011","원대로26번길",""
"강원도 강릉시 교동","7**","단독","12m미만","151.86","166","202011","2","8,000","1986","화부산로131번길",""
"강원도 강릉시 교동","9**","단독","8m미만","101.05","168","202102","9","10,000","1981","골말길",""
"강원도 강릉시 교동","9**","단독","8m미만","101.05","168","202102","22","10,500","1981","골말길",""
"강원도 강릉시 교동","1**","단독","8m미만","252.27","169","202011","16","24,000","1978","율곡로2868번길",""
"강원도 강릉시 교동","2**","단독","12m미만","94.71","173","202009","10","14,300","1981","화부산로141번안길",""
"강원도 강릉시 교동","1**","단독","8m미만","85.03","175","202101","11","16,300","1973","샘물터길2번길",""
"강원도 강릉시 교동","7**","단독","12m미만","113.14","177","202007","9","9,750","1983","화부산로117번길",""
"강원도 강릉시 교동","2**","단독","8m미만","88.43","178","202008","11","6,500","1978","명륜로",""
"강원도 강릉시 교동","1**","단독","8m미만","51.44","179","202008","24","5,200","1974","임영로",""
"강원도 강릉시 교동","9**","단독","8m미만","185.63","183.3","202102","3","17,500","1983","강릉대로160번길",""
"강원도 강릉시 교동","5*","단독","8m미만","55.53","192","202008","1","42,000","1919","명륜로83번길",""
"강원도 강릉시 교동","8**","단독","8m미만","83.82","198","202010","16","9,500","1977","임영로",""
"강원도 강릉시 교동","1***","단독","12m미만","335.58","198","202101","8","78,000","2003","원대로",""
"강원도 강릉시 교동","9**","단독","25m미만","86.81","198.3","202005","18","29,000","1977","화부산로",""
"강원도 강릉시 교동","9**","단독","8m미만","28.79","202","202010","22","3,400","1970","화부산로8번길","20201102"
"강원도 강릉시 교동","9**","단독","8m미만","28.79","202","202101","22","5,600","1970","화부산로8번길",""
"강원도 강릉시 교동","8**","단독","8m미만","55.47","202","202102","26","12,900","1983","화부산로8번길",""
"강원도 강릉시 교동","9**","단독","12m미만","80.93","202.7","202008","29","22,500","1977","명주로77번길",""
"강원도 강릉시 교동","1***","단독","12m미만","431.62","204","202011","17","58,000","2006","화부산로63번길",""
"강원도 강릉시 교동","2**","단독","8m미만","178.02","205","202006","5","48,000","1995","화부산로177번길",""
"강원도 강릉시 교동","9**","단독","8m미만","133.8","205.6","202101","24","25,000","2008","원대로20번길",""
"강원도 강릉시 교동","1***","단독","12m미만","358.95","206.1","202011","3","77,000","2001","율곡초교길39번길","20210126"
"강원도 강릉시 교동","1***","단독","12m미만","333.04","210","202005","7","72,000","2003","하슬라로232번길",""
"강원도 강릉시 교동","1***","단독","12m미만","336.69","210.1","202006","23","68,000","2004","하슬라로232번길",""
"강원도 강릉시 교동","1***","단독","12m미만","292.36","210.7","202101","28","65,000","2010","율곡초교길43번길",""
"강원도 강릉시 교동","1***","단독","12m미만","317.64","213.5","202007","8","83,000","2012","하슬라로206번길",""
"강원도 강릉시 교동","9**","단독","8m미만","62.1","215","202007","1","9,000","2016","임영로207번길",""
"강원도 강릉시 교동","1***","단독","12m미만","74.84","216.2","202004","2","30,000","2002","율곡초교길43번길",""
"강원도 강릉시 교동","1**","단독","8m미만","79.5","218","202010","30","8,400","1974","샘물터길1번길",""
"강원도 강릉시 교동","1***","단독","12m미만","302.63","218.1","202011","14","71,000","2012","하슬라로206번길",""
"강원도 강릉시 교동","1***","단독","12m미만","378.11","226.4","202102","27","106,000","2017","정원로",""
"강원도 강릉시 교동","1**","단독","12m미만","95","229","202007","16","38,400","1974","강릉대로194번길",""
"강원도 강릉시 교동","9**","단독","12m미만","161.05","229.9","202006","24","30,150","1983","강릉대로121번길",""
"강원도 강릉시 교동","3**","단독","8m미만","131.69","234","202008","6","19,250","1978","가작로152번길",""
"강원도 강릉시 교동","2**","단독","12m미만","88.01","235","202004","22","27,800","1978","명륜로",""
"강원도 강릉시 교동","2**","단독","8m미만","154.53","236","202010","23","30,000","2014","율곡로2930번길",""
"강원도 강릉시 교동","1***","단독","12m미만","374.79","240.9","202101","21","73,000","2008","하슬라로206번길",""
"강원도 강릉시 교동","1**","단독","8m미만","52.3","248","202004","24","13,000","1972","샘물터길2번길",""
"강원도 강릉시 교동","8**","단독","8m미만","67.6","256","202012","29","13,300","1971","강릉대로171번길",""
"강원도 강릉시 교동","3**","단독","8m미만","141.62","265","202010","7","16,900","1979","율곡로2988번길",""
