"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","98.4","202012","15","69,000","4","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","69.98","202012","15","53,700","5","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202012","15","20,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","98.4","202012","15","79,000","5","2019","공항길127번길 22",""
"강원도 강릉시 연곡면 영진리","357-30","357","30","ES프라우드","66.41","202102","18","14,300","3","2016","영진길 33",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202004","28","10,537","1","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","25.1","202004","28","10,003","2","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202005","14","9,084","3","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","21.66","202005","14","9,399","7","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202005","14","9,662","6","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202005","14","9,182","3","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202005","14","9,719","6","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202005","14","9,652","6","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202005","14","9,083","2","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202005","14","9,673","6","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","21.66","202005","14","8,904","4","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202005","14","9,507","5","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202005","14","9,550","5","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202005","14","9,518","5","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202005","14","9,034","2","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202006","9","9,359","4","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202006","9","9,875","7","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202006","9","9,467","5","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202006","9","9,352","4","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","23.58","202006","9","9,409","4","2016","사임당로 180",""
