"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 경상북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,880","25","202006","3","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","35,380","18","202006","6","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","34,730","6","202006","8","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","41,260","12","202006","12","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9051","41,491","22","202006","12","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,280","18","202006","15","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.6947","41,696","10","202006","15","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9051","39,410","7","202006","17","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","42,957","23","202006","17","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","42,730","25","202006","18","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","35,880","28","202006","18","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,534","19","202006","20","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,180","10","202006","23","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,172","3","202006","23","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","35,380","13","202006","25","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","41,175","7","202006","25","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9051","42,584","24","202006","25","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,880","26","202006","25","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,380","7","202006","27","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9383","41,931","13","202006","28","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9383","41,030","19","202006","29","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","41,753","10","202006","29","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","42,460","14","202006","29","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,880","23","202006","29","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,580","18","202006","29","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,232","14","202006","29","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9383","40,504","7","202006","30","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","43,260","28","202006","30","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,280","12","202007","1","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","42,660","15","202007","1","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,080","10","202007","2","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","41,681","6","202007","3","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,080","27","202007","3","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","34,880","15","202007","3","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,080","27","202007","3","분","20200715"
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","41,760","16","202007","3","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","42,660","20","202007","3","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.6947","41,939","9","202007","4","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,680","20","202007","4","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","39,560","4","202007","4","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9051","40,060","6","202007","4","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9051","42,760","25","202007","4","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","41,360","9","202007","6","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,077","7","202007","6","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,380","7","202007","6","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,380","9","202007","8","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.6947","39,860","5","202007","8","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","35,430","11","202007","8","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,930","6","202007","8","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,880","10","202007","8","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,480","19","202007","8","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","38,332","20","202007","9","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","36,977","26","202007","9","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","37,080","24","202007","9","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.6947","42,053","16","202007","9","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","43,260","16","202007","9","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,880","22","202007","10","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.6947","37,410","1","202007","11","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9051","42,410","15","202007","11","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","35,432","15","202007","11","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,480","25","202007","11","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9383","41,031","8","202007","12","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","35,680","20","202007","14","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","34,680","8","202007","14","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","43,894","24","202007","15","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","39,004","28","202007","16","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","36,680","21","202007","17","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","43,260","14","202007","18","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9051","40,420","5","202007","19","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","37,080","7","202007","20","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9383","39,730","5","202007","22","분","20200923"
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,980","11","202007","22","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","35,780","14","202007","22","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","84.9882","41,760","10","202007","25","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,175","5","202007","25","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","32,880","1","202007","26","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","36,480","8","202007","27","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.958","35,380","13","202007","28","분",""
"경상북도 경산시 정평동","13","정평역 코오롱하늘채","74.9587","35,680","21","202007","29","분",""
