"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 경상북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"경상북도 경산시 사정동","132","0132","0000","청담포레","84.8844","67.44","202010","30","19,000","3","2016","장산로1길 45-8",""
"경상북도 경산시 사정동","132","0132","0000","청담포레","84.6025","67.21","202012","3","18,000","3","2016","장산로1길 45-8",""
"경상북도 경산시 삼남동","29","0029","0000","남광빌라(라)","69.83","35.77","202102","8","5,000","1","1992","경안로 92-2",""
"경상북도 경산시 삼남동","99-4","0099","0004","삼남","46.48","40.2","202003","21","3,500","1","1980","경안로17길 16-2",""
"경상북도 경산시 삼남동","60","0060","0000","삼신하이츠","75.74","50.74","202011","25","8,500","1","1997","경안로21길 15",""
"경상북도 경산시 삼남동","47","0047","0000","회나무","59.15","41.64","202008","10","15,750","4","2016","경안로21길 3",""
"경상북도 경산시 삼북동","277-15","0277","0015","다채움(277-15)","68.4268","71.45","202010","3","13,000","5","2015","장산로25길 16",""
"경상북도 경산시 상방동","224-1","0224","0001","파크팰리스","75.2333","50.31","202004","28","15,000","3","2016","경안로8길 7-2",""
"경상북도 경산시 상방동","224-1","0224","0001","파크팰리스","75.2333","50.31","202004","28","15,000","3","2016","경안로8길 7-2","20200512"
"경상북도 경산시 압량읍 부적리","786-2","0786","0002","금강도운","55.76","45.19","202008","19","5,300","2","1995"," 85-5",""
