"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"대구광역시 남구 봉덕동","1635","1635","0","강변 효성 백년가약","56.13","202010","23","15,000","13","2012","봉덕로 135","20201105"
"대구광역시 남구 봉덕동","1635","1635","0","강변 효성 백년가약","56.13","202010","23","16,000","13","2012","봉덕로 135",""
"대구광역시 남구 봉덕동","1635","1635","0","강변 효성 백년가약","40.02","202011","6","13,800","11","2012","봉덕로 135",""
"대구광역시 남구 봉덕동","1635","1635","0","강변 효성 백년가약","38.82","202011","30","11,500","12","2012","봉덕로 135",""
"대구광역시 남구 봉덕동","1635","1635","0","강변 효성 백년가약","38.82","202012","12","11,300","11","2012","봉덕로 135",""
"대구광역시 남구 봉덕동","1635","1635","0","강변 효성 백년가약","38.82","202102","10","10,300","4","2012","봉덕로 135",""
"대구광역시 남구 봉덕동","1635","1635","0","강변 효성 백년가약","38.82","202102","14","11,400","9","2012","봉덕로 135",""
"대구광역시 남구 봉덕동","1635","1635","0","강변 효성 백년가약","38.82","202102","27","10,000","5","2012","봉덕로 135",""
"대구광역시 달서구 감삼동","702","702","0","삼정브리티시용산","37.04","202006","16","12,500","2","2013","달구벌대로 1530",""
"대구광역시 달서구 감삼동","702","702","0","삼정브리티시용산","34.33","202007","12","12,500","3","2013","달구벌대로 1530",""
"대구광역시 달서구 감삼동","702","702","0","삼정브리티시용산","34.33","202007","24","12,700","3","2013","달구벌대로 1530",""
"대구광역시 달서구 감삼동","702","702","0","삼정브리티시용산","34.33","202010","24","11,900","2","2013","달구벌대로 1530",""
"대구광역시 달서구 감삼동","36-5","36","5","서남하이츠","75.1","202005","8","20,800","6","null","죽전4길 51",""
"대구광역시 달서구 감삼동","280-2","280","2","죽전역 인터불고 라비다","73.63","202007","6","26,900","20","2020","와룡로 148",""
"대구광역시 달서구 감삼동","280-2","280","2","죽전역 인터불고 라비다","73.63","202007","8","26,100","21","2020","와룡로 148",""
"대구광역시 달서구 감삼동","280-2","280","2","죽전역 인터불고 라비다","73.63","202011","10","26,900","17","2020","와룡로 148",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202004","28","9,000","15","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202005","7","9,700","20","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202005","17","9,450","15","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202006","13","9,500","15","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202006","23","9,500","8","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202006","23","9,500","8","2014"," ","20200624"
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202007","27","9,900","13","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202007","27","8,000","20","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202008","8","9,500","18","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202008","11","8,300","6","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202008","20","9,000","20","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202008","31","9,100","15","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202009","11","9,300","14","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202009","28","10,300","15","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202010","5","7,700","3","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202010","19","8,500","3","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202010","28","9,200","12","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202011","2","9,300","6","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202011","9","9,500","19","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","48.74","202012","1","17,700","12","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202012","7","9,400","14","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202012","12","9,700","16","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202012","15","8,500","7","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","48.74","202012","15","17,900","18","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202101","14","9,500","13","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202102","8","9,200","17","2014"," ",""
"대구광역시 달서구 감삼동","504-1","504","1","죽전역 한양아이클래스","28.31","202102","10","8,500","5","2014"," ",""
"대구광역시 달서구 감삼동","52-29","52","29","플로리아","82.49","202011","26","23,900","7","2015","죽전4길 54",""
"대구광역시 달서구 두류동","150-3","150","3","두류역 아이작큐브 오피스텔","23.73","202006","9","12,296","9","null","달구벌대로 1770",""
"대구광역시 달서구 두류동","150-3","150","3","두류역 아이작큐브 오피스텔","50.02","202007","28","22,000","15","null","달구벌대로 1770",""
"대구광역시 달서구 두류동","150-3","150","3","두류역 아이작큐브 오피스텔","23.73","202007","31","11,500","7","null","달구벌대로 1770",""
"대구광역시 달서구 두류동","150-3","150","3","두류역 아이작큐브 오피스텔","23.73","202009","24","12,500","12","null","달구벌대로 1770",""
"대구광역시 달서구 두류동","150-3","150","3","두류역 아이작큐브 오피스텔","23.73","202011","7","12,500","9","null","달구벌대로 1770",""
"대구광역시 달서구 두류동","150-3","150","3","두류역 아이작큐브 오피스텔","50.02","202101","20","23,000","13","null","달구벌대로 1770",""
"대구광역시 달서구 두류동","150-3","150","3","두류역 아이작큐브 오피스텔","23.73","202102","8","11,700","8","null","달구벌대로 1770",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","42.24","202003","4","3,170","8","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","57.52","202003","26","5,000","7","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","59.52","202004","3","5,300","10","1992","달구벌대로 1834","20200630"
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","40.32","202005","11","3,900","14","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","49.44","202005","20","4,800","10","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","40.32","202006","2","4,200","11","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","59.52","202006","30","5,300","10","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","57.52","202008","13","4,000","12","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","40.32","202009","4","3,100","11","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","40.32","202009","12","3,600","10","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","49.44","202011","4","4,000","12","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","57.52","202011","28","4,400","11","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","57.52","202011","28","4,400","11","1992","달구벌대로 1834","20201210"
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","40.32","202012","23","3,250","10","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","40.32","202012","23","4,300","12","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","40.32","202101","4","3,600","9","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","40.32","202101","13","3,600","12","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","40.32","202101","18","3,800","11","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","57.52","202101","23","5,600","7","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","40.32","202101","25","4,000","13","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","40.32","202101","29","4,350","11","1992","달구벌대로 1834",""
"대구광역시 달서구 두류동","87-36","87","36","성안오피스텔","42.24","202101","29","4,350","10","1992","달구벌대로 1834","20210201"
"대구광역시 달서구 본동","862-1","862","1","(862-1)","84.63","202004","8","32,000","7","2019","구마로14길 25-7",""
"대구광역시 달서구 본동","862-1","862","1","(862-1)","84.63","202004","8","32,000","7","2019","구마로14길 25-7",""
"대구광역시 달서구 본동","872","872","0","(872)","84.75","202003","26","21,800","9","2015"," ",""
"대구광역시 달서구 본동","940","940","0","A동","84.95","202003","3","18,000","9","null","와룡로5길 23",""
"대구광역시 달서구 본동","715","715","0","SG펠리체","71.71","202008","6","15,800","6","null","구마로14북길 33",""
"대구광역시 달서구 본리동","415-2","415","2","	(415-2)	","29.89","202012","15","6,500","3","2012","구마로11길 48",""
"대구광역시 달서구 본리동","415-2","415","2","	(415-2)	","29.89","202012","15","6,500","2","2012","구마로11길 48",""
"대구광역시 달서구 본리동","415-2","415","2","	(415-2)	","25.08","202012","15","6,000","2","2012","구마로11길 48",""
"대구광역시 달서구 본리동","662-1","662","1","	(662-1)	","33.97","202007","29","9,668","3","2012","와룡로13길 81",""
"대구광역시 달서구 본리동","662-1","662","1","	(662-1)	","33.97","202007","29","9,668","2","2012","와룡로13길 81",""
"대구광역시 달서구 본리동","421","421","0","(421)","83.8","202003","6","22,500","2","null","대명천로45길 14",""
"대구광역시 달서구 본리동","421","421","0","(421)","83.8","202005","30","22,700","2","null","대명천로45길 14",""
"대구광역시 달서구 본리동","423-3","423","3","(423-3)","82.01","202007","10","20,900","10","null","대명천로47길 23",""
"대구광역시 달서구 본리동","423-3","423","3","(423-3)","82.01","202007","13","20,900","10","null","대명천로47길 23","20200914"
"대구광역시 달서구 본리동","423-3","423","3","(423-3)","82.01","202009","15","20,800","10","null","대명천로47길 23",""
"대구광역시 달서구 본리동","662-4","662","4","(662-4)","29.93","202007","30","10,311","3","2012","와룡로13길 77",""
"대구광역시 달서구 본리동","662-5","662","5","(662-5)","29.93","202007","30","10,311","3","2012","와룡로13길 75",""
"대구광역시 달서구 본리동","662-5","662","5","(662-5)","29.93","202007","30","10,311","2","2012","와룡로13길 75",""
"대구광역시 달서구 본리동","389-1","389","1","우인 그레이스","84.86","202003","23","24,400","9","2019","대명천로45길 15",""
"대구광역시 달서구 본리동","354-2","354","2","칠보아파트","84","202003","31","28,182","2","null","와룡로14길 35",""
"대구광역시 달서구 상인동","327-13","327","13","상인부민","36.58","202006","5","5,500","5","2002","월배로32길 29",""
"대구광역시 달서구 상인동","327-13","327","13","상인부민","37.6","202011","19","5,200","4","2002","월배로32길 29",""
"대구광역시 달서구 상인동","327-13","327","13","상인부민","36.58","202012","1","5,500","4","2002","월배로32길 29",""
"대구광역시 달서구 송현동","179-2","179","2","(179-2)","73.29","202003","30","13,000","2","null","학산로46길 18",""
"대구광역시 달서구 송현동","1930-18","1930","18","드림팰리스","84.04","202011","24","25,500","13","2020","월배로 387",""
"대구광역시 달서구 송현동","1930-18","1930","18","드림팰리스","84.04","202011","24","25,500","12","2020","월배로 387",""
"대구광역시 달서구 송현동","1930-18","1930","18","드림팰리스","84.04","202012","3","25,500","11","2020","월배로 387",""
"대구광역시 달서구 송현동","1930-18","1930","18","드림팰리스","84.04","202012","5","26,500","2","2020","월배로 387",""
"대구광역시 달서구 송현동","1930-18","1930","18","드림팰리스","84.04","202012","5","26,500","2","2020","월배로 387",""
"대구광역시 달서구 송현동","1930-18","1930","18","드림팰리스","84.04","202012","7","25,500","10","2020","월배로 387",""
"대구광역시 달서구 송현동","1930-18","1930","18","드림팰리스","84.04","202012","9","25,500","10","2020","월배로 387",""
"대구광역시 달서구 송현동","1930-18","1930","18","드림팰리스","84.04","202012","10","25,500","9","2020","월배로 387",""
"대구광역시 달서구 송현동","1930-18","1930","18","드림팰리스","84.04","202012","14","25,500","11","2020","월배로 387",""
"대구광역시 달서구 송현동","1930-18","1930","18","드림팰리스","84.04","202101","5","27,500","7","2020","월배로 387",""
"대구광역시 달서구 송현동","1930-18","1930","18","드림팰리스","84.04","202101","13","27,500","12","2020","월배로 387",""
"대구광역시 달서구 송현동","1930-18","1930","18","드림팰리스","84.04","202101","28","27,500","8","2020","월배로 387",""
"대구광역시 달서구 송현동","1930-18","1930","18","드림팰리스","84.04","202102","22","27,500","13","2020","월배로 387",""
"대구광역시 달서구 용산동","612-1","612","1","용산 신우빌딩","32.72","202007","22","7,000","7","2012","장산로 55",""
"대구광역시 달서구 용산동","612-1","612","1","용산 신우빌딩","31.75","202012","30","6,500","6","2012","장산로 55",""
"대구광역시 달서구 유천동","120-1","120","1","진천역 화성파크 리젠시 2단지","77.37","202009","8","22,000","2","2007","월배로11길 9-16",""
"대구광역시 달서구 유천동","120-1","120","1","진천역 화성파크 리젠시 2단지","77.37","202102","24","21,400","5","2007","월배로11길 9-16",""
"대구광역시 달서구 이곡동","1220-16","1220","16","오피스텔 햇뜰","27.94","202005","14","8,500","2","2014","달구벌대로251안길 6",""
"대구광역시 달서구 이곡동","1220-16","1220","16","오피스텔 햇뜰","27.94","202012","2","9,200","2","2014","달구벌대로251안길 6",""
"대구광역시 달서구 이곡동","1220-16","1220","16","오피스텔 햇뜰","23.1","202101","12","8,400","4","2014","달구벌대로251안길 6",""
"대구광역시 달성군 다사읍 매곡리","315","315","0","	(315)	","29.97","202012","24","5,700","3","2013","왕선로 59",""
"대구광역시 달성군 다사읍 매곡리","1568","1568","0","죽곡 삼정 그린코아 더 베스트","59.57","202012","4","19,500","14","2018","다사로 50",""
"대구광역시 달성군 다사읍 매곡리","1568","1568","0","죽곡 삼정 그린코아 더 베스트","59.57","202102","5","19,000","23","2018","다사로 50",""
"대구광역시 달성군 다사읍 매곡리","1568","1568","0","죽곡 삼정 그린코아 더 베스트","59.57","202102","25","18,900","10","2018","다사로 50",""
"대구광역시 달성군 다사읍 죽곡리","210","210","0","주건축물제1동(210-0)","28.99","202006","2","10,000","7","2014","죽곡1길 10",""
"대구광역시 달성군 다사읍 죽곡리","210","210","0","주건축물제1동(210-0)","34.19","202011","1","11,800","9","2014","죽곡1길 10",""
"대구광역시 달성군 다사읍 죽곡리","210","210","0","주건축물제1동(210-0)","28.99","202011","27","9,500","9","2014","죽곡1길 10",""
"대구광역시 달성군 다사읍 죽곡리","210","210","0","주건축물제1동(210-0)","28.99","202012","16","10,000","7","2014","죽곡1길 10",""
"대구광역시 달성군 유가읍 봉리","606-2","606","2","한라하우젠트센트럴파크","27.31","202003","4","8,500","5","2017"," ",""
"대구광역시 달성군 유가읍 봉리","606-2","606","2","한라하우젠트센트럴파크","27.31","202005","21","9,900","5","2017"," ",""
"대구광역시 달성군 유가읍 봉리","606-2","606","2","한라하우젠트센트럴파크","27.31","202009","1","9,900","17","2017"," ",""
"대구광역시 달성군 유가읍 봉리","606-2","606","2","한라하우젠트센트럴파크","27.31","202010","5","8,900","14","2017"," ",""
"대구광역시 달성군 유가읍 봉리","606-2","606","2","한라하우젠트센트럴파크","59.92","202010","30","18,700","13","2017"," ",""
"대구광역시 달성군 유가읍 봉리","606-2","606","2","한라하우젠트센트럴파크","27.31","202012","4","8,450","15","2017"," ",""
"대구광역시 달성군 유가읍 봉리","606-2","606","2","한라하우젠트센트럴파크","27.31","202012","4","8,450","15","2017"," ",""
"대구광역시 달성군 유가읍 봉리","606-2","606","2","한라하우젠트센트럴파크","27.31","202012","14","9,450","16","2017"," ",""
"대구광역시 달성군 유가읍 봉리","606-2","606","2","한라하우젠트센트럴파크","48.44","202101","26","15,000","13","2017"," ",""
"대구광역시 달성군 유가읍 봉리","606-2","606","2","한라하우젠트센트럴파크","59.92","202102","19","17,000","8","2017"," ",""
"대구광역시 달성군 유가읍 봉리","606-2","606","2","한라하우젠트센트럴파크","27.31","202102","27","9,500","8","2017"," ",""
"대구광역시 달성군 화원읍 천내리","918","918","0","화원 이진캐스빌","28.07","202003","16","9,500","8","2017"," ",""
"대구광역시 달성군 화원읍 천내리","918","918","0","화원 이진캐스빌","62.86","202006","23","17,300","16","2017"," ",""
"대구광역시 달성군 화원읍 천내리","918","918","0","화원 이진캐스빌","28.07","202009","2","9,950","27","2017"," ",""
"대구광역시 달성군 화원읍 천내리","918","918","0","화원 이진캐스빌","62.86","202010","15","18,000","9","2017"," ",""
"대구광역시 달성군 화원읍 천내리","918","918","0","화원 이진캐스빌","62.86","202011","2","17,600","25","2017"," ",""
"대구광역시 달성군 화원읍 천내리","918","918","0","화원 이진캐스빌","62.86","202012","8","18,000","11","2017"," ",""
"대구광역시 달성군 화원읍 천내리","918","918","0","화원 이진캐스빌","28.07","202012","15","9,500","24","2017"," ",""
"대구광역시 달성군 화원읍 천내리","918","918","0","화원 이진캐스빌","28.07","202012","16","9,400","21","2017"," ",""
"대구광역시 달성군 화원읍 천내리","918","918","0","화원 이진캐스빌","28.07","202101","18","10,200","18","2017"," ",""
"대구광역시 달성군 화원읍 천내리","918","918","0","화원 이진캐스빌","62.86","202102","7","19,400","19","2017"," ",""
"대구광역시 달성군 화원읍 천내리","918","918","0","화원 이진캐스빌","28.07","202102","25","10,500","16","2017"," ",""
"대구광역시 동구 각산동","909","909","0","대구혁신도시 서원 프레시빌","71.84","202011","20","17,500","12","null"," ",""
"대구광역시 동구 검사동","990-41","990","41","동촌역 태왕아너스 르네상스","43.93","202004","20","17,300","9","2017"," ",""
"대구광역시 동구 검사동","1018-5","1018","5","행복빌리지","81.87","202012","14","15,000","2","2013","동촌로 66-4",""
"대구광역시 동구 동호동","96-2","96","2","동호 센트럴파크","120.97","202101","10","23,700","2","2020","안심로51길 80",""
"대구광역시 동구 방촌동","857-120","857","120","강남밸리스","47.67","202004","30","9,900","6","2013","동촌로 299",""
"대구광역시 동구 방촌동","857-120","857","120","강남밸리스","84.57","202006","15","18,400","8","2013","동촌로 299",""
"대구광역시 동구 방촌동","857-120","857","120","강남밸리스","84.57","202011","10","17,500","6","2013","동촌로 299",""
"대구광역시 동구 방촌동","1002-2","1002","2","유선 아덴힐즈","86.8","202011","18","11,800","5","2007","동촌로25길 69",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","24.56","202006","16","8,000","5","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","24.56","202006","16","8,000","4","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","36.46","202006","24","12,400","10","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","35.26","202007","4","13,500","4","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","24.56","202008","10","7,700","4","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","24.56","202008","19","7,800","9","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","24.56","202009","1","8,500","3","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","24.56","202009","1","8,600","4","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","28","202011","5","7,500","11","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","35.26","202011","6","12,500","5","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","24.56","202011","23","8,000","6","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","24.56","202012","1","8,000","3","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","24.56","202012","28","7,800","7","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","24.56","202101","12","7,600","7","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","24.56","202101","13","7,500","6","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","24.56","202102","16","7,600","11","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","24.56","202102","17","8,000","8","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","28","202102","26","8,150","5","2015"," ",""
"대구광역시 동구 봉무동","1551-2","1551","2","태왕아너스타워","24.56","202102","27","7,900","8","2015"," ",""
"대구광역시 동구 봉무동","1537","1537","0","협성휴포레 이시아폴리스 아파트","30","202008","11","10,400","14","2018","팔공로 260",""
"대구광역시 동구 봉무동","1537","1537","0","협성휴포레 이시아폴리스 아파트","30","202010","14","10,000","7","2018","팔공로 260",""
"대구광역시 동구 봉무동","1537","1537","0","협성휴포레 이시아폴리스 아파트","30","202011","24","9,900","13","2018","팔공로 260",""
"대구광역시 동구 봉무동","1537","1537","0","협성휴포레 이시아폴리스 아파트","30","202012","17","11,000","12","2018","팔공로 260",""
"대구광역시 동구 봉무동","1537","1537","0","협성휴포레 이시아폴리스 아파트","30","202102","6","9,500","7","2018","팔공로 260",""
"대구광역시 동구 불로동","460-39","460","39","(460-39)","29.76","202008","11","9,745","3","2020","팔공로30길 4",""
