"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"대구광역시 남구 대명동","1985-30","1985","0030","영선2차","전세","42.86","202101","25","10,000","0","2","1996","영선시장2길 20"
"대구광역시 남구 대명동","2014-59","2014","0059","영선상가","월세","62.81","202006","14","2,000","10","3","1976","중앙대로46길 43"
"대구광역시 남구 대명동","2014-59","2014","0059","영선상가","전세","52.89","202006","29","3,000","0","2","1976","중앙대로46길 43"
"대구광역시 남구 대명동","2014-59","2014","0059","영선상가","월세","72.73","202009","27","500","35","3","1976","중앙대로46길 43"
"대구광역시 남구 대명동","1582-3","1582","0003","월성상가","월세","45.7225","202011","3","2,000","40","4","1981","대명서로 151"
"대구광역시 남구 대명동","1694-21","1694","0021","유성하이츠","전세","78.1","202004","9","15,000","0","3","1997","현충로26길 22-4"
"대구광역시 남구 대명동","3014-35","3014","0035","장원선빌리지","전세","71.76","202007","21","13,000","0","5","2002","대경5길 34-4"
"대구광역시 남구 대명동","3014-35","3014","0035","장원선빌리지","전세","74.98","202101","5","13,500","0","2","2002","대경5길 34-4"
"대구광역시 남구 대명동","1674-17","1674","0017","장인빌","전세","47.01","202101","25","14,000","0","3","2014","장전1길 187"
"대구광역시 남구 대명동","1913-1","1913","0001","천우(A)","전세","49.265","202012","21","7,000","0","1","1995","삼각지5길 48-20"
"대구광역시 남구 대명동","1792-17","1792","0017","태영하이츠","월세","49.7087","202002","29","2,000","55","5","2002","명덕로40길 43"
"대구광역시 남구 대명동","1680-11","1680","0011","파크A동(1680-11)","전세","80.21","202004","3","15,000","0","3","2003","현충동길 35"
"대구광역시 남구 대명동","561-16","0561","0016","파크빌(561-16)","월세","82.4225","202005","16","2,000","50","1","2002","안지랑로6길 23"
"대구광역시 남구 대명동","679-3","0679","0003","하늘처럼","전세","43.877","202010","9","5,000","0","2","2014","큰골길 50"
"대구광역시 남구 대명동","474-62","0474","0062","하얀집B동","전세","52.29","202009","7","15,000","0","1","2003","큰골6길 63"
