"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"대구광역시 달서구 감삼동","280-2","0280","0002","죽전역 인터불고 라비다","전세","73.63","202005","27","23,000","0","12","2020","와룡로 148"
"대구광역시 달서구 감삼동","280-2","0280","0002","죽전역 인터불고 라비다","전세","73.63","202006","2","3,000","0","3","2020","와룡로 148"
"대구광역시 달서구 감삼동","280-2","0280","0002","죽전역 인터불고 라비다","월세","73.63","202006","3","17,000","30","16","2020","와룡로 148"
"대구광역시 달서구 감삼동","280-2","0280","0002","죽전역 인터불고 라비다","월세","73.63","202007","14","1,000","85","5","2020","와룡로 148"
"대구광역시 달서구 감삼동","280-2","0280","0002","죽전역 인터불고 라비다","전세","73.63","202007","27","23,000","0","24","2020","와룡로 148"
"대구광역시 달서구 감삼동","280-2","0280","0002","죽전역 인터불고 라비다","월세","73.63","202010","16","3,000","80","12","2020","와룡로 148"
"대구광역시 달서구 감삼동","280-2","0280","0002","죽전역 인터불고 라비다","월세","73.63","202102","24","2,000","80","8","2020","와룡로 148"
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","48.74","202003","21","13,000","0","4","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202003","25","8,000","0","4","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202004","6","1,000","40","4","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202004","21","2,000","0","3","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202005","2","2,000","35","16","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202005","5","8,000","0","4","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202005","6","2,000","30","11","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202005","27","8,500","0","10","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202006","6","2,000","35","16","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202006","17","500","48","15","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202006","19","8,000","0","8","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","48.74","202006","19","15,500","0","15","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202006","27","500","50","15","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202007","14","8,000","0","11","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202008","11","8,000","0","6","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202008","14","2,000","30","7","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202008","14","2,000","0","10","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202008","20","500","45","9","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202008","22","8,000","0","5","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202008","26","9,000","0","17","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202009","2","2,000","37","13","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202009","7","2,000","35","7","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202009","8","8,000","0","6","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202009","14","2,000","37","17","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","48.74","202009","20","15,000","0","2","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202009","26","1,000","45","14","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202009","26","8,500","0","12","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202009","26","1,000","40","8","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202010","5","2,000","35","13","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202010","8","2,000","35","13","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202010","12","8,500","0","9","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202010","13","8,000","10","15","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202010","19","8,500","0","18","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202010","26","7,850","0","10","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202010","27","7,500","0","5","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202011","4","2,000","35","5","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202012","5","7,000","10","12","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202012","19","9,000","0","20","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202012","23","2,000","35","7","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202012","30","2,000","30","7","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202012","31","8,500","0","9","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202101","12","8,900","0","16","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202101","14","9,000","0","14","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202101","21","8,500","0","10","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202101","23","8,500","0","5","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202101","25","1,000","40","4","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202101","29","2,000","33","7","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","28.31","202102","1","7,700","0","11","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202102","16","500","45","11","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","전세","48.74","202102","17","16,000","0","17","2014"," "
"대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.31","202102","23","500","50","15","2014"," "
"대구광역시 달서구 두류동","150-3","0150","0003","두류역 아이작큐브 오피스텔","월세","50.02","202004","3","1,000","73","20","null","달구벌대로 1770"
