"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","74.7212","55,710","19","202011","6","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","74.7212","51,209","6","202011","7","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","49.7491","32,051","6","202011","7","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","84.6442","60,090","22","202011","10","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","59.8437","36,809","6","202011","12","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","75.3276","50,669","19","202011","12","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","49.7491","31,050","9","202011","15","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","84.6442","64,019","25","202011","17","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","84.6442","55,800","6","202011","17","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","84.6442","55,269","20","202011","20","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","74.7212","51,779","4","202011","20","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","84.6442","60,906","5","202011","21","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","84.6442","55,402","6","202011","23","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","59.8437","38,260","12","202011","26","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","84.6442","55,761","13","202011","27","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","74.7212","53,087","18","202011","28","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","84.6442","59,919","4","202011","28","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","84.6442","61,911","20","202011","29","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","49.7491","31,108","2","202012","4","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","84.6442","58,088","5","202012","4","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","49.7491","35,140","16","202012","4","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","74.7212","59,950","5","202012","8","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","75.3276","50,629","18","202012","12","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","59.8437","53,570","5","202012","12","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","59.8437","53,570","5","202012","12","분","20210118"
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","49.7491","35,040","12","202012","16","분","20210112"
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","49.7491","35,088","18","202101","9","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","49.7491","35,240","12","202101","14","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","49.7491","34,640","18","202101","23","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","75.3276","52,540","9","202102","8","분",""
"대구광역시 남구 대명동","1959-27","교대역 하늘채 뉴센트원","49.7491","36,640","17","202102","15","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,000","20","202004","16","입",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,450","26","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","50,450","8","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","50,850","9","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,450","22","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,150","11","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","74.7411","47,250","14","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","54,250","25","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","54,250","22","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","52,300","25","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","51,850","14","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","73,200","16","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","51,250","9","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","53,050","15","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,450","21","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","72,700","18","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","50,400","7","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,150","8","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","70,800","11","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,850","12","202005","6","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,150","13","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,350","18","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,850","15","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","50,950","9","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","69,800","11","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","73,700","22","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","69,600","9","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,050","6","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,450","15","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","54,450","19","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","51,800","9","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","73,700","20","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,350","20","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","54,250","21","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","48,950","4","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","52,750","21","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","69,400","8","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,450","15","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","74.7411","43,600","2","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","52,550","23","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.9119","52,350","24","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,350","12","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,150","11","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","53,450","19","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,050","13","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","71,500","14","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","50,850","8","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","72,700","15","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","84.4358","52,150","9","202005","7","분",""
"대구광역시 남구 대명동","1400","대명역 센트럴 리슈빌 ","114.6347","69,100","7","202005","7","분",""
