"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"대구광역시 남구 대명동","554-10","0554","0010","(554-10)","76.17","47.55","202010","9","18,800","3","2007","앞산순환로87길 25-5",""
"대구광역시 남구 대명동","629-31","0629","0031","(629-31)","41.58","40.9","202004","15","10,700","3","1982","두류공원로16길 90-10",""
"대구광역시 남구 대명동","629-31","0629","0031","(629-31)","41.58","40.9","202004","15","10,700","3","1982","두류공원로16길 90-10","20200512"
"대구광역시 남구 대명동","87-3","0087","0003","(87-3)","53.09","50.4","202004","28","25,000","2","1989","중앙대로21길 15-50",""
"대구광역시 남구 대명동","1220-31","1220","0031","VIP","81.02","54.24","202005","9","18,500","4","2001","현충로25길 50",""
"대구광역시 남구 대명동","1220-31","1220","0031","VIP","82.38","55.15","202007","6","18,900","1","2001","현충로25길 50",""
"대구광역시 남구 대명동","1220-31","1220","0031","VIP","55.55","37.19","202010","24","11,400","1","2001","현충로25길 50",""
"대구광역시 남구 대명동","2293-16","2293","0016","가창","70.1","39.76","202012","8","31,900","3","2001","명덕로14길 98",""
"대구광역시 남구 대명동","2312-3","2312","0003","건오(10차)","73.65","35.84","202006","15","32,600","2","2003","양지북길 8",""
"대구광역시 남구 대명동","2563-86","2563","0086","건오(2563-86)","59.82","21.83","202010","29","8,600","3","1995","계명1길 7",""
"대구광역시 남구 대명동","1255-3","1255","0003","관문","60.34","36.22","202008","12","11,800","4","1995","대명서6길 26",""
"대구광역시 남구 대명동","1183-6","1183","0006","관문로즈빌","76.26","49.07","202009","5","15,700","3","2002","관문시장6길 7-1",""
"대구광역시 남구 대명동","1169-2","1169","0002","관문하이츠","72.34","41.33","202006","29","15,600","1","2001","관문시장5길 48-2","20200729"
"대구광역시 남구 대명동","1169-2","1169","0002","관문하이츠","72.34","41.33","202007","17","13,800","4","2001","관문시장5길 48-2",""
"대구광역시 남구 대명동","1169-2","1169","0002","관문하이츠","72.34","41.33","202009","8","15,800","1","2001","관문시장5길 48-2",""
"대구광역시 남구 대명동","1821-3","1821","0003","광명맨션","83.085","57.03","202006","10","18,700","3","1979","명덕로34길 30",""
"대구광역시 남구 대명동","2018-20","2018","0020","광성101동","55.445","42.48","202005","27","35,500","2","1991","명덕로48길 46-14",""
"대구광역시 남구 대명동","2018-19","2018","0019","광성102동","71.45","38.71","202006","6","36,900","2","1991","명덕로48길 46-16",""
"대구광역시 남구 대명동","2018-19","2018","0019","광성102동","54.83","29.7","202006","26","12,001","4","1991","명덕로48길 46-16",""
"대구광역시 남구 대명동","2018-19","2018","0019","광성102동","67.96","36.82","202008","21","40,798","1","1991","명덕로48길 46-16",""
"대구광역시 남구 대명동","2018-1","2018","0001","광성103동","51.41","45.74","202006","6","39,495","2","1991","명덕로48길 46-18","20200722"
"대구광역시 남구 대명동","2018-1","2018","0001","광성103동","51.41","45.74","202006","6","39,495","2","1991","명덕로48길 46-18",""
"대구광역시 남구 대명동","2018-1","2018","0001","광성103동","51.41","45.74","202006","26","39,743","1","1991","명덕로48길 46-18",""
"대구광역시 남구 대명동","515-1","0515","0001","귀빈빌라트","123.17","70.02","202009","30","18,500","1","1993","현충로 15",""
"대구광역시 남구 대명동","3040-45","3040","0045","그랜드빌","75.73","56.61","202010","30","16,700","1","2002","성당로30길 11-6",""
"대구광역시 남구 대명동","1654-4","1654","0004","그랜드빌(1654-4)","55.87","37.46","202005","22","13,400","5","2004","장전3길 36",""
"대구광역시 남구 대명동","1654-4","1654","0004","그랜드빌(1654-4)","55.87","37.46","202007","26","16,600","5","2004","장전3길 36",""
"대구광역시 남구 대명동","473-2","0473","0002","그린(473-2)","110.15","172.1","202006","21","39,500","2","1993","큰골7길 40",""
"대구광역시 남구 대명동","828-8","0828","0008","그린하우스(828-8)","49.92","35.6","202011","12","12,000","2","2002","안지시장1길 6-2",""
"대구광역시 남구 대명동","828-8","0828","0008","그린하우스(828-8)","52","37.08","202012","1","13,200","3","2002","안지시장1길 6-2",""
"대구광역시 남구 대명동","828-8","0828","0008","그린하우스(828-8)","47.72","34.04","202012","7","10,600","1","2002","안지시장1길 6-2",""
"대구광역시 남구 대명동","473-25","0473","0025","그린하이츠(473-25)","71.71","47.81","202003","28","16,900","1","2002","큰골9길 36-2",""
"대구광역시 남구 대명동","552-16","0552","0016","금송하이츠","84.52","54.98","202101","12","18,000","2","2001","앞산순환로87길 18",""
"대구광역시 남구 대명동","592-1","0592","0001","남영프린스빌","161.255","120.95","202009","2","30,000","-1","1996","안지랑로7길 106",""
"대구광역시 남구 대명동","592-1","0592","0001","남영프린스빌","156.37","117.28","202010","18","33,500","2","1996","안지랑로7길 106",""
"대구광역시 남구 대명동","592-1","0592","0001","남영프린스빌","161.255","120.95","202101","14","31,900","-1","1996","안지랑로7길 106",""
"대구광역시 남구 대명동","791-4","0791","0004","대경골든빌","74.3","40.83","202006","16","16,100","4","2002","장전2길 30",""
"대구광역시 남구 대명동","791-4","0791","0004","대경골든빌","74.3","40.83","202008","5","17,500","4","2002","장전2길 30",""
"대구광역시 남구 대명동","1700-7","1700","0007","대경네오빌","23.64","11.12","202006","25","12,471","1","2001","대명로53길 3",""
"대구광역시 남구 대명동","1700-7","1700","0007","대경네오빌","56.99","26.8","202006","25","30,419","1","2001","대명로53길 3",""
"대구광역시 남구 대명동","1700-7","1700","0007","대경네오빌","26.4","12.41","202006","25","15,309","3","2001","대명로53길 3",""
"대구광역시 남구 대명동","1700-7","1700","0007","대경네오빌","63.32","29.78","202006","25","36,614","3","2001","대명로53길 3",""
"대구광역시 남구 대명동","1700-7","1700","0007","대경네오빌","27.88","13.11","202006","25","16,109","3","2001","대명로53길 3",""
"대구광역시 남구 대명동","1700-7","1700","0007","대경네오빌","29.11","13.69","202006","25","16,948","3","2001","대명로53길 3",""
"대구광역시 남구 대명동","1700-7","1700","0007","대경네오빌","26.4","12.41","202006","25","14,510","4","2001","대명로53길 3",""
"대구광역시 남구 대명동","1700-7","1700","0007","대경네오빌","29.11","13.69","202006","25","16,948","2","2001","대명로53길 3",""
"대구광역시 남구 대명동","1700-7","1700","0007","대경네오빌","56.99","26.8","202006","25","31,058","4","2001","대명로53길 3",""
"대구광역시 남구 대명동","1700-7","1700","0007","대경네오빌","63.32","29.78","202006","25","34,736","4","2001","대명로53길 3",""
"대구광역시 남구 대명동","1700-7","1700","0007","대경네오빌","63.32","29.78","202006","25","36,614","2","2001","대명로53길 3",""
"대구광역시 남구 대명동","1700-7","1700","0007","대경네오빌","27.88","13.11","202006","25","16,109","2","2001","대명로53길 3",""
"대구광역시 남구 대명동","1700-7","1700","0007","대경네오빌","26.4","12.41","202006","25","15,309","2","2001","대명로53길 3",""
"대구광역시 남구 대명동","584-1","0584","0001","대덕","101.2","96.85","202012","29","23,500","2","1997","앞산순환로 383-5",""
"대구광역시 남구 대명동","649-4","0649","0004","대덕(A)","69.87","41.04","202012","10","15,300","3","1995","현충로5길 60-4",""
"대구광역시 남구 대명동","649-3","0649","0003","대덕(B)","66.76","38.85","202004","29","6,000","-1","1995","현충로5길 60-3",""
"대구광역시 남구 대명동","1565-2","1565","0002","대덕(가)","64.2","62.83","202003","29","15,000","3","1996","대덕초등길 67",""
"대구광역시 남구 대명동","1565-16","1565","0016","대덕(나)","63.58","45.61","202007","27","12,000","1","1996","대덕초등길 65",""
"대구광역시 남구 대명동","457-8","0457","0008","대명 드림힐츠","63.6","36.14","202007","6","23,200","2","2016","자유5길 58",""
"대구광역시 남구 대명동","457-8","0457","0008","대명 드림힐츠","63.6","36.14","202009","14","24,000","5","2016","자유5길 58",""
"대구광역시 남구 대명동","2559-24","2559","0024","대명(2차)","59.76","22.5","202005","13","8,300","2","1995","명덕로16길 45",""
"대구광역시 남구 대명동","348-4","0348","0004","대명(348-4)","76.19","56.58","202011","30","17,000","2","2001","현충로18길 30-2",""
"대구광역시 남구 대명동","1100-4","1100","0004","대명그린빌(1100-4)","75.17","43.02","202101","13","10,680","1","2002","대명역2길 10-1",""
"대구광역시 남구 대명동","354-26","0354","0026","대명그린빌(354-26)","69.71","36.38","202102","25","17,400","5","2002","자유3길 42-4",""
"대구광역시 남구 대명동","1097-2","1097","0002","대명동다세대주택","50.585","28.09","202011","5","12,000","4","2002","대명로14길 12",""
"대구광역시 남구 대명동","485-5","0485","0005","대명동아트빌라","53.9891","59.08","202008","25","23,400","4","2015","큰골4길 15-8",""
"대구광역시 남구 대명동","642-74","0642","0074","대명메트로빌","56.14","37.57","202010","12","19,000","4","2003","두류공원로12길 25-24",""
"대구광역시 남구 대명동","1916-7","1916","0007","대명몽블랑빌","74.52","40.41","202005","18","18,000","5","2002","현충로42길 24",""
"대구광역시 남구 대명동","1916-7","1916","0007","대명몽블랑빌","74.52","40.41","202007","13","18,500","5","2002","현충로42길 24",""
"대구광역시 남구 대명동","1664-8","1664","0008","대명아트빌라","64.26","34.79","202011","17","17,000","3","2014","장전5길 42",""
"대구광역시 남구 대명동","1664-8","1664","0008","대명아트빌라","64.26","34.79","202012","19","21,800","3","2014","장전5길 42",""
"대구광역시 남구 대명동","218-5","0218","0005","대명파크빌","76.55","46.2","202006","25","32,000","1","2002","대명남2길 6",""
"대구광역시 남구 대명동","218-5","0218","0005","대명파크빌","76.55","46.2","202006","25","32,000","1","2002","대명남2길 6",""
"대구광역시 남구 대명동","218-5","0218","0005","대명파크빌","76.55","46.2","202006","25","32,000","3","2002","대명남2길 6",""
"대구광역시 남구 대명동","218-5","0218","0005","대명파크빌","76.55","46.2","202006","25","32,000","2","2002","대명남2길 6",""
"대구광역시 남구 대명동","218-5","0218","0005","대명파크빌","76.55","46.2","202006","25","32,000","4","2002","대명남2길 6",""
"대구광역시 남구 대명동","218-5","0218","0005","대명파크빌","76.55","46.2","202006","25","32,000","4","2002","대명남2길 6",""
"대구광역시 남구 대명동","218-5","0218","0005","대명파크빌","76.55","46.2","202006","25","40,000","2","2002","대명남2길 6",""
