"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분","해제사유발생일"
"부산광역시 부산진구 부암동","7**","대","일반상업지역","8m미만","202004","23","1","357"," ",""
"부산광역시 부산진구 부암동","7**","대","일반상업지역","8m미만","202004","23","1","357"," ","20200424"
"부산광역시 기장군 기장읍 대변리","산4*","임야","자연녹지지역","-","202004","23","1438","4,500","지분",""
"부산광역시 남구 문현동","5**","도로","제3종일반주거지역","8m미만","202004","23","1","400"," ",""
"부산광역시 부산진구 부암동","6**","대","일반상업지역","8m미만","202004","23","79","47,800"," ",""
"부산광역시 금정구 금성동","산7*","임야","자연녹지지역","-","202004","23","4842.8","5,730","지분",""
"부산광역시 남구 문현동","5**","도로","제3종일반주거지역","8m미만","202004","23","42","5,800"," ",""
"부산광역시 부산진구 부암동","7**","대","일반상업지역","8m미만","202004","23","79","50,178"," ",""
"부산광역시 강서구 명지동","3***","전","제2종일반주거지역","-","202004","23","659","59,800"," ",""
"부산광역시 부산진구 부암동","7**","대","일반상업지역","8m미만","202004","23","10","6,352"," ",""
"부산광역시 기장군 장안읍 반룡리","8**","대","준공업지역","25m미만","202004","23","11360.4","618,574","지분",""
"부산광역시 기장군 철마면 이곡리","5**","전","제1종일반주거지역","8m미만","202004","23","184","7,200"," ",""
"부산광역시 기장군 철마면 이곡리","5**","전","제1종일반주거지역","8m미만","202004","23","184","7,200"," ","20200519"
"부산광역시 금정구 장전동","6**","도로","일반상업지역","8m미만","202004","23","18","800"," ",""
"부산광역시 기장군 철마면 장전리","산1**","임야","자연녹지지역","-","202004","23","330","882","지분",""
"부산광역시 금정구 장전동","6**","도로","일반상업지역","8m미만","202004","23","4.7","900","지분",""
"부산광역시 부산진구 전포동","1*","대","제3종일반주거지역","8m미만","202004","24","12","1,637","지분",""
"부산광역시 부산진구 전포동","2*","도로","제3종일반주거지역","8m미만","202004","24","96","11,030"," ",""
"부산광역시 중구 보수동2가","8*","대","일반상업지역","8m미만","202004","24","39.7","11,500"," ",""
"부산광역시 강서구 대저1동","6**","답","제1종일반주거지역","12m미만","202004","24","1199","142,000","지분",""
"부산광역시 부산진구 전포동","*","대","제3종일반주거지역","8m미만","202004","24","116","15,457"," ",""
"부산광역시 해운대구 반여동","7**","대","제1종일반주거지역","25m미만","202004","24","46","18,000"," ",""
"부산광역시 부산진구 당감동","2**","대","제2종일반주거지역","8m미만","202004","24","25","2,000","지분",""
"부산광역시 사상구 덕포동","3*","대","제2종일반주거지역","8m미만","202004","24","16","2,000"," ",""
"부산광역시 부산진구 전포동","8**","대","제3종일반주거지역","8m미만","202004","24","10.6","2,328"," ",""
"부산광역시 중구 보수동1가","1**","대","일반상업지역","8m미만","202004","24","723","243,800"," ",""
"부산광역시 부산진구 전포동","*","대","제3종일반주거지역","8m미만","202004","24","204","27,183"," ",""
"부산광역시 부산진구 전포동","1*","도로","제3종일반주거지역","25m미만","202004","24","175","28,779","지분",""
"부산광역시 부산진구 전포동","2*","대","제3종일반주거지역","8m미만","202004","24","23","3,062"," ",""
"부산광역시 부산진구 전포동","산1**","임야","제3종일반주거지역","8m미만","202004","24","26","3,403"," ",""
"부산광역시 기장군 장안읍 용소리","산1**","임야","보전녹지지역","-","202004","24","231","3,500"," ",""
"부산광역시 금정구 선동","2**","답","자연녹지지역","-","202004","24","827","37,500"," ",""
"부산광역시 강서구 대저2동","6***","도로","개발제한구역","8m미만","202004","24","58","387"," ",""
"부산광역시 기장군 일광면 용천리","5**","답","자연녹지지역","8m미만","202004","24","212","4,029"," ",""
"부산광역시 남구 감만동","2**","도로","제3종일반주거지역","8m미만","202004","24","19","400"," ",""
"부산광역시 부산진구 전포동","1*","도로","제3종일반주거지역","8m미만","202004","24","277","42,007"," ",""
"부산광역시 부산진구 전포동","1*","도로","제3종일반주거지역","25m미만","202004","24","38","5,102","지분",""
"부산광역시 부산진구 부암동","7**","대","일반상업지역","8m미만","202004","24","86","51,000"," ",""
"부산광역시 기장군 철마면 웅천리","5**","답","개발제한구역","-","202004","24","2284","55,000"," ",""
"부산광역시 기장군 일광면 용천리","5**","답","자연녹지지역","8m미만","202004","24","3236","58,572"," ",""
"부산광역시 강서구 봉림동","7**","답","개발제한구역","8m미만","202004","24","3894","61,840"," ",""
"부산광역시 부산진구 전포동","1**","대","제3종일반주거지역","8m미만","202004","24","287.5","63,480"," ",""
"부산광역시 부산진구 전포동","1*","대","제3종일반주거지역","8m미만","202004","24","5.72","678","지분",""
"부산광역시 부산진구 범천동","7**","대","일반상업지역","8m미만","202004","24","5.71","7,000","지분",""
"부산광역시 기장군 일광면 용천리","5**","답","자연녹지지역","8m미만","202004","24","390","7,059"," ",""
"부산광역시 해운대구 우동","5**","대","일반상업지역","12m미만","202004","24","593.1","750,900"," ",""
"부산광역시 사하구 괴정동","1***","도로","제3종일반주거지역","8m미만","202004","24","7","800"," ",""
"부산광역시 남구 문현동","5**","대","제3종일반주거지역","-","202004","24","30","9,200"," ",""
"부산광역시 해운대구 좌동","9**","답","제2종일반주거지역","8m미만","202004","24","56","9,990"," ",""
"부산광역시 사하구 괴정동","6**","도로","제3종일반주거지역","25m미만","202004","24","9.8","900"," ",""
"부산광역시 영도구 남항동1가","2**","도로","일반상업지역","-","202004","25","8.1","1,500","지분",""
"부산광역시 부산진구 양정동","2*","대","제3종일반주거지역","8m미만","202004","25","3.43","1,570","지분",""
"부산광역시 금정구 부곡동","5**","도로","제3종일반주거지역","8m미만","202004","25","93","15,400"," ",""
"부산광역시 기장군 철마면 백길리","8*","전","개발제한구역","8m미만","202004","25","684","17,800"," ",""
"부산광역시 부산진구 양정동","1**","대","제3종일반주거지역","8m미만","202004","25","5.2","2,070","지분",""
"부산광역시 기장군 장안읍 기룡리","2**","답","자연녹지지역","8m미만","202004","25","721","21,800"," ",""
"부산광역시 해운대구 반여동","9**","답","준공업지역","12m미만","202004","25","84","29,222"," ",""
"부산광역시 해운대구 반여동","1***","도로","준공업지역","8m미만","202004","25","16","300"," ",""
"부산광역시 사상구 덕포동","1**","대","제3종일반주거지역","8m미만","202004","25","129","31,986"," ",""
"부산광역시 영도구 남항동1가","2**","도로","일반상업지역","-","202004","25","8.1","400","지분","20200610"
"부산광역시 부산진구 양정동","3*","대","제3종일반주거지역","8m미만","202004","25","18","7,270","지분",""
"부산광역시 부산진구 양정동","7*","대","제3종일반주거지역","25m미만","202004","25","18","7,270"," ",""
"부산광역시 부산진구 양정동","2*","도로","제3종일반주거지역","-","202004","25","21","7,500","지분",""
"부산광역시 부산진구 양정동","2*","도로","제3종일반주거지역","-","202004","25","21","7,500","지분",""
"부산광역시 부산진구 양정동","2*","도로","제3종일반주거지역","-","202004","25","21.33","7,502","지분",""
"부산광역시 부산진구 양정동","3*","도로","제3종일반주거지역","-","202004","25","20","7,790","지분",""
"부산광역시 금정구 노포동","4**","잡종지","개발제한구역","8m미만","202004","26","1501","21,750"," ",""
"부산광역시 금정구 노포동","4**","답","개발제한구역","8m미만","202004","26","493","7,150"," ",""
"부산광역시 기장군 기장읍 내리","산5*","임야","개발제한구역","8m미만","202004","27","136.6","1,600","지분",""
"부산광역시 영도구 신선동3가","1**","대","제3종일반주거지역","8m미만","202004","27","23","10,000"," ",""
"부산광역시 기장군 철마면 웅천리","1**","답","개발제한구역","8m미만","202004","27","1079.5","11,000","지분",""
"부산광역시 사상구 학장동","1**","종교용지","자연녹지지역","-","202004","27","257","11,200"," ",""
"부산광역시 금정구 노포동","9**","대","제1종일반주거지역","-","202004","27","124","12,680"," ",""
"부산광역시 기장군 철마면 임기리","9**","답","자연녹지지역","8m미만","202004","27","512.4","14,500","지분",""
"부산광역시 기장군 철마면 연구리","2**","답","개발제한구역","8m미만","202004","27","1023.66","15,200","지분",""
"부산광역시 동래구 칠산동","*","대","제3종일반주거지역","8m미만","202004","27","50","18,000"," ",""
"부산광역시 강서구 미음동","산7*","임야","개발제한구역","-","202004","27","332","2,800","지분",""
"부산광역시 강서구 대저2동","5***","답","개발제한구역","8m미만","202004","27","330","20,000","지분",""
"부산광역시 금정구 노포동","9**","전","제1종일반주거지역","8m미만","202004","27","218","22,280"," ",""
"부산광역시 기장군 정관읍 예림리","6**","전","제2종일반주거지역","25m미만","202004","27","235","24,140"," ",""
"부산광역시 강서구 송정동","7**","답","자연녹지지역","-","202004","27","1036.67","26,000","지분",""
"부산광역시 동래구 온천동","4**","대","제2종일반주거지역","8m미만","202004","27","170","27,000","지분",""
"부산광역시 서구 동대신동3가","2**","대","제2종일반주거지역","8m미만","202004","27","24","3,200"," ",""
"부산광역시 서구 초장동","3*","전","제2종일반주거지역","8m미만","202004","27","59.2","3,789"," ",""
"부산광역시 부산진구 부전동","3**","도로","일반상업지역","-","202004","27","5","310"," ",""
"부산광역시 기장군 정관읍 예림리","6**","전","제2종일반주거지역","25m미만","202004","27","333","34,000"," ",""
"부산광역시 강서구 대저2동","5***","답","개발제한구역","8m미만","202004","27","659","39,800","지분",""
"부산광역시 동래구 온천동","1***","대","자연녹지지역","8m미만","202004","27","138.8","4,000","지분",""
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","132","4,800"," ","20200513"
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","132","4,800"," ",""
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","132","4,800"," ",""
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","132","4,800"," ","20200513"
"부산광역시 금정구 노포동","9**","대","제1종일반주거지역","8m미만","202004","27","389","41,230"," ",""
"부산광역시 금정구 서동","2**","도로","일반상업지역","12m미만","202004","27","10.35","450","지분",""
"부산광역시 남구 대연동","3**","대","제3종일반주거지역","12m미만","202004","27","14","5,765"," ",""
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","169","6,200"," ","20200513"
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","169","6,200"," ",""
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","199","7,200"," ","20200513"
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","199","7,200"," ","20200513"
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","199","7,200"," ",""
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","199","7,200"," ",""
"부산광역시 기장군 장안읍 기룡리","1***","공장용지","일반공업지역","-","202004","27","1643.4","76,558"," ",""
"부산광역시 기장군 장안읍 기룡리","1***","공장용지","일반공업지역","-","202004","27","1648.7","76,805"," ",""
"부산광역시 기장군 장안읍 기룡리","1***","공장용지","일반공업지역","-","202004","27","1653.1","77,010"," ",""
"부산광역시 부산진구 부전동","3**","대","일반상업지역","8m미만","202004","27","3","790"," ",""
"부산광역시 동래구 온천동","1***","전","자연녹지지역","8m미만","202004","27","626.8","8,000","지분",""
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","231","8,300"," ","20200513"
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","231","8,300"," ",""
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","231","8,400"," ","20200513"
"부산광역시 기장군 정관읍 예림리","4**","답","용도미지정","-","202004","27","231","8,400"," ",""
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","231","8,400"," ","20200513"
"부산광역시 기장군 정관읍 예림리","4**","답","제2종일반주거지역","-","202004","27","231","8,400"," ",""
"부산광역시 남구 대연동","3**","대","제3종일반주거지역","12m미만","202004","27","2","824"," ",""
"부산광역시 강서구 송정동","7**","전","자연녹지지역","-","202004","27","374","9,400","지분",""
"부산광역시 기장군 정관읍 달산리","산2*","임야","자연녹지지역","12m미만","202004","28","843.5","1,000","지분","20200428"
"부산광역시 연제구 연산동","9**","전","제2종일반주거지역","25m미만","202004","28","2","1,000"," ",""
"부산광역시 중구 대청동4가","2*","대","제2종일반주거지역","25m미만","202004","28","17.5","1,300"," ",""
"부산광역시 영도구 봉래동4가","2**","대","제2종일반주거지역","8m미만","202004","28","14","1,700"," ",""
"부산광역시 부산진구 범전동","7*","도로","제3종일반주거지역","-","202004","28","12","1,750"," ",""
"부산광역시 기장군 정관읍 달산리","산2*","임야","자연녹지지역","12m미만","202004","28","7295","10,000","지분",""
"부산광역시 영도구 신선동3가","1**","대","제3종일반주거지역","8m미만","202004","28","23","10,800"," ",""
"부산광역시 해운대구 재송동","9**","대","준공업지역","8m미만","202004","28","392","105,056"," ",""
"부산광역시 해운대구 재송동","9**","대","준공업지역","8m미만","202004","28","406","108,808"," ",""
"부산광역시 영도구 대평동1가","8*","대","준공업지역","-","202004","28","46.3","12,918"," ",""
"부산광역시 부산진구 전포동","5**","도로","제2종일반주거지역","8m미만","202004","28","2.4","138","지분",""
"부산광역시 영도구 영선동4가","1**","대","제3종일반주거지역","8m미만","202004","28","68.8","14,500"," ",""
"부산광역시 강서구 대저2동","6***","답","개발제한구역","8m미만","202004","28","312","15,800"," ",""
"부산광역시 기장군 장안읍 기룡리","1***","공장용지","일반공업지역","-","202004","28","3316.9","160,538"," ",""
"부산광역시 부산진구 전포동","5**","구거","제2종일반주거지역","8m미만","202004","28","2.81","161","지분",""
"부산광역시 기장군 장안읍 기룡리","1***","공장용지","일반공업지역","-","202004","28","3983","192,777"," ",""
"부산광역시 기장군 정관읍 달산리","산2*","임야","자연녹지지역","12m미만","202004","28","843.5","2,000","지분",""
"부산광역시 기장군 일광면 문동리","1*","임야","자연녹지지역","8m미만","202004","28","34.99","2,110","지분",""
"부산광역시 강서구 대저1동","4**","도로","제1종일반주거지역","8m미만","202004","28","53","2,367","지분",""
"부산광역시 북구 만덕동","7*","임야","자연녹지지역","8m미만","202004","28","940","23,500","지분",""
"부산광역시 서구 서대신동3가","6**","대","제3종일반주거지역","8m미만","202004","28","78","24,345"," ",""
"부산광역시 해운대구 재송동","9**","잡종지","준공업지역","8m미만","202004","28","101","27,068"," ",""
"부산광역시 기장군 일광면 문동리","1*","임야","보전녹지지역","-","202004","28","494","29,850"," ",""
"부산광역시 부산진구 전포동","3**","대","제3종일반주거지역","12m미만","202004","28","5.9","3,000","지분",""
"부산광역시 남구 대연동","2**","대","제2종일반주거지역","8m미만","202004","28","34","3,100"," ",""
"부산광역시 기장군 일광면 문동리","1*","임야","보전녹지지역","-","202004","28","57.03","3,440","지분",""
"부산광역시 기장군 일광면 이천리","6**","답","자연녹지지역","-","202004","28","63","3,600"," ",""
"부산광역시 부산진구 전포동","1**","대","일반상업지역","25m이상","202004","28","60.3","33,000"," ",""
"부산광역시 기장군 철마면 구칠리","6**","답","개발제한구역","-","202004","28","264.5","4,000","지분",""
"부산광역시 동래구 온천동","1***","대","준주거지역","25m이상","202004","28","21.5","4,500","지분",""
"부산광역시 기장군 일광면 이천리","6**","답","자연녹지지역","8m미만","202004","28","7","400"," ",""
"부산광역시 해운대구 재송동","9**","대","준공업지역","8m미만","202004","28","1545","414,060"," ",""
"부산광역시 사하구 신평동","4**","도로","제2종일반주거지역","25m미만","202004","28","7","426"," ",""
"부산광역시 해운대구 재송동","9**","대","준공업지역","8m미만","202004","28","165","44,220"," ",""
"부산광역시 연제구 연산동","9**","대","제2종일반주거지역","25m미만","202004","28","139","44,300"," ",""
"부산광역시 기장군 철마면 고촌리","산3*","임야","자연녹지지역","-","202004","28","326","5,586","지분",""
"부산광역시 기장군 정관읍 달산리","산2*","임야","자연녹지지역","12m미만","202004","28","7295","6,000","지분","20200428"
"부산광역시 해운대구 재송동","9**","대","준공업지역","8m미만","202004","28","2700","725,748"," ",""
"부산광역시 해운대구 재송동","9**","대","준공업지역","8m미만","202004","28","280","75,040"," ",""
"부산광역시 금정구 두구동","9**","전","제1종일반주거지역","-","202004","28","1131","89,900"," ","20200707"
"부산광역시 영도구 대평동1가","8*","대","준공업지역","-","202004","28","33.1","9,235"," ",""
"부산광역시 강서구 대저2동","6***","도로","개발제한구역","8m미만","202004","28","18.1","900","지분",""
"부산광역시 부산진구 전포동","5**","도로","제2종일반주거지역","12m미만","202004","28","1.66","95","지분",""
"부산광역시 동구 범일동","1**","대","일반상업지역","8m미만","202004","29","1.8","1,000"," ",""
"부산광역시 수영구 남천동","1*","대","일반상업지역","8m미만","202004","29","12.9","1,240"," ",""
"부산광역시 남구 대연동","산2**","임야","제1종일반주거지역","8m미만","202004","29","34.88","1,500","지분",""
"부산광역시 강서구 구랑동","9**","대","개발제한구역","8m미만","202004","29","91.5","1,550","지분",""
"부산광역시 동래구 복천동","1*","도로","제3종일반주거지역","8m미만","202004","29","20","1,800"," ",""
"부산광역시 강서구 성북동","8**","전","자연녹지지역","-","202004","29","734","10,500"," ",""
"부산광역시 기장군 철마면 고촌리","산3*","임야","자연녹지지역","-","202004","29","661","11,000","지분",""
"부산광역시 동래구 안락동","5**","대","준주거지역","25m이상","202004","29","25","13,048"," ",""
"부산광역시 동래구 안락동","1***","대","준주거지역","25m이상","202004","29","29","15,136"," ",""
"부산광역시 동래구 안락동","1***","대","준주거지역","25m이상","202004","29","30","15,658"," ",""
"부산광역시 남구 우암동","1**","대","자연녹지지역","25m미만","202004","29","53.33","16,300"," ",""
"부산광역시 동래구 온천동","4**","대","일반상업지역","8m미만","202004","29","172","165,773"," ",""
"부산광역시 기장군 철마면 웅천리","5**","답","개발제한구역","-","202004","29","520","18,000","지분",""
"부산광역시 부산진구 초읍동","5**","도로","제3종일반주거지역","8m미만","202004","29","109","18,726"," ",""
"부산광역시 영도구 동삼동","2**","대","준주거지역","25m미만","202004","29","6","2,077"," ",""
"부산광역시 부산진구 초읍동","5**","도로","제3종일반주거지역","8m미만","202004","29","12","2,253"," ",""
"부산광역시 동래구 복천동","1*","도로","제3종일반주거지역","8m미만","202004","29","26","2,370"," ",""
"부산광역시 동래구 온천동","4**","대","일반상업지역","-","202004","29","2","2,582"," ",""
"부산광역시 기장군 철마면 임기리","9**","답","개발제한구역","8m미만","202004","29","93","2,800","지분",""
"부산광역시 동래구 온천동","4**","대","일반상업지역","8m미만","202004","29","160","206,561"," ",""
"부산광역시 동래구 안락동","6**","도로","준주거지역","25m이상","202004","29","41","21,400"," ",""
"부산광역시 동래구 안락동","5**","대","준주거지역","25m이상","202004","29","42","21,921"," ",""
"부산광역시 동래구 안락동","6**","대","준주거지역","25m이상","202004","29","44","22,965"," ",""
"부산광역시 동래구 온천동","4**","대","일반상업지역","-","202004","29","13","23,628"," ",""
"부산광역시 수영구 광안동","5**","대","제1종일반주거지역","8m미만","202004","29","155.6","26,000"," ","20201222"
"부산광역시 동래구 안락동","1***","대","준주거지역","25m이상","202004","29","55","28,707"," ",""
"부산광역시 부산진구 초읍동","5**","도로","제3종일반주거지역","8m미만","202004","29","22","3,839"," ",""
"부산광역시 연제구 거제동","산1**","임야","자연녹지지역","-","202004","29","182","33,000","지분",""
"부산광역시 동래구 안락동","6**","답","준주거지역","25m이상","202004","29","8","4,176"," ",""
"부산광역시 동래구 명륜동","7**","도로","제2종일반주거지역","8m미만","202004","29","16.5","5,000","지분",""
"부산광역시 강서구 화전동","2**","전","개발제한구역","-","202004","29","453","5,200"," ",""
"부산광역시 동구 범일동","1**","대","일반상업지역","8m미만","202004","29","2.9","500","지분",""
"부산광역시 동래구 안락동","6**","대","준주거지역","25m이상","202004","29","12","6,263"," ",""
"부산광역시 동래구 안락동","6**","대","준주거지역","25m이상","202004","29","13","6,785"," ",""
"부산광역시 해운대구 중동","9**","잡종지","일반상업지역","8m미만","202004","29","2070","650,000"," ",""
"부산광역시 사상구 주례동","1***","대","제3종일반주거지역","-","202004","29","2.5","750","지분",""
"부산광역시 동래구 온천동","4**","대","일반상업지역","25m미만","202004","29","414","752,456"," ",""
"부산광역시 기장군 정관읍 용수리","1***","주차장","준주거지역","25m미만","202004","29","842.8","78,000"," ",""
"부산광역시 기장군 철마면 임기리","9**","답","자연녹지지역","8m미만","202004","29","329.6","9,200","지분",""
"부산광역시 서구 부용동2가","4*","대","제3종일반주거지역","-","202004","30","4.2","1,260"," ",""
"부산광역시 강서구 대저2동","6***","전","개발제한구역","8m미만","202004","30","99","1,700","지분",""
"부산광역시 기장군 철마면 장전리","3**","답","개발제한구역","-","202004","30","360","13,600"," ",""
"부산광역시 동래구 온천동","1**","대","제3종일반주거지역","8m미만","202004","30","93","15,000"," ",""
"부산광역시 강서구 대저2동","6***","전","개발제한구역","8m미만","202004","30","99","2,700","지분","20200528"
"부산광역시 동래구 온천동","9*","대","제3종일반주거지역","8m미만","202004","30","20","3,200"," ",""
"부산광역시 동래구 온천동","1**","대","제3종일반주거지역","8m미만","202004","30","33","5,800"," ",""
"부산광역시 강서구 명지동","3***","대","제1종일반주거지역","12m미만","202004","30","251.8","70,000"," ",""
"부산광역시 사하구 장림동","7**","대","제3종일반주거지역","8m미만","202005","1","50","10,841"," ",""
"부산광역시 기장군 장안읍 길천리","2**","전","제2종일반주거지역","8m미만","202005","1","1","100"," ",""
"부산광역시 남구 우암동","1**","대","자연녹지지역","12m미만","202005","1","53.33","14,800","지분",""
"부산광역시 동구 좌천동","6*","대","일반상업지역","8m미만","202005","1","30.7","15,600"," ",""
"부산광역시 강서구 범방동","1***","대","제1종일반주거지역","25m미만","202005","1","264.3","24,000"," ",""
"부산광역시 부산진구 부암동","6**","임야","제3종일반주거지역","8m미만","202005","1","160.14","26,977","지분",""
"부산광역시 금정구 두구동","3**","답","제1종일반주거지역","8m미만","202005","1","1170","28,320","지분","20200623"
"부산광역시 금정구 서동","1**","도로","제2종일반주거지역","12m미만","202005","1","16.33","375","지분",""
"부산광역시 연제구 거제동","7**","대","제3종일반주거지역","8m미만","202005","1","33","44,760"," ",""
"부산광역시 기장군 장안읍 길천리","2**","전","제2종일반주거지역","12m미만","202005","1","353","45,000"," ",""
"부산광역시 기장군 장안읍 길천리","2**","전","제2종일반주거지역","8m미만","202005","1","376","48,000"," ",""
"부산광역시 금정구 두구동","3**","답","제1종일반주거지역","8m미만","202005","1","20","480","지분","20200623"
"부산광역시 기장군 장안읍 길천리","2**","전","제2종일반주거지역","12m미만","202005","1","44","5,600"," ",""
"부산광역시 기장군 정관읍 용수리","1***","답","일반공업지역","8m미만","202005","1","953","53,836","지분",""
"부산광역시 강서구 성북동","1***","전","자연녹지지역","-","202005","1","826","6,250"," ",""
"부산광역시 기장군 장안읍 덕선리","6**","전","자연녹지지역","8m미만","202005","1","162","6,300"," ",""
"부산광역시 기장군 장안읍 길천리","2**","전","제2종일반주거지역","12m미만","202005","1","36","6,300"," ",""
"부산광역시 금정구 금성동","3**","전","자연녹지지역","-","202005","1","284","7,000"," ",""
"부산광역시 강서구 성북동","1***","답","자연녹지지역","-","202005","1","99","750"," ",""
"부산광역시 기장군 정관읍 용수리","1***","답","일반공업지역","8m미만","202005","1","197","8,400"," ",""
"부산광역시 수영구 광안동","9**","도로","제3종일반주거지역","8m미만","202005","2","39.9","5,440","지분",""
"부산광역시 사상구 덕포동","6**","대","제3종일반주거지역","8m미만","202005","2","321","57,700"," ",""
"부산광역시 기장군 일광면 원리","5**","답","자연녹지지역","-","202005","3","468","18,400","지분",""
"부산광역시 기장군 장안읍 월내리","5**","전","자연녹지지역","12m미만","202005","3","575","35,000"," ",""
"부산광역시 영도구 신선동1가","1**","대","제2종일반주거지역","12m미만","202005","4","18.9","1,000"," ",""
"부산광역시 동래구 사직동","산1*","임야","자연녹지지역","-","202005","4","52.89","1,040","지분",""
"부산광역시 기장군 정관읍 예림리","산2**","임야","보전녹지지역","8m미만","202005","4","168.79","1,745","지분",""
"부산광역시 강서구 대저2동","1***","대","준주거지역","25m미만","202005","4","9","1,800"," ",""
"부산광역시 영도구 동삼동","2**","공장용지","전용공업지역","25m미만","202005","4","40","100","지분",""
"부산광역시 영도구 동삼동","2**","공장용지","전용공업지역","-","202005","4","661","101,900"," ",""
"부산광역시 연제구 거제동","1***","전","제3종일반주거지역","12m미만","202005","4","485","107,607"," ",""
"부산광역시 강서구 대저2동","2***","대","준주거지역","8m미만","202005","4","48","11,600"," ",""
"부산광역시 금정구 두구동","2**","도로","제1종일반주거지역","8m미만","202005","4","5","120","지분",""
"부산광역시 강서구 대저2동","1***","대","준주거지역","8m미만","202005","4","22","13,200"," ",""
"부산광역시 연제구 거제동","1***","전","제3종일반주거지역","12m미만","202005","4","485","137,607"," ","20200529"
"부산광역시 부산진구 전포동","5**","도로","제2종일반주거지역","8m미만","202005","4","2.4","138","지분",""
"부산광역시 해운대구 반송동","산8*","임야","개발제한구역","-","202005","4","4460","15,387"," ",""
"부산광역시 부산진구 전포동","5**","구거","제2종일반주거지역","8m미만","202005","4","2.81","161","지분",""
"부산광역시 강서구 대저2동","2***","대","준주거지역","8m미만","202005","4","96","17,400"," ",""
"부산광역시 강서구 대저2동","1***","대","준주거지역","8m미만","202005","4","30","18,000"," ",""
"부산광역시 강서구 대저2동","1***","대","준주거지역","8m미만","202005","4","30","18,000"," ",""
"부산광역시 부산진구 범천동","6*","도로","일반상업지역","8m미만","202005","4","10.1","2,800"," ",""
"부산광역시 기장군 철마면 장전리","산1**","임야","개발제한구역","-","202005","4","1090","2,911","지분",""
"부산광역시 기장군 장안읍 임랑리","4*","전","제2종일반주거지역","-","202005","4","242","21,980"," ",""
"부산광역시 금정구 두구동","9**","전","제1종일반주거지역","8m미만","202005","4","223","26,000"," ",""
"부산광역시 금정구 두구동","2**","도로","제1종일반주거지역","8m미만","202005","4","6","380","지분",""
"부산광역시 부산진구 양정동","1*","대","제3종일반주거지역","8m미만","202005","4","119","40,547"," ","20200520"
"부산광역시 해운대구 반송동","산8*","임야","개발제한구역","-","202005","4","16281","50,471"," ",""
"부산광역시 기장군 철마면 장전리","2**","답","개발제한구역","-","202005","4","1256","59,000"," ",""
"부산광역시 동래구 안락동","7**","전","제3종일반주거지역","8m미만","202005","4","36","6,300"," ",""
"부산광역시 부산진구 범천동","7**","대","일반상업지역","8m미만","202005","4","5.71","6,500","지분",""
"부산광역시 기장군 기장읍 내리","4**","답","개발제한구역","8m미만","202005","4","640","65,900"," ",""
"부산광역시 사하구 장림동","7**","도로","제3종일반주거지역","-","202005","4","14","806","지분",""
"부산광역시 부산진구 전포동","5**","도로","제2종일반주거지역","12m미만","202005","4","1.66","95","지분",""
"부산광역시 남구 대연동","산5*","임야","자연녹지지역","12m미만","202005","4","165.3","970","지분",""
"부산광역시 기장군 철마면 장전리","산1**","임야","개발제한구역","-","202005","5","1322","3,528","지분",""
"부산광역시 부산진구 양정동","7*","대","제3종일반주거지역","12m미만","202005","5","83","34,574"," ",""
"부산광역시 강서구 대저1동","3**","도로","제1종일반주거지역","8m미만","202005","5","49.6","7,803","지분",""
