"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"부산광역시 강서구 대저1동","5**","단독","25m미만","133.96","175","202102","10","15,700","1997","대저중앙로",""
"부산광역시 강서구 대저1동","2***","단독","8m미만","99.9","237","202007","7","42,700","1995","대저들길",""
"부산광역시 강서구 대저1동","1***","단독","8m미만","199.86","241","202008","26","40,000","1996","대저로89번나길",""
"부산광역시 강서구 대저1동","1***","단독","8m미만","129.68","298","202010","12","27,200","1982","평강로345번길",""
"부산광역시 강서구 대저1동","5**","단독","8m미만","108.76","446","202102","19","85,000","1979","대저로221번다길",""
"부산광역시 강서구 대저1동","1***","단독","8m미만","286.83","615","202005","13","67,860","1990","대저로89번길",""
"부산광역시 강서구 대저1동","4**","단독","8m미만","118.35","623","202010","5","54,500","1959","대저중앙로286번길",""
"부산광역시 강서구 대저1동","2***","단독","8m미만","387.29","659","202010","12","90,700","1998","체육공원로6번길",""
"부산광역시 강서구 대저1동","4**","단독","8m미만","99.17","750","202101","30","89,800","1971","공항로1309번길","20210315"
"부산광역시 강서구 대저1동","1***","단독","8m미만","262.44","873","202102","19","90,000","1995","대저로171번나길",""
"부산광역시 강서구 대저1동","2**","단독","8m미만","178.16","1084","202005","1","82,000","1940","대저중앙로347번가길",""
"부산광역시 강서구 대저1동","1***","단독","8m미만","177.87","1279","202102","26","163,987","1985","낙동북로188번길",""
"부산광역시 강서구 대저1동","2***","단독","8m미만","106.77","1636","202006","18","340,000","1968","공항로1281번길",""
"부산광역시 강서구 대저1동","1***","단독","8m미만","100","1907","202101","29","158,000","1986","대저로171번나길",""
"부산광역시 강서구 대저1동","4**","단독","8m미만","375","2582","202011","17","250,000","2000","null",""
"부산광역시 강서구 대저2동","1***","단독","8m미만","127.18","122.04","202010","27","19,000","2016","대저동서로229번길",""
"부산광역시 강서구 대저2동","4***","단독","8m미만","36.03","161","202102","23","26,950","1950","맥도강변길",""
"부산광역시 강서구 대저2동","3***","단독","8m미만","18.84","251","202007","7","18,000","1969","금호순서길",""
"부산광역시 강서구 대저2동","3***","단독","8m미만","18.84","251","202009","7","18,000","1969","금호순서길","20201106"
"부산광역시 강서구 대저2동","3***","단독","8m미만","18.84","251","202009","7","18,000","1969","금호순서길","20201005"
"부산광역시 강서구 대저2동","6***","단독","8m미만","229.9","329","202010","22","23,300","2020","맥도길205번길",""
"부산광역시 강서구 대저2동","2***","단독","8m미만","130.68","364","202003","9","45,100","1989","공항앞길33번길",""
"부산광역시 강서구 대저2동","1***","단독","12m미만","110.29","397","202006","9","70,000","2000","경전철로31번길",""
"부산광역시 강서구 대저2동","1***","단독","8m미만","124.4","397","202007","3","75,000","2000","경전철로39번길",""
"부산광역시 강서구 대저2동","1***","단독","8m미만","177.07","397","202010","7","65,000","2001","경전철로25번길",""
"부산광역시 강서구 대저2동","1***","단독","12m미만","154.2","408","202003","23","27,000","2001","경전철로",""
"부산광역시 강서구 대저2동","1***","단독","8m미만","45.29","449","202005","26","37,000","1965","대저동서로229번가길",""
"부산광역시 강서구 대저2동","2***","단독","8m미만","95.54","539","202011","7","54,000","1941","공항앞길13번길",""
"부산광역시 강서구 대저2동","3***","단독","8m미만","69.09","740","202012","1","108,000","1970","금호순서길",""
"부산광역시 강서구 대저2동","2***","단독","25m미만","2056.13","2163","202003","10","350,000","2007","공항로791번길","20200914"
"부산광역시 강서구 대저2동","2***","단독","25m미만","2056.13","2163","202003","10","450,421","2007","공항로791번길",""
"부산광역시 강서구 대항동","2**","단독","8m미만","60.6","136","202004","14","11,000","1975","가덕해안로1208번길",""
"부산광역시 강서구 대항동","2**","단독","8m미만","40","254","202008","4","27,000","1981","가덕해안로1207번길",""
"부산광역시 강서구 대항동","2**","단독","8m미만","61.4","258","202003","22","18,500","1900","가덕해안로1208번가길",""
"부산광역시 강서구 대항동","1*","단독","8m미만","80.1","284","202006","8","38,500","2018","가덕해안로1169번길",""
"부산광역시 강서구 대항동","3**","단독","8m미만","49.5","324","202008","18","35,000","2012","가덕해안로1208번길",""
"부산광역시 강서구 대항동","8*","단독","8m미만","89.6","326","202012","6","39,440","1988","가덕해안로1169번길",""
"부산광역시 강서구 동선동","2**","단독","8m미만","90.72","93","202101","11","8,000","1997","동선길",""
"부산광역시 강서구 동선동","2**","단독","8m미만","33.6","145","202006","27","20,800","1945","동선새바지길",""
"부산광역시 강서구 동선동","2**","단독","8m미만","36.48","151","202102","8","18,000","2014","동선길",""
"부산광역시 강서구 동선동","2**","단독","8m미만","37.2","162","202006","27","23,200","1972","동선새바지길",""
"부산광역시 강서구 동선동","8**","단독","8m미만","32.97","170","202008","3","19,620","2014","동선길",""
"부산광역시 강서구 동선동","3**","단독","8m미만","35.91","195","202011","25","18,000","2008","동선2길",""
"부산광역시 강서구 동선동","2**","단독","8m미만","70.26","205","202012","25","36,000","1994","동선길",""
"부산광역시 강서구 동선동","2**","단독","12m미만","41.04","207","202010","20","24,500","2014","동선새바지길",""
"부산광역시 강서구 동선동","2**","단독","12m미만","41.04","207","202010","20","24,500","2014","동선새바지길","20210119"
"부산광역시 강서구 동선동","7**","단독","8m미만","44.21","227","202011","1","22,700","2014","동선2길",""
"부산광역시 강서구 동선동","2**","단독","12m미만","56.04","285","202010","7","35,000","2014","동선길",""
"부산광역시 강서구 동선동","2**","단독","8m미만","96.45","314","202003","12","28,000","1965","동선3길",""
"부산광역시 강서구 동선동","2**","단독","8m미만","98.4","615","202009","29","53,000","2009","동선길",""
"부산광역시 강서구 명지동","3***","다가구","12m미만","271.24","182.8","202011","17","84,000","2012","명지오션시티8로",""
"부산광역시 강서구 명지동","3***","다가구","12m미만","292.26","199","202010","7","82,000","2016","명지오션시티8로6번길",""
"부산광역시 강서구 명지동","3***","다가구","12m미만","357.86","241","202005","22","130,000","2017","명지국제6로242번길",""
"부산광역시 강서구 명지동","3***","다가구","12m미만","384.13","257.6","202010","24","117,000","2017","명지국제6로302번길",""
"부산광역시 강서구 명지동","3***","다가구","12m미만","399.43","272.2","202012","2","127,000","2017","명지국제12로19번길",""
"부산광역시 강서구 명지동","3***","다가구","25m미만","421.48","284","202012","21","175,500","1900","명지국제12로",""
"부산광역시 강서구 명지동","3***","다가구","25m미만","480.04","323.8","202012","15","160,000","2019","명지국제6로318번길","20210120"
"부산광역시 강서구 명지동","1***","단독","8m미만","85.95","119.81","202011","16","5,400","1934","영강길17번길",""
"부산광역시 강서구 명지동","3***","단독","8m미만","149.65","132.3","202012","3","23,000","1987","명지새동네길7번길",""
"부산광역시 강서구 명지동","3***","단독","8m미만","148.16","132.9","202006","18","29,500","1990","명지새동네길20번길",""
"부산광역시 강서구 명지동","1***","단독","8m미만","52.89","139","202008","22","23,100","1941","영강길17번나길",""
"부산광역시 강서구 명지동","3***","단독","12m미만","342.26","165.6","202012","18","36,000","1988","명지새동네길13번길",""
"부산광역시 강서구 명지동","3***","단독","12m미만","289.5","173.5","202011","25","43,700","1994","명지새동네길13번길",""
"부산광역시 강서구 명지동","3***","단독","25m미만","367.1","244.8","202011","24","162,000","null","명지국제12로","20201211"
"부산광역시 강서구 명지동","3***","단독","25m미만","367.1","244.8","202011","24","157,815","2017","명지국제12로",""
"부산광역시 강서구 명지동","3***","단독","25m미만","416.44","278","202011","17","170,000","2017","명지국제12로",""
"부산광역시 강서구 명지동","3***","단독","25m미만","75.2","315.8","202012","8","92,700","2019","명지국제12로",""
"부산광역시 강서구 명지동","3***","단독","25m미만","736.2","395.8","202102","21","300,000","2014","명지오션시티3로",""
"부산광역시 강서구 범방동","1***","다가구","12m미만","479.79","320","202102","8","80,000","2017","범방3로68번길",""
"부산광역시 강서구 범방동","1***","단독","8m미만","70.4","196","202101","4","19,500","1992","수가로748번길",""
"부산광역시 강서구 범방동","1***","단독","12m미만","72","264.9","202010","26","33,000","2018","범방3로63번길",""
"부산광역시 강서구 범방동","1***","단독","12m미만","70.2","282.1","202011","16","39,500","2017","범방3로59번길",""
"부산광역시 강서구 범방동","1***","단독","8m미만","88.65","679","202101","30","36,000","1992","수가로748번길",""
"부산광역시 강서구 봉림동","6**","단독","12m미만","199.56","799","202012","29","51,335","2011","봉죽길238번길",""
"부산광역시 강서구 생곡동","6*","단독","8m미만","96.8","264.5","202011","2","16,000","2009","장락길",""
"부산광역시 강서구 성북동","4**","단독","8m미만","49.84","147","202011","27","19,500","2014","동선3안길",""
"부산광역시 강서구 성북동","7*","단독","8m미만","49.5","157","202005","15","10,200","2013","선창1길",""
"부산광역시 강서구 성북동","6**","단독","8m미만","71.3","202","202006","9","14,030","1976","성북1길",""
"부산광역시 강서구 성북동","9*","단독","8m미만","44.7","208","202012","7","21,975","1986","선창길",""
"부산광역시 강서구 성북동","1**","단독","8m미만","68.64","213","202012","15","28,000","2014","선창길",""
"부산광역시 강서구 성북동","4**","단독","8m미만","49","223","202004","20","14,977","2013","동선3안길",""
"부산광역시 강서구 성북동","7**","단독","8m미만","67.89","223","202011","25","19,500","2014","성북2길","20210108"
"부산광역시 강서구 성북동","5**","단독","8m미만","35.4","229","202005","27","15,000","2015","동선3안길",""
"부산광역시 강서구 성북동","7**","단독","8m미만","67.89","234","202011","25","19,500","2014","성북2길",""
"부산광역시 강서구 성북동","8*","단독","12m미만","55","261","202011","10","29,300","1988","선창길",""
"부산광역시 강서구 성북동","4**","단독","8m미만","57.1","288","202008","3","32,320","2015","동선3안길",""
"부산광역시 강서구 성북동","1**","단독","8m미만","78.6","315","202006","22","38,000","2014","선창길",""
"부산광역시 강서구 성북동","5**","단독","-","41.88","330","202011","17","29,000","2015","동선3안길",""
"부산광역시 강서구 성북동","2**","단독","12m미만","66.96","336","202005","8","32,000","2014","성북로",""
"부산광역시 강서구 성북동","1***","단독","8m미만","91.84","460","202007","5","41,000","2009","가덕해안로",""
"부산광역시 강서구 송정동","9**","단독","8m미만","48.12","109","202011","17","10,000","1918","송정길100번가길",""
"부산광역시 강서구 송정동","9**","단독","8m미만","48.12","109","202010","22","10,000","1918","송정길100번가길","20201117"
"부산광역시 강서구 송정동","6**","단독","8m미만","42.75","121","202006","18","10,144","2020","가락대로373번가길",""
"부산광역시 강서구 송정동","1***","단독","8m미만","89.21","205","202010","9","19,000","1993","송정길",""
"부산광역시 강서구 송정동","2**","단독","8m미만","112.31","231","202003","5","17,000","1914","송정길100번나길",""
"부산광역시 강서구 송정동","1***","단독","8m미만","47.64","248","202007","14","21,500","1925","송정길",""
"부산광역시 강서구 송정동","5**","단독","8m미만","33.93","291","202003","19","26,500","2010","신촌소류지길",""
"부산광역시 강서구 송정동","1***","단독","8m미만","121.62","332","202006","24","30,000","1992","가락대로210번길",""
"부산광역시 강서구 송정동","1***","단독","12m미만","81","347","202012","7","36,300","2008","송정길",""
"부산광역시 강서구 송정동","1***","단독","8m미만","107.2","355","202009","10","39,000","1997","송정길100번길",""
"부산광역시 강서구 송정동","2**","단독","8m미만","108.95","420","202012","1","29,500","1930","송정길100번나길",""
"부산광역시 강서구 식만동","7**","단독","8m미만","56.08","255","202009","21","21,500","1980","식만로179번길",""
"부산광역시 강서구 식만동","7**","단독","8m미만","150","368","202011","25","47,460","2015","식만로189번길",""
"부산광역시 강서구 신호동","2**","다가구","12m미만","252.44","171.1","202012","13","60,000","2017","신호산단2로75번길",""
"부산광역시 강서구 신호동","2**","다가구","25m이상","376.46","214.6","202007","8","68,400","2003","신호산단1로",""
"부산광역시 강서구 신호동","2**","다가구","8m미만","339.71","226.8","202005","27","57,000","2009","신호산단4로64번길",""
"부산광역시 강서구 신호동","2**","다가구","12m미만","342.63","230.2","202006","11","70,500","2015","신호산단2로49번길",""
"부산광역시 강서구 신호동","2**","다가구","8m미만","344.91","230.3","202010","7","69,500","2016","신호산단5로",""
"부산광역시 강서구 신호동","2**","다가구","12m미만","777.45","459.7","202006","2","128,000","2004","신호산단2로49번길",""
"부산광역시 강서구 신호동","2**","단독","12m미만","36","100.5","202011","27","13,700","2014","신호산단1로144번길",""
"부산광역시 강서구 신호동","2**","단독","8m미만","85.6","169.7","202012","15","27,000","2018","신호산단5로",""
"부산광역시 강서구 신호동","2**","단독","12m미만","300.01","207","202005","1","89,000","2017","신호산단1로144번길",""
"부산광역시 강서구 신호동","2**","단독","25m미만","97.89","224.6","202005","30","35,000","2003","신호산단5로",""
"부산광역시 강서구 신호동","2**","단독","8m미만","273.6","230.3","202004","17","49,700","2012","신호산단5로",""
"부산광역시 강서구 죽동동","5**","단독","8m미만","122.7","317","202101","28","20,100","1953","봉죽길339번길",""
"부산광역시 강서구 죽동동","5**","단독","8m미만","101.87","327","202007","7","17,000","1956","죽동길196번길",""
"부산광역시 강서구 죽림동","8**","단독","8m미만","51","298","202010","27","16,000","1991","가락대로1433번가길",""
"부산광역시 강서구 지사동","1***","다가구","12m미만","295.26","207.7","202010","27","55,000","2014","과학산단로334번다길","20210208"
"부산광역시 강서구 지사동","1***","다가구","12m미만","295.26","207.7","202101","29","55,000","2014","과학산단로334번다길",""
"부산광역시 강서구 천성동","6**","단독","8m미만","32.7","61","202102","2","11,000","1965","가덕해안로",""
"부산광역시 강서구 천성동","1***","단독","8m미만","49.6","145","202004","7","20,500","2007","가덕해안로",""
"부산광역시 강서구 천성동","1***","단독","8m미만","73.1","159","202011","18","12,480","1900","가덕해안로669번길",""
"부산광역시 강서구 천성동","6**","단독","8m미만","49.8","198","202011","2","25,000","2013","가덕해안로821번길",""
"부산광역시 강서구 천성동","5**","단독","8m미만","124.7","205","202007","1","13,000","2001","가덕해안로821번길",""
"부산광역시 강서구 천성동","1***","단독","8m미만","29.6","244","202012","2","29,600","1965","가덕해안로",""
"부산광역시 강서구 천성동","8**","단독","12m미만","127.4","324","202011","26","55,000","2015","서천로",""
"부산광역시 강서구 천성동","1***","단독","8m미만","49.62","330","202006","2","31,000","2016","가덕해안로821번길",""
"부산광역시 강서구 천성동","8**","단독","12m미만","246.8","419","202006","30","67,000","2014","가덕해안로",""
"부산광역시 강서구 천성동","1**","단독","8m미만","190.56","546","202010","17","107,500","2016","가덕해안로773번길",""
"부산광역시 강서구 천성동","1***","단독","12m미만","116.56","617","202003","30","97,969","2017","가덕해안로",""
"부산광역시 금정구 구서동","7**","다가구","-","125.44","55","202008","15","44,000","1900","null","20200831"
"부산광역시 금정구 구서동","1***","다가구","12m미만","129.63","90.2","202010","13","30,700","1993","두실로45번길",""
"부산광역시 금정구 구서동","1**","다가구","12m미만","139.53","123.8","202003","27","36,800","1991","안뜰로15번길",""
"부산광역시 금정구 구서동","1**","다가구","8m미만","158.51","147.5","202011","13","28,000","1990","구서중앙로",""
"부산광역시 금정구 구서동","1**","다가구","12m미만","163.54","153.1","202011","24","60,000","1985","안뜰로15번길",""
"부산광역시 금정구 구서동","1***","다가구","-","494.84","173.6","202012","1","77,500","1900","null",""
"부산광역시 금정구 구서동","1***","다가구","12m미만","494.84","173.6","202012","1","77,500","1900","두실로37번길",""
"부산광역시 금정구 구서동","1**","다가구","12m미만","197.34","179.9","202005","4","60,000","1986","안뜰로7번길",""
"부산광역시 금정구 구서동","4**","다가구","12m미만","198.56","204.3","202101","11","44,000","1986","금강로380번길",""
"부산광역시 금정구 구서동","4**","단독","12m미만","96.48","92.1","202010","30","20,000","1900","금강로380번길",""
"부산광역시 금정구 구서동","1**","단독","12m미만","84.61","110.5","202011","17","36,000","1983","두실로7번길",""
"부산광역시 금정구 구서동","6**","단독","12m미만","89.28","116.3","202007","20","31,000","1983","두실로37번길",""
"부산광역시 금정구 구서동","2**","단독","8m미만","129.73","121.5","202006","6","29,800","1987","금강로445번길",""
"부산광역시 금정구 구서동","3**","단독","8m미만","136.98","127","202010","26","29,000","1987","금단로",""
"부산광역시 금정구 구서동","4**","단독","12m미만","121.07","127.9","202010","25","38,600","1985","수림로66번길",""
"부산광역시 금정구 구서동","7**","단독","8m미만","99.92","128.2","202003","21","27,500","1984","금강로541번길",""
"부산광역시 금정구 구서동","7**","단독","8m미만","99.94","128.2","202009","11","25,000","1985","금강로541번길",""
"부산광역시 금정구 구서동","7**","단독","8m미만","163.44","130.4","202012","22","22,200","1987","중앙대로1841번안길",""
"부산광역시 금정구 구서동","4**","단독","12m미만","143.1","133.6","202010","15","47,700","1979","금강로380번길",""
"부산광역시 금정구 구서동","1**","단독","8m미만","146.47","135.8","202011","19","40,000","1987","중앙대로1945번길",""
"부산광역시 금정구 구서동","1**","단독","12m미만","125.35","137.9","202010","28","37,500","1984","두실로15번길",""
"부산광역시 금정구 구서동","4**","단독","12m미만","164.67","144.9","202007","8","46,000","1987","수림로66번길",""
"부산광역시 금정구 구서동","7**","단독","12m미만","153.4","146.6","202012","15","43,800","1987","구서중앙로",""
"부산광역시 금정구 구서동","1**","단독","12m미만","153.19","146.9","202008","13","15,300","1987","중앙대로1926번길",""
"부산광역시 금정구 구서동","1**","단독","8m미만","171.2","147","202010","14","36,600","1986","안뜰로15번길",""
"부산광역시 금정구 구서동","1**","단독","8m미만","162.16","149.5","202009","7","39,500","1987","중앙대로1901번길",""
"부산광역시 금정구 구서동","4**","단독","8m미만","117.4","151.2","202005","12","40,000","1985","수림로50번길",""
"부산광역시 금정구 구서동","1**","단독","12m미만","161.46","152","202005","30","35,250","1900","두실로23번길",""
"부산광역시 금정구 구서동","1**","단독","12m미만","208.27","156.5","202009","7","43,500","1988","중앙대로1901번길",""
"부산광역시 금정구 구서동","2**","단독","12m미만","165.84","163.1","202003","30","41,000","1984","중앙대로1873번길",""
"부산광역시 금정구 구서동","1**","단독","12m미만","285.45","166","202012","2","65,000","1900","중앙대로1959번길",""
"부산광역시 금정구 구서동","4**","단독","12m미만","164.32","184.7","202007","8","53,000","1987","수림로66번길",""
"부산광역시 금정구 구서동","2**","단독","8m미만","112.59","187","202006","4","42,000","1985","안뜰로19번길",""
"부산광역시 금정구 구서동","1***","단독","8m미만","181.9","189.7","202006","26","49,000","1987","중앙대로1959번길",""
"부산광역시 금정구 구서동","1**","단독","8m미만","651.1","210.8","202102","10","140,000","1988","중앙대로1930번길",""
"부산광역시 금정구 구서동","4**","단독","8m미만","198.78","211.6","202006","2","64,000","1987","금정로231번길",""
"부산광역시 금정구 구서동","1**","단독","8m미만","394.46","216","202004","5","54,250","1989","안뜰로19번길",""
"부산광역시 금정구 구서동","6**","단독","12m미만","896.89","243.8","202008","7","158,000","1991","금강로565번길",""
"부산광역시 금정구 구서동","1**","단독","12m미만","89.27","378","202102","10","175,000","1972","안뜰로7번길",""
"부산광역시 금정구 금사동","5*","다가구","12m미만","121.57","107","202004","9","16,000","1991","서곡로20번길",""
"부산광역시 금정구 금사동","5**","다가구","8m미만","120.18","109","202011","24","9,000","1984","금사로85번길",""
"부산광역시 금정구 금사동","3**","다가구","8m미만","143.8","139","202012","10","16,750","1988","금사로87번길",""
"부산광역시 금정구 금사동","5*","다가구","12m미만","402.12","151.4","202011","19","53,000","1988","서곡로20번길",""
"부산광역시 금정구 금사동","4**","다가구","8m미만","205.07","224","202006","22","26,500","1996","금사로87번길",""
"부산광역시 금정구 금사동","2*","단독","8m미만","99.21","98.5","202008","17","12,500","1976","회천로5번길",""
"부산광역시 금정구 금사동","4**","단독","12m미만","54.21","110","202010","19","24,000","1979","서금로",""
"부산광역시 금정구 금사동","4**","단독","8m미만","116.32","132","202011","11","11,000","1984","금사로87번길",""
"부산광역시 금정구 금사동","4**","단독","8m미만","116.32","132","202010","21","11,000","1984","금사로87번길","20201111"
"부산광역시 금정구 금사동","2*","단독","12m미만","346.93","138.5","202102","19","36,000","1989","사천로7번길",""
"부산광역시 금정구 금사동","2*","단독","8m미만","148.14","144.8","202010","8","17,800","1900","사천로7번길",""
"부산광역시 금정구 금사동","3**","단독","8m미만","141.76","145","202003","25","16,300","1988","금사로87번길",""
"부산광역시 금정구 금사동","2*","단독","12m미만","76.65","148.8","202004","8","28,000","1978","서금로",""
"부산광역시 금정구 금사동","2*","단독","25m미만","118.11","161.9","202012","15","29,000","1977","사천로",""
"부산광역시 금정구 금사동","3**","단독","8m미만","138.99","166","202011","16","23,000","1988","금사로107번길",""
"부산광역시 금정구 금사동","5*","단독","12m미만","295.97","200.3","202009","28","49,951","1992","사천로7번길",""
"부산광역시 금정구 금사동","2*","단독","8m미만","206.77","260.2","202101","23","22,000","1985","회천로5번길",""
"부산광역시 금정구 금성동","2**","단독","12m미만","66","129","202006","13","28,000","1900","산성로",""
"부산광역시 금정구 금성동","2**","단독","8m미만","132.21","179.1","202007","24","25,000","2003","땅곡길",""
"부산광역시 금정구 금성동","2**","단독","8m미만","23.14","235","202010","30","26,000","1900","산성로",""
"부산광역시 금정구 금성동","3**","단독","8m미만","356.54","450","202101","11","72,500","2002","산성로",""
"부산광역시 금정구 남산동","1**","다가구","8m미만","98.95","104.3","202012","17","34,000","1986","범어천로21번길",""
"부산광역시 금정구 남산동","9*","다가구","12m미만","115.25","104.9","202011","4","30,500","1991","범어천로21번길",""
"부산광역시 금정구 남산동","1**","다가구","8m미만","134.85","122.2","202102","3","39,500","1988","범어천로21번길",""
"부산광역시 금정구 남산동","1*","다가구","12m미만","249.22","135.9","202012","4","58,000","2012","팔송로24번길",""
"부산광역시 금정구 남산동","7*","다가구","8m미만","143.4","136","202101","18","25,000","1988","중앙대로2001번길",""
"부산광역시 금정구 남산동","7*","다가구","8m미만","158.34","143.7","202012","28","40,000","1990","중앙대로2001번길",""
