"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"충청북도 청주청원구 오창읍 각리","636-2","636","2","한신 더 휴 센트럴파크","67.77","202005","13","14,500","3","null","오창공원로 96",""
"충청북도 청주청원구 오창읍 각리","636-2","636","2","한신 더 휴 센트럴파크","23.34","202005","24","8,000","2","null","오창공원로 96",""
"충청북도 청주청원구 오창읍 각리","636-2","636","2","한신 더 휴 센트럴파크","76.07","202006","1","20,875","2","null","오창공원로 96",""
"충청북도 청주청원구 오창읍 각리","636-2","636","2","한신 더 휴 센트럴파크","76.07","202006","1","20,875","2","null","오창공원로 96",""
"충청북도 청주청원구 오창읍 각리","636-2","636","2","한신 더 휴 센트럴파크","67.77","202006","1","19,051","2","null","오창공원로 96",""
"충청북도 청주청원구 오창읍 각리","636-2","636","2","한신 더 휴 센트럴파크","67.77","202006","1","19,051","2","null","오창공원로 96",""
"충청북도 청주청원구 오창읍 각리","636-2","636","2","한신 더 휴 센트럴파크","76.07","202006","1","20,875","2","null","오창공원로 96",""
"충청북도 청주청원구 오창읍 각리","636-2","636","2","한신 더 휴 센트럴파크","27.53","202006","14","9,800","2","null","오창공원로 96",""
"충청북도 청주청원구 오창읍 각리","636-2","636","2","한신 더 휴 센트럴파크","67.77","202010","22","17,500","2","null","오창공원로 96",""
"충청북도 청주청원구 오창읍 각리","636-2","636","2","한신 더 휴 센트럴파크","24.74","202010","30","8,500","4","null","오창공원로 96",""
"충청북도 청주청원구 오창읍 각리","636-2","636","2","한신 더 휴 센트럴파크","67.77","202011","30","18,000","2","null","오창공원로 96",""
"충청북도 청주청원구 오창읍 각리","636-2","636","2","한신 더 휴 센트럴파크","23.34","202101","19","8,600","2","null","오창공원로 96",""
"충청북도 청주청원구 오창읍 각리","636-2","636","2","한신 더 휴 센트럴파크","20.9","202102","5","7,700","4","null","오창공원로 96",""
"충청북도 청주청원구 오창읍 양청리","819-2","819","2","비전프라자","39.2","202009","9","6,500","4","2007","중심상업로 23",""
"충청북도 청주청원구 오창읍 양청리","810-2","810","2","오창 롯데캐슬 더 하이스트","47.07","202003","18","12,000","23","2018","중부로 760",""
"충청북도 청주청원구 오창읍 양청리","810-2","810","2","오창 롯데캐슬 더 하이스트","47.3","202005","11","14,500","21","2018","중부로 760",""
"충청북도 청주청원구 오창읍 양청리","810-2","810","2","오창 롯데캐슬 더 하이스트","47.3","202006","16","15,000","20","2018","중부로 760","20200627"
"충청북도 청주청원구 오창읍 양청리","810-2","810","2","오창 롯데캐슬 더 하이스트","47.3","202006","16","15,000","20","2018","중부로 760",""
"충청북도 청주청원구 오창읍 양청리","810-2","810","2","오창 롯데캐슬 더 하이스트","47.83","202006","18","15,500","9","2018","중부로 760",""
"충청북도 청주청원구 오창읍 양청리","810-2","810","2","오창 롯데캐슬 더 하이스트","47.83","202007","17","15,000","13","2018","중부로 760",""
"충청북도 청주청원구 오창읍 양청리","810-2","810","2","오창 롯데캐슬 더 하이스트","47.07","202012","7","15,000","24","2018","중부로 760",""
"충청북도 청주청원구 오창읍 양청리","810-2","810","2","오창 롯데캐슬 더 하이스트","47.3","202101","18","15,000","13","2018","중부로 760",""
"충청북도 청주청원구 오창읍 양청리","810-2","810","2","오창 롯데캐슬 더 하이스트","47.3","202101","27","16,000","17","2018","중부로 760",""
"충청북도 청주청원구 오창읍 양청리","810-2","810","2","오창 롯데캐슬 더 하이스트","47.83","202101","30","16,400","6","2018","중부로 760",""
"충청북도 청주청원구 오창읍 양청리","810-2","810","2","오창 롯데캐슬 더 하이스트","47.3","202102","24","15,500","21","2018","중부로 760",""
"충청북도 청주청원구 오창읍 양청리","792-1","792","1","오창 리치아노 오피스텔","28.8","202005","19","5,600","11","2013","중심상업로 47",""
"충청북도 청주청원구 오창읍 양청리","792-1","792","1","오창 리치아노 오피스텔","28.8","202005","25","6,000","5","2013","중심상업로 47",""
"충청북도 청주청원구 오창읍 양청리","792-1","792","1","오창 리치아노 오피스텔","26.33","202005","28","5,800","15","2013","중심상업로 47",""
"충청북도 청주청원구 오창읍 양청리","792-1","792","1","오창 리치아노 오피스텔","28.8","202005","28","6,200","6","2013","중심상업로 47",""
"충청북도 청주청원구 오창읍 양청리","792-1","792","1","오창 리치아노 오피스텔","28.8","202006","19","6,000","15","2013","중심상업로 47",""
"충청북도 청주청원구 오창읍 양청리","792-1","792","1","오창 리치아노 오피스텔","28.8","202008","26","7,000","15","2013","중심상업로 47",""
"충청북도 청주청원구 오창읍 양청리","792-1","792","1","오창 리치아노 오피스텔","28.8","202012","11","6,100","7","2013","중심상업로 47",""
"충청북도 청주청원구 오창읍 양청리","792-1","792","1","오창 리치아노 오피스텔","28.8","202012","14","5,700","13","2013","중심상업로 47",""
"충청북도 청주청원구 오창읍 양청리","792-1","792","1","오창 리치아노 오피스텔","28.8","202012","14","6,500","15","2013","중심상업로 47",""
"충청북도 청주청원구 오창읍 양청리","792-1","792","1","오창 리치아노 오피스텔","28.8","202012","29","6,400","14","2013","중심상업로 47",""
"충청북도 청주청원구 오창읍 양청리","792-1","792","1","오창 리치아노 오피스텔","28.8","202101","25","7,897","12","2013","중심상업로 47",""
"충청북도 청주청원구 오창읍 양청리","792-1","792","1","오창 리치아노 오피스텔","29.55","202102","20","8,056","16","2013","중심상업로 47",""
"충청북도 청주청원구 오창읍 양청리","792-1","792","1","오창 리치아노 오피스텔","28.8","202102","20","7,950","13","2013","중심상업로 47",""
"충청북도 청주청원구 오창읍 창리","39-1","39","1","	(39-1)	","56.09","202006","29","7,500","4","2013","공항로 1006",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","55.55","202010","29","8,450","2","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","55.89","202010","29","8,450","3","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","55.55","202010","29","8,450","2","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","55.55","202010","29","8,450","2","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","55.55","202010","29","8,450","2","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","55.89","202010","29","8,450","2","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","55.55","202010","29","8,450","3","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","55.55","202010","29","8,450","3","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","54.75","202012","24","7,240","3","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","78.12","202012","24","10,230","3","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","78.12","202012","30","10,389","3","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","55.55","202012","30","7,540","3","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","78.12","202101","5","10,052","3","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","78.12","202101","5","9,347","2","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","78.12","202101","5","9,491","2","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","78.12","202101","5","9,337","2","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","78.12","202101","5","10,012","3","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","78.6","202101","5","9,678","2","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","78.6","202101","21","9,585","2","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","78.12","202101","21","9,446","2","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","78.12","202101","21","9,375","2","2017","향군로 110",""
"충청북도 청주청원구 우암동","372-6","372","6","라임미소가","78.12","202101","21","9,496","2","2017","향군로 110",""
"충청북도 청주청원구 우암동","323-2","323","2","아델리스 오피스텔","53.6","202003","18","8,300","8","2004","중앙로 147",""
"충청북도 청주청원구 우암동","323-2","323","2","아델리스 오피스텔","34.28","202005","29","4,500","7","2004","중앙로 147",""
"충청북도 청주청원구 우암동","122","122","0","우양 오피스텔","28.08","202003","16","5,950","5","2013","상당로 230",""
"충청북도 청주청원구 우암동","122","122","0","우양 오피스텔","28.08","202003","18","5,000","6","2013","상당로 230",""
"충청북도 청주청원구 우암동","122","122","0","우양 오피스텔","28.08","202006","22","5,500","4","2013","상당로 230",""
"충청북도 청주청원구 우암동","122","122","0","우양 오피스텔","28.29","202009","7","5,500","5","2013","상당로 230",""
"충청북도 청주청원구 우암동","122","122","0","우양 오피스텔","28.29","202009","7","5,500","6","2013","상당로 230",""
"충청북도 청주청원구 우암동","122","122","0","우양 오피스텔","28.29","202009","28","5,400","6","2013","상당로 230",""
"충청북도 청주청원구 우암동","122","122","0","우양 오피스텔","56.16","202012","18","11,000","18","2013","상당로 230",""
"충청북도 청주청원구 우암동","122","122","0","우양 오피스텔","57.2","202101","5","8,000","13","2013","상당로 230",""
"충청북도 청주청원구 우암동","122","122","0","우양 오피스텔","28.08","202102","26","6,100","14","2013","상당로 230",""
"충청북도 청주청원구 우암동","110-33","110","33","하이브레드 오피스텔","34.46","202005","19","11,000","9","2015","상당로243번길 5",""
"충청북도 청주흥덕구 가경동","1036","1036","0","파라지오","38.72","202008","8","6,000","8","2003","풍년로 185","20200818"
"충청북도 청주흥덕구 가경동","1036","1036","0","파라지오","38.72","202008","8","6,000","8","2003","풍년로 185",""
"충청북도 청주흥덕구 가경동","1036","1036","0","파라지오","41.75","202008","25","6,000","8","2003","풍년로 185","20201025"
"충청북도 청주흥덕구 가경동","1036","1036","0","파라지오","41.75","202010","25","6,000","8","2003","풍년로 185",""
"충청북도 청주흥덕구 가경동","1036","1036","0","파라지오","43.12","202011","23","6,800","5","2003","풍년로 185","20201130"
"충청북도 청주흥덕구 가경동","1036","1036","0","파라지오","43.12","202011","30","6,800","5","2003","풍년로 185",""
"충청북도 청주흥덕구 강서동","503","503","0","강서 베리굿","59.25","202101","4","13,000","2","2015","서현중로 63",""
"충청북도 청주흥덕구 강서동","502","502","0","강서 베리굿3차","50.04","202011","5","15,500","3","null"," ",""
"충청북도 청주흥덕구 강서동","502","502","0","강서 베리굿3차","50.24","202011","5","15,500","3","null"," ",""
"충청북도 청주흥덕구 강서동","502","502","0","강서 베리굿3차","50.24","202011","5","15,500","4","null"," ",""
"충청북도 청주흥덕구 강서동","502","502","0","강서 베리굿3차","50.59","202011","5","15,600","3","null"," ",""
"충청북도 청주흥덕구 강서동","466","466","0","미소랑","23.84","202005","16","4,500","2","2014","가로수로1164번길 41-8",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202003","7","6,000","17","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202003","9","7,000","15","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","46.83","202003","22","13,000","14","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202003","27","6,100","15","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202005","25","6,500","16","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","46.83","202005","28","13,300","10","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202006","30","6,200","18","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202007","3","7,920","13","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202007","3","7,920","14","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","46.83","202007","19","14,200","7","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202008","10","6,300","18","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202008","31","6,600","17","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","46.83","202009","15","14,200","16","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202010","18","6,100","11","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","46.83","202010","23","13,900","18","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202010","24","6,300","9","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","46.83","202011","6","13,900","8","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","41.9","202011","10","12,900","14","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202011","10","7,000","3","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202012","2","6,000","11","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202012","9","6,400","15","2017","2순환로 1222","20201216"
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202012","9","6,400","15","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","25.89","202012","22","6,800","11","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","46.83","202101","4","13,900","9","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202101","10","6,200","17","2017","2순환로 1222",""
"충청북도 청주흥덕구 강서동","459","459","0","신해블루지움","22.08","202101","12","7,300","4","2017","2순환로 1222",""
