"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"서울특별시 강남구 개포동","656","래미안 강남포레스트","59.92","193,000","14","202010","15","입",""
"서울특별시 강남구 삼성동","19-4","래미안 라클래시","84.98","274,000","11","202006","20","입",""
"서울특별시 강남구 역삼동","838-10","강남웅진베어스빌","20.63","36,800","13","202003","20","분",""
"서울특별시 강남구 일원동","611-1","디에이치 자이 개포 ","63","182,375","12","202003","1","분",""
"서울특별시 강남구 일원동","611-1","디에이치 자이 개포 ","84.94","234,800","7","202003","2","분",""
"서울특별시 강남구 일원동","611-1","디에이치 자이 개포 ","132.92","274,130","7","202003","12","분",""
"서울특별시 강남구 일원동","611-1","디에이치 자이 개포 ","84","234,835","29","202005","30","분",""
"서울특별시 강남구 일원동","611-1","디에이치 자이 개포 ","84.73","236,794","8","202006","8","분",""
"서울특별시 강남구 일원동","611-1","디에이치 자이 개포 ","84.71","238,770","11","202006","25","분",""
"서울특별시 강남구 일원동","611-1","디에이치 자이 개포 ","84","259,000","13","202007","20","분",""
"서울특별시 강남구 일원동","611-1","디에이치 자이 개포 ","84.64","303,699","30","202008","30","분",""
"서울특별시 강남구 일원동","611-1","디에이치 자이 개포 ","103.95","307,730","6","202012","2","분",""
"서울특별시 강남구 청담동","129","더펜트하우스청담","273.96","950,000","12","202010","13","분",""
"서울특별시 강동구 고덕동","210-1","고덕 센트럴 푸르지오","59.14","65,700","18","202006","10","분",""
"서울특별시 강동구 고덕동","693","고덕그라시움","59.02","112,000","14","202004","29","입",""
"서울특별시 강동구 고덕동","693","고덕그라시움","59.785","111,650","12","202005","6","입",""
"서울특별시 강동구 길동","43","e편한세상 강동 에코포레","59.97","94,000","10","202003","7","입",""
"서울특별시 강동구 길동","477","e편한세상강동에코포레","59.97","89,990","8","202005","7","입",""
"서울특별시 강동구 길동","477","e편한세상강동에코포레","59.97","89,000","19","202006","11","입",""
"서울특별시 강동구 길동","477","e편한세상강동에코포레","59.97","95,000","16","202006","23","입",""
"서울특별시 강동구 길동","477","e편한세상강동에코포레","59.97","104,800","12","202007","27","입",""
"서울특별시 강동구 상일동","121","고덕 아르테온 ","84.95","148,500","9","202003","7","분",""
"서울특별시 강동구 상일동","124","고덕 자이","84.9712","142,000","23","202006","29","입",""
"서울특별시 강동구 상일동","124","고덕 자이","84.9712","142,000","23","202006","29","입",""
"서울특별시 강동구 상일동","124","고덕 자이","74.3069","144,800","17","202011","11","입",""
"서울특별시 강동구 상일동","124","고덕 자이","84.9712","159,000","18","202011","25","입",""
"서울특별시 강동구 상일동","520","고덕아르테온","84.97","149,500","9","202003","4","입",""
"서울특별시 강동구 상일동","520","고덕아르테온","59.98","118,000","8","202003","4","입",""
"서울특별시 강동구 상일동","520","고덕아르테온","59.98","119,500","15","202003","28","입",""
"서울특별시 강동구 상일동","520","고덕아르테온","59.98","114,000","9","202004","1","입","20200624"
