"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분","해제사유발생일"
"서울특별시 동작구 대방동","2*","잡종지","제2종일반주거지역","-","202003","5","3.44","550","지분",""
"서울특별시 동작구 대방동","4*","도로","제2종일반주거지역","-","202003","5","25","6,000","지분",""
"서울특별시 은평구 역촌동","5*","대","제2종일반주거지역","8m미만","202003","5","26.1","6,000"," ",""
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","5","26.7","6,915"," ",""
"서울특별시 용산구 후암동","3**","대","제2종일반주거지역","-","202003","5","1.1","636"," ",""
"서울특별시 강북구 미아동","*","대","제2종일반주거지역","8m미만","202003","5","33.84","8,300","지분","20200416"
"서울특별시 강북구 미아동","*","대","제2종일반주거지역","8m미만","202003","5","33.84","8,300","지분","20200416"
"서울특별시 강북구 미아동","*","대","제2종일반주거지역","8m미만","202003","5","33.84","8,300","지분",""
"서울특별시 동작구 본동","4**","대","제2종일반주거지역","8m미만","202003","5","64","86,464"," ",""
"서울특별시 동작구 본동","4**","대","제2종일반주거지역","-","202003","5","66","89,160"," ",""
"서울특별시 성북구 장위동","2**","대","제2종일반주거지역","-","202003","6","20","1,700"," ",""
"서울특별시 용산구 이태원동","2**","대","제1종일반주거지역","8m미만","202003","6","46","10,000"," ","20200521"
"서울특별시 서초구 내곡동","3**","전","개발제한구역","-","202003","6","1273","103,900"," ",""
"서울특별시 서초구 반포동","6**","대","제1종일반주거지역","8m미만","202003","6","6.38","11,280","지분",""
"서울특별시 서초구 반포동","6**","대","제1종일반주거지역","8m미만","202003","6","7.04","12,447","지분",""
"서울특별시 용산구 서빙고동","2**","대","제3종일반주거지역","8m미만","202003","6","20.84","12,600","지분",""
"서울특별시 강동구 명일동","산5*","임야","개발제한구역","8m미만","202003","6","165","13,230","지분",""
"서울특별시 서초구 반포동","6**","대","제1종일반주거지역","8m미만","202003","6","7.79","13,773","지분",""
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","6","58.3","14,867"," ",""
"서울특별시 동작구 상도동","3*","대","제2종일반주거지역","8m미만","202003","6","212","148,700"," ",""
"서울특별시 종로구 관수동","1**","대","일반상업지역","8m미만","202003","6","64.9","167,000"," ","20210205"
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","6","72.3","18,292"," ",""
"서울특별시 종로구 평창동","5**","대","제1종전용주거지역","12m미만","202003","6","678","260,000"," ",""
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","6","110.5","29,614"," ",""
"서울특별시 구로구 궁동","산*","임야","개발제한구역","-","202003","6","165","3,450","지분",""
"서울특별시 동대문구 답십리동","2*","대","제2종일반주거지역","8m미만","202003","6","7","3,710"," ",""
"서울특별시 성북구 장위동","2**","대","제1종일반주거지역","8m미만","202003","6","165","55,500"," ",""
"서울특별시 종로구 관수동","1**","대","일반상업지역","8m미만","202003","6","220.7","568,000"," ","20210205"
"서울특별시 은평구 수색동","3**","대","제2종일반주거지역","8m미만","202003","6","60","58,171"," ",""
"서울특별시 강동구 명일동","산5*","임야","개발제한구역","8m미만","202003","6","99","7,857","지분",""
"서울특별시 동대문구 답십리동","1*","대","제2종일반주거지역","25m미만","202003","6","76","71,500"," ",""
"서울특별시 강동구 길동","산2*","임야","개발제한구역","25m이상","202003","6","11391","846,250"," ",""
"서울특별시 용산구 이촌동","3**","대","제3종일반주거지역","25m이상","202003","7","6.61","1","지분",""
"서울특별시 용산구 보광동","2**","도로","준주거지역","-","202003","7","23","19,000"," ","20200410"
"서울특별시 강서구 화곡동","1***","도로","제2종일반주거지역","-","202003","7","67.5","25,000"," ",""
"서울특별시 종로구 부암동","2**","대","제1종전용주거지역","-","202003","7","20","5,000","지분",""
"서울특별시 성동구 성수동1가","2**","도로","제3종일반주거지역","-","202003","7","53","50,000"," ",""
"서울특별시 용산구 한남동","5**","도로","제3종일반주거지역","8m미만","202003","7","79","66,000"," ","20200410"
"서울특별시 성동구 성수동1가","2**","도로","제3종일반주거지역","-","202003","7","102","83,000"," ",""
"서울특별시 종로구 부암동","2**","대","제1종전용주거지역","8m미만","202003","7","238","85,000"," ",""
"서울특별시 종로구 누상동","1**","대","제2종일반주거지역","8m미만","202003","8","45","14,200"," ","20200324"
"서울특별시 종로구 누상동","1**","대","제2종일반주거지역","8m미만","202003","8","45","14,200"," ",""
"서울특별시 구로구 온수동","2*","도로","제2종일반주거지역","8m미만","202003","8","13","3,419","지분",""
"서울특별시 용산구 갈월동","6*","도로","제2종일반주거지역","12m미만","202003","8","64.8","36,600"," ",""
"서울특별시 성동구 성수동2가","3**","대","제3종일반주거지역","-","202003","8","14.3","4,483","지분",""
"서울특별시 광진구 자양동","1**","도로","제2종일반주거지역","-","202003","8","55","8,000","지분","20200316"
"서울특별시 동대문구 용두동","7**","대","제2종일반주거지역","8m미만","202003","9","2.5","1,157","지분",""
"서울특별시 동대문구 용두동","7**","구거","제2종일반주거지역","8m미만","202003","9","3","1,415"," ",""
"서울특별시 동대문구 용두동","1**","도로","제2종일반주거지역","-","202003","9","3","1,744"," ",""
"서울특별시 동대문구 용두동","1**","도로","제2종일반주거지역","-","202003","9","3","1,744"," ",""
"서울특별시 동대문구 용두동","7**","대","제2종일반주거지역","12m미만","202003","9","3","1,835"," ",""
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","9","44.9","11,382"," ",""
"서울특별시 동대문구 용두동","7**","대","제2종일반주거지역","-","202003","9","40","11,500"," ",""
"서울특별시 강서구 화곡동","2*","대","일반상업지역","8m미만","202003","9","4.5","11,621","지분",""
"서울특별시 노원구 상계동","6***","대","제2종일반주거지역","-","202003","9","52","11,908"," ",""
