"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일"
"광주광역시 광산구 산월동","집합","8**","첨단중앙로68번길","제2종일반주거","제2종근린생활","25m미만","209.74"," ","45,500","2","202003","25"," ","2003",""
"광주광역시 광산구 산월동","집합","8**","산월로","제2종일반주거","제1종근린생활","25m미만","32.76"," ","24,500","1","202007","7"," ","2005",""
"광주광역시 광산구 산월동","일반","8**","풍영정길","자연녹지","제2종근린생활","8m미만","120.08","659.00","64,000","null","202007","23"," ","2016",""
"광주광역시 광산구 산월동","집합","8**","첨단중앙로68번길","제2종일반주거","제2종근린생활","25m미만","67.5"," ","20,000","null","202008","3"," ","2003",""
"광주광역시 광산구 산월동","집합","8**","첨단중앙로68번길","제2종일반주거","제2종근린생활","25m미만","44.25"," ","11,616","null","202008","17"," ","2003",""
"광주광역시 광산구 산월동","집합","8**","첨단중앙로68번길","제2종일반주거","제2종근린생활","25m미만","80.25"," ","20,884","null","202008","17"," ","2003",""
"광주광역시 광산구 산월동","집합","8**","월계로","제2종일반주거","제1종근린생활","25m이상","30.47"," ","23,400","null","202010","24"," ","2003",""
"광주광역시 광산구 산월동","집합","8**","첨단중앙로68번길","제2종일반주거","제1종근린생활","25m미만","67.5"," ","22,500","null","202102","18"," ","2003",""
"광주광역시 광산구 산정동","집합","1***","목련로21번길","제3종일반주거","제2종근린생활","25m미만","81"," ","37,500","null","202007","14"," ","2013",""
"광주광역시 광산구 산정동","집합","1***","용아로297번길","제3종일반주거","제2종근린생활","25m미만","32.5"," ","29,500","1","202007","31"," ","2013",""
"광주광역시 광산구 산정동","집합","1***","목련로21번길","제3종일반주거","제2종근린생활","25m미만","40.5"," ","38,000","null","202008","14"," ","2013",""
"광주광역시 광산구 산정동","집합","1***","목련로","제3종일반주거","제2종근린생활","25m미만","40.59"," ","17,000","2","202008","19"," ","2008",""
"광주광역시 광산구 산정동","집합","1***","여대길","자연녹지","제2종근린생활","25m미만","191"," ","26,339","null","202008","25"," ","2016",""
"광주광역시 광산구 산정동","집합","1***","여대길","자연녹지","제2종근린생활","25m미만","144"," ","19,855","null","202008","25"," ","2016",""
"광주광역시 광산구 산정동","집합","1***","여대길","자연녹지","제2종근린생활","25m미만","254"," ","35,024","null","202008","25"," ","2016",""
"광주광역시 광산구 산정동","집합","1***","여대길","자연녹지","제2종근린생활","25m미만","56"," ","35,320","1","202008","25"," ","2016",""
"광주광역시 광산구 산정동","집합","1***","여대길","자연녹지","제2종근린생활","25m미만","44"," ","27,757","1","202008","25"," ","2016",""
"광주광역시 광산구 산정동","집합","1***","여대길","자연녹지","제2종근린생활","25m미만","120"," ","16,544","null","202008","25"," ","2016",""
"광주광역시 광산구 산정동","집합","1***","여대길","자연녹지","제2종근린생활","25m미만","64"," ","45,908","1","202008","25"," ","2016",""
"광주광역시 광산구 산정동","집합","1***","여대길","자연녹지","제2종근린생활","25m미만","72"," ","43,254","1","202008","25"," ","2016",""
"광주광역시 광산구 산정동","일반","7**","하남지실안길","자연녹지","기타","8m미만","178.2","1645.00","83,431","null","202010","12"," ","1994",""
"광주광역시 광산구 산정동","일반","1**","용아로","제2종일반주거","제2종근린생활","25m이상","478.6","80.00","11,415","null","202011","30"," ","1995",""
"광주광역시 광산구 산정동","일반","1**","용아로","제2종일반주거","제2종근린생활","25m이상","92.85","5719.00","404,457","null","202011","30"," ","1992","20201209"
"광주광역시 광산구 산정동","일반","1**","용아로","제2종일반주거","제2종근린생활","25m이상","839.9","658.00","530,000","null","202011","30"," ","1998",""
"광주광역시 광산구 산정동","일반","1**","용아로","제2종일반주거","제2종근린생활","25m이상","92.85","2859.50","202,229","null","202011","30"," ","1992",""
"광주광역시 광산구 산정동","집합","1***","목련로","제3종일반주거","제1종근린생활","25m미만","51.07"," ","33,500","1","202012","11"," ","2009",""
"광주광역시 광산구 산정동","일반","1**","여대길","자연녹지","제2종근린생활","8m미만","679.44","2074.00","160,000","null","202102","25"," ","2015",""
"광주광역시 광산구 산정동","일반","9**","산정공원로81번길","제2종일반주거","제2종근린생활","12m미만","82.44","146.80","25,000","null","202102","26"," ","2009",""
