"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분","해제사유발생일"
"광주광역시 광산구 신가동","6**","전","제2종일반주거지역","-","202005","21","124","18,246"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","12m미만","202005","21","124","18,246"," ",""
"광주광역시 광산구 신가동","3**","대","제2종일반주거지역","-","202005","21","125","18,393"," ",""
"광주광역시 광산구 신가동","7**","임야","제2종일반주거지역","12m미만","202005","21","1225","180,253"," ",""
"광주광역시 광산구 신가동","3**","임야","제1종일반주거지역","12m미만","202005","21","1254","184,520"," ",""
"광주광역시 광산구 신가동","6**","임야","제2종일반주거지역","8m미만","202005","21","130","19,129"," ",""
"광주광역시 광산구 신가동","3**","임야","제1종일반주거지역","-","202005","21","133","19,570"," ",""
"광주광역시 광산구 신가동","3**","도로","제2종일반주거지역","8m미만","202005","21","20","2,943"," ",""
"광주광역시 광산구 신가동","7**","대","제2종일반주거지역","25m이상","202005","21","136","20,012"," ",""
"광주광역시 광산구 신가동","산1**","임야","제1종일반주거지역","-","202005","21","141","20,747"," ",""
"광주광역시 광산구 신가동","7**","전","제2종일반주거지역","12m미만","202005","21","141","20,747"," ",""
"광주광역시 광산구 하남동","1***","대","제2종일반주거지역","12m미만","202005","21","1043.4","203,000"," ",""
"광주광역시 광산구 신가동","산1**","임야","제1종일반주거지역","12m미만","202005","21","1388","204,238"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","12m미만","202005","21","144","21,189"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","-","202005","21","144","21,189"," ",""
"광주광역시 광산구 신가동","5**","전","제2종일반주거지역","12m미만","202005","21","144","21,189"," ",""
"광주광역시 광산구 신가동","산1**","임야","제2종일반주거지역","-","202005","21","145","21,336"," ",""
"광주광역시 광산구 장수동","3**","대","자연녹지지역","8m미만","202005","21","489","21,700"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","8m미만","202005","21","148","21,778"," ",""
"광주광역시 광산구 신가동","3**","임야","제2종일반주거지역","12m미만","202005","21","149","21,925"," ",""
"광주광역시 광산구 신가동","산1**","임야","제1종일반주거지역","12m미만","202005","21","1448","213,066"," ",""
"광주광역시 광산구 신가동","산1**","임야","제2종일반주거지역","12m미만","202005","21","150","22,072"," ",""
"광주광역시 광산구 신가동","산1**","임야","제2종일반주거지역","-","202005","21","152","22,366"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","8m미만","202005","21","154","22,660"," ",""
"광주광역시 광산구 신가동","6**","대","제2종일반주거지역","-","202005","21","157","23,102"," ",""
"광주광역시 광산구 신가동","3**","임야","제1종일반주거지역","-","202005","21","159","23,396"," ",""
"광주광역시 광산구 신가동","6**","전","제1종일반주거지역","12m미만","202005","21","162","23,838"," ",""
"광주광역시 광산구 신가동","3**","임야","제1종일반주거지역","8m미만","202005","21","162","23,838"," ",""
"광주광역시 광산구 신가동","6**","대","제2종일반주거지역","12m미만","202005","21","165","24,279"," ",""
"광주광역시 광산구 신가동","6**","전","제1종일반주거지역","12m미만","202005","21","165","24,279"," ",""
"광주광역시 광산구 신가동","6**","대","제2종일반주거지역","12m미만","202005","21","167","24,573"," ",""
"광주광역시 광산구 신가동","6**","대","제2종일반주거지역","12m미만","202005","21","168","24,720"," ",""
"광주광역시 광산구 신가동","산1**","임야","제1종일반주거지역","-","202005","21","168","24,720"," ",""
"광주광역시 광산구 신가동","7**","대","제2종일반주거지역","-","202005","21","171","25,162"," ",""
"광주광역시 광산구 신가동","6**","전","제2종일반주거지역","-","202005","21","176","25,898"," ",""
"광주광역시 광산구 신가동","산1**","임야","제2종일반주거지역","-","202005","21","187","27,516"," ",""
"광주광역시 광산구 신가동","6**","대","제2종일반주거지역","8m미만","202005","21","190","27,958"," ",""
"광주광역시 광산구 본덕동","3**","대","제1종일반주거지역","-","202005","21","15","270"," ",""
"광주광역시 광산구 신가동","산1**","임야","제1종일반주거지역","12m미만","202005","21","198","29,135"," ",""
"광주광역시 광산구 신가동","산1**","임야","제1종일반주거지역","12m미만","202005","21","198","29,135"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","12m미만","202005","21","202","29,723"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","-","202005","21","2","294"," ",""
"광주광역시 광산구 신가동","7**","도로","제2종일반주거지역","-","202005","21","2","294"," ",""
"광주광역시 광산구 신가동","산1**","임야","제2종일반주거지역","-","202005","21","2","294"," ",""
"광주광역시 광산구 도산동","5**","구거","제1종일반주거지역","-","202005","21","50","3,205"," ",""
"광주광역시 광산구 운수동","9*","답","자연녹지지역","8m미만","202005","21","135.5","3,300","지분",""
"광주광역시 광산구 신가동","6**","대","제2종일반주거지역","-","202005","21","23","3,384"," ",""
"광주광역시 광산구 신가동","산1**","임야","제2종일반주거지역","12m미만","202005","21","23","3,384"," ",""
"광주광역시 광산구 산막동","7**","전","개발제한구역","8m미만","202005","21","585","3,800"," ",""
"광주광역시 북구 용두동","4**","도로","제1종일반주거지역","8m미만","202005","21","3","300"," ",""
"광주광역시 광산구 도산동","5**","구거","제1종일반주거지역","8m미만","202005","21","7","312"," ",""
"광주광역시 광산구 신가동","7**","임야","제2종일반주거지역","-","202005","21","225","33,108"," ",""
"광주광역시 광산구 신가동","6**","전","제1종일반주거지역","12m미만","202005","21","227","33,402"," ",""
"광주광역시 광산구 신가동","7**","전","제2종일반주거지역","-","202005","21","240","35,315"," ",""
"광주광역시 광산구 신가동","6**","대","제2종일반주거지역","-","202005","21","246","36,198"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","12m미만","202005","21","251","36,933"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","12m미만","202005","21","255","37,522"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","8m미만","202005","21","257","37,816"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","-","202005","21","257","37,816"," ",""
"광주광역시 광산구 신가동","6**","전","제1종일반주거지역","12m미만","202005","21","271","39,876"," ",""
"광주광역시 광산구 신가동","6**","임야","제2종일반주거지역","8m미만","202005","21","32","4,709"," ",""
"광주광역시 광산구 신가동","6**","대","제2종일반주거지역","-","202005","21","279","41,054"," ",""
"광주광역시 광산구 신가동","산1**","임야","제1종일반주거지역","12m미만","202005","21","298","43,849"," ",""
"광주광역시 광산구 신가동","산1**","임야","제1종일반주거지역","12m미만","202005","21","298","43,849"," ",""
"광주광역시 광산구 신가동","7**","전","제2종일반주거지역","12m미만","202005","21","3","441"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","8m미만","202005","21","3","441"," ",""
"광주광역시 북구 임동","9*","대","준주거지역","12m미만","202005","21","554.5","45,000","지분",""
"광주광역시 광산구 신가동","7**","전","제2종일반주거지역","-","202005","21","306","45,026"," ",""
"광주광역시 광산구 신가동","3**","대","제2종일반주거지역","8m미만","202005","21","307","45,174"," ",""
"광주광역시 광산구 신가동","6**","전","제1종일반주거지역","12m미만","202005","21","307","45,174"," ",""
"광주광역시 광산구 신가동","산1**","임야","제1종일반주거지역","12m미만","202005","21","310","45,615"," ",""
"광주광역시 광산구 신가동","6**","전","제1종일반주거지역","12m미만","202005","21","311","45,762"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","12m미만","202005","21","321","47,234"," ",""
"광주광역시 광산구 신가동","7**","전","제2종일반주거지역","12m미만","202005","21","327","48,117"," ",""
"광주광역시 광산구 신가동","6**","대","제1종일반주거지역","12m미만","202005","21","327","48,117"," ",""
"광주광역시 광산구 신가동","3**","대","제2종일반주거지역","-","202005","21","34","5,003"," ",""
"광주광역시 광산구 신가동","5**","전","제1종일반주거지역","-","202005","21","345","50,765"," ",""
"광주광역시 광산구 도산동","5**","구거","제1종일반주거지역","8m미만","202005","21","8","513"," ",""
"광주광역시 광산구 신가동","6**","전","제2종일반주거지역","-","202005","21","370","54,444"," ",""
"광주광역시 광산구 신가동","6**","대","제2종일반주거지역","8m미만","202005","21","376","55,327"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","12m미만","202005","21","383","56,357"," ",""
"광주광역시 광산구 신가동","산9*","임야","제1종일반주거지역","-","202005","21","388","57,092"," ",""
"광주광역시 광산구 신가동","산1**","임야","제1종일반주거지역","12m미만","202005","21","395","58,122"," ",""
"광주광역시 광산구 신가동","6**","전","제1종일반주거지역","12m미만","202005","21","397","58,417"," ",""
"광주광역시 광산구 신가동","3**","대","제2종일반주거지역","-","202005","21","41","6,033"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","12m미만","202005","21","41","6,033"," ",""
"광주광역시 광산구 신가동","3**","대","제1종일반주거지역","8m미만","202005","21","46","6,769"," ",""
"광주광역시 광산구 신가동","6**","전","제1종일반주거지역","12m미만","202005","21","46","6,769"," ",""
"광주광역시 광산구 신가동","3**","대","제2종일반주거지역","8m미만","202005","21","47","6,916"," ",""
"광주광역시 광산구 신가동","산1**","임야","제2종일반주거지역","-","202005","21","451","66,363"," ",""
"광주광역시 광산구 신가동","산1**","임야","제1종일반주거지역","12m미만","202005","21","4755","699,676"," ",""
"광주광역시 남구 양과동","7**","답","개발제한구역","12m미만","202005","21","412.5","7,486"," ",""
"광주광역시 광산구 신가동","3**","대","제2종일반주거지역","-","202005","21","51","7,504"," ",""
"광주광역시 광산구 신가동","6**","전","제2종일반주거지역","-","202005","21","54","7,946"," ",""
"광주광역시 광산구 신가동","3**","임야","제2종일반주거지역","12m미만","202005","21","484","71,218"," ",""
"광주광역시 광산구 신가동","산1**","임야","제1종일반주거지역","12m미만","202005","21","496","72,984"," ",""
"광주광역시 광산구 신가동","6**","전","제1종일반주거지역","12m미만","202005","21","496","72,984"," ",""
"광주광역시 광산구 신가동","산1**","임야","제2종일반주거지역","-","202005","21","5","736"," ",""
"광주광역시 광산구 신가동","3**","임야","제1종일반주거지역","8m미만","202005","21","5","736"," ",""
"광주광역시 광산구 신가동","3**","전","제1종일반주거지역","12m미만","202005","21","516","75,927"," ",""
"광주광역시 광산구 신가동","6**","전","제1종일반주거지역","12m미만","202005","21","538","79,164"," ",""
"광주광역시 광산구 신가동","산1**","임야","제1종일반주거지역","12m미만","202005","21","542","79,753"," ",""
"광주광역시 광산구 신가동","산1**","임야","제2종일반주거지역","8m미만","202005","21","58","8,534"," ",""
"광주광역시 광산구 신가동","산9*","임야","제2종일반주거지역","12m미만","202005","21","61","8,976"," ",""
"광주광역시 광산구 신가동","산1**","임야","제1종일반주거지역","12m미만","202005","21","595","87,551"," ",""
"광주광역시 광산구 신가동","3**","대","제2종일반주거지역","8m미만","202005","21","6","883"," ",""
"광주광역시 광산구 신가동","6**","대","제2종일반주거지역","-","202005","21","63","9,270"," ",""
"광주광역시 광산구 도산동","5**","구거","제1종일반주거지역","8m미만","202005","21","149","9,551"," ",""
"광주광역시 광산구 신가동","6**","묘지","제1종일반주거지역","12m미만","202005","21","645","94,909"," ",""
"광주광역시 광산구 신가동","3**","임야","제1종일반주거지역","12m미만","202005","21","661","97,263"," ",""
"광주광역시 서구 광천동","5**","도로","제3종일반주거지역","-","202005","22","11.5","1,735","지분",""
"광주광역시 서구 광천동","3*","전","일반상업지역","8m미만","202005","22","92","12,000"," ",""
"광주광역시 서구 세하동","3**","잡종지","제1종일반주거지역","8m미만","202005","22","2.68","133","지분",""
"광주광역시 광산구 수완동","산5*","임야","생산녹지지역","-","202005","22","198","15,257"," ",""
"광주광역시 북구 용전동","1***","답","생산녹지지역","8m미만","202005","22","3002","172,520"," ",""
"광주광역시 서구 세하동","3**","대","제1종일반주거지역","8m미만","202005","22","38.52","2,480","지분",""
"광주광역시 북구 월출동","*","답","개발제한구역","8m미만","202005","22","1350","24,500"," ",""
"광주광역시 서구 광천동","5*","도로","일반상업지역","-","202005","22","254","30,000"," ",""
"광주광역시 북구 월출동","*","답","개발제한구역","8m미만","202005","22","1800","32,670"," ",""
"광주광역시 광산구 신가동","3**","대","제2종일반주거지역","8m미만","202005","22","233","42,300"," ","20200710"
"광주광역시 서구 세하동","3**","대","제1종일반주거지역","8m미만","202005","22","11.48","620","지분",""
"광주광역시 북구 용전동","1***","답","생산녹지지역","8m미만","202005","22","1308","75,180"," ",""
"광주광역시 광산구 유계동","1***","답","개발제한구역","-","202005","23","499","1,600"," ",""
"광주광역시 광산구 양동","1**","전","계획관리지역","-","202005","23","646","1,755"," ",""
"광주광역시 광산구 양동","1**","답","계획관리지역","-","202005","23","684","1,854"," ",""
"광주광역시 광산구 유계동","9**","답","개발제한구역","-","202005","23","3372","10,900"," ",""
"광주광역시 남구 서동","2**","대","제2종일반주거지역","8m미만","202005","23","63","15,000"," ",""
"광주광역시 남구 구소동","8**","답","개발제한구역","8m미만","202005","23","1875","19,300"," ",""
"광주광역시 남구 구소동","8**","답","개발제한구역","8m미만","202005","23","2015","20,700"," ",""
"광주광역시 광산구 우산동","1***","대","제1종일반주거지역","8m미만","202005","23","185","21,000"," ",""
"광주광역시 서구 마륵동","1**","답","생산녹지지역","25m미만","202005","23","211","22,050"," ",""
"광주광역시 광산구 하남동","1***","대","제2종일반주거지역","12m미만","202005","23","283.4","47,135"," ",""
"광주광역시 서구 마륵동","1**","답","생산녹지지역","8m미만","202005","23","56","5,950"," ",""
"광주광역시 북구 금곡동","*","답","개발제한구역","12m미만","202005","23","393","7,735"," ",""
"광주광역시 북구 금곡동","*","답","개발제한구역","12m미만","202005","23","43","845"," ",""
"광주광역시 서구 광천동","2**","대","준주거지역","12m미만","202005","25","7","1,200"," ",""
"광주광역시 남구 월산동","2**","대","제2종일반주거지역","8m미만","202005","25","6.33","1,244","지분",""
"광주광역시 광산구 오선동","2**","공장용지","일반공업지역","25m이상","202005","25","332.3","10,000","지분",""
"광주광역시 남구 노대동","2*","답","개발제한구역","8m미만","202005","25","1464","11,000"," ",""
"광주광역시 남구 월산동","2**","대","제2종일반주거지역","8m미만","202005","25","129","11,706"," ",""
"광주광역시 광산구 하남동","1***","대","제2종일반주거지역","25m미만","202005","25","79.35","11,750","지분",""
"광주광역시 광산구 산막동","5**","답","개발제한구역","-","202005","25","2648","12,000"," ",""
"광주광역시 동구 용산동","4**","대","제1종일반주거지역","8m미만","202005","25","406","12,500"," ",""
"광주광역시 북구 충효동","7*","전","개발제한구역","8m미만","202005","25","909","13,750"," ",""
"광주광역시 남구 월산동","2**","전","제1종일반주거지역","-","202005","25","146","13,800","지분",""
"광주광역시 남구 월산동","2**","전","제1종일반주거지역","-","202005","25","1074.48","134,241","지분",""
"광주광역시 광산구 고룡동","3**","답","개발제한구역","8m미만","202005","25","1957","19,000"," ",""
"광주광역시 남구 월산동","1**","대","제2종일반주거지역","12m미만","202005","25","13","2,031"," ",""
"광주광역시 남구 월산동","1**","도로","제2종일반주거지역","8m미만","202005","25","15","2,043"," ",""
"광주광역시 동구 계림동","3**","대","일반상업지역","8m미만","202005","25","13","2,100","지분",""
"광주광역시 광산구 수완동","8**","대","자연녹지지역","25m이상","202005","25","62","2,370"," ",""
"광주광역시 서구 매월동","6**","답","준공업지역","8m미만","202005","25","58.25","2,900","지분",""
"광주광역시 북구 충효동","7*","전","개발제한구역","8m미만","202005","25","1835","27,750"," ",""
"광주광역시 동구 궁동","3*","대","중심상업지역","8m미만","202005","25","135.5","29,780"," ",""
"광주광역시 북구 우산동","2**","대","제3종일반주거지역","8m미만","202005","25","43","3,000"," ",""
"광주광역시 남구 월산동","2**","대","제2종일반주거지역","8m미만","202005","25","16.8","3,402","지분",""
"광주광역시 남구 월산동","2**","대","제2종일반주거지역","8m미만","202005","25","102","30,800"," ",""
"광주광역시 서구 매월동","6**","답","준공업지역","-","202005","25","653.75","32,600","지분",""
"광주광역시 서구 매월동","4**","도로","제1종일반주거지역","-","202005","25","2","35"," ",""
"광주광역시 남구 월산동","2**","대","제2종일반주거지역","8m미만","202005","25","1.8","351","지분",""
"광주광역시 북구 월출동","*","답","개발제한구역","8m미만","202005","25","1604","36,375"," ",""
"광주광역시 광산구 산정동","2**","도로","자연녹지지역","-","202005","25","87.16","450","지분",""
"광주광역시 서구 광천동","2**","대","제2종일반주거지역","12m미만","202005","25","242","50,300"," ",""
"광주광역시 동구 궁동","3*","대","중심상업지역","8m미만","202005","25","158.7","50,482"," ",""
"광주광역시 남구 월산동","2**","도로","제2종일반주거지역","8m미만","202005","25","31.8","6,153","지분",""
"광주광역시 광산구 송치동","1**","도로","제1종일반주거지역","8m미만","202005","26","30","1,500","지분","20200725"
"광주광역시 광산구 지산동","1**","답","개발제한구역","-","202005","26","1445","10,463"," ",""
"광주광역시 광산구 복룡동","1**","답","개발제한구역","8m미만","202005","26","242","10,500"," ",""
"광주광역시 광산구 도천동","2**","대","자연녹지지역","8m미만","202005","26","261","11,850"," ",""
"광주광역시 광산구 연산동","1*","공장용지","용도미지정","-","202005","26","3422.9","115,351"," ",""
"광주광역시 광산구 지산동","1**","답","개발제한구역","8m미만","202005","26","1214","12,947"," ",""
"광주광역시 북구 임동","9*","대","준주거지역","12m미만","202005","26","1663.5","132,313"," ",""
"광주광역시 북구 청풍동","산1**","임야","개발제한구역","-","202005","26","1090.9","160","지분",""
"광주광역시 남구 석정동","산1*","임야","개발제한구역","-","202005","26","694","2,000"," ",""
"광주광역시 광산구 지산동","1**","답","개발제한구역","-","202005","26","2981","21,590"," ",""
"광주광역시 광산구 우산동","2**","도로","생산녹지지역","8m미만","202005","26","35","220"," ",""
"광주광역시 광산구 수완동","1**","전","자연녹지지역","25m이상","202005","26","2070","245,000"," ","20201015"
"광주광역시 광산구 수완동","1**","전","자연녹지지역","25m이상","202005","26","2070","245,000"," ",""
"광주광역시 광산구 송치동","1**","답","제1종일반주거지역","12m미만","202005","26","728","28,500"," ","20200725"
"광주광역시 동구 동명동","2**","도로","일반상업지역","8m미만","202005","26","21","3,493","지분",""
"광주광역시 광산구 송산동","9**","대","제1종일반주거지역","8m미만","202005","26","368","4,440"," ",""
"광주광역시 남구 월산동","3**","대","제2종일반주거지역","8m미만","202005","26","7","500"," ",""
"광주광역시 광산구 우산동","2**","답","생산녹지지역","12m미만","202005","26","1221","59,450"," ",""
"광주광역시 광산구 우산동","2**","답","생산녹지지역","8m미만","202005","26","49","750"," ",""
"광주광역시 광산구 우산동","2**","답","생산녹지지역","8m미만","202005","26","13","80"," ",""
"광주광역시 광산구 사호동","3**","전","자연녹지지역","8m미만","202005","27","228.3","1,000"," ",""
"광주광역시 서구 광천동","6**","대","제3종일반주거지역","25m미만","202005","27","6","1,200","지분",""
"광주광역시 광산구 하산동","1**","대","제2종일반주거지역","8m미만","202005","27","43","1,400"," ",""
"광주광역시 서구 광천동","5**","대","제3종일반주거지역","12m미만","202005","27","8","1,700"," ",""
"광주광역시 광산구 신창동","산1**","임야","자연녹지지역","-","202005","27","298","10,800"," ",""
"광주광역시 북구 중흥동","5*","대","제3종일반주거지역","12m미만","202005","27","30","2,500"," ",""
"광주광역시 광산구 용봉동","3**","답","개발제한구역","8m미만","202005","27","3000","22,600"," ",""
"광주광역시 북구 신용동","8*","도로","제2종일반주거지역","8m미만","202005","27","1.73","427","지분",""
"광주광역시 광산구 수완동","1***","대","제1종전용주거지역","-","202005","27","117.1","5,200"," ",""
"광주광역시 남구 주월동","산1**","임야","자연녹지지역","-","202005","27","829.45","5,550","지분",""
"광주광역시 서구 광천동","5**","도로","제3종일반주거지역","-","202005","27","2","500"," ",""
"광주광역시 광산구 하남동","9**","대","제2종일반주거지역","12m미만","202005","27","330.7","55,000"," ",""
"광주광역시 광산구 우산동","6**","전","생산녹지지역","-","202005","27","1336","60,600"," ",""
"광주광역시 북구 신용동","8*","도로","제2종일반주거지역","8m미만","202005","27","2.6","640","지분",""
"광주광역시 광산구 흑석동","6**","대","제2종일반주거지역","12m미만","202005","27","816.4","98,780"," ",""
"광주광역시 서구 광천동","1**","도로","제3종일반주거지역","-","202005","28","10.67","1,000","지분",""
"광주광역시 광산구 양동","1**","임야","계획관리지역","8m미만","202005","28","599","1,990"," ",""
"광주광역시 광산구 양동","1**","임야","계획관리지역","8m미만","202005","28","3","10"," ",""
"광주광역시 남구 양촌동","2**","답","개발제한구역","8m미만","202005","28","1210","10,980"," ",""
"광주광역시 서구 금호동","5**","전","자연녹지지역","-","202005","28","146","13,248","지분",""
"광주광역시 서구 광천동","7**","도로","제2종일반주거지역","-","202005","28","21","3,000"," ",""
"광주광역시 서구 세하동","9**","답","생산녹지지역","-","202005","28","83.23","3,010","지분",""
"광주광역시 서구 광천동","2**","대","제2종일반주거지역","8m미만","202005","28","35.8","3,300","지분",""
"광주광역시 서구 매월동","2**","전","자연녹지지역","-","202005","28","290","31,200"," ",""
"광주광역시 북구 장등동","9**","답","개발제한구역","8m미만","202005","28","1780.19","5,700","지분",""
"광주광역시 북구 풍향동","5**","도로","제3종일반주거지역","-","202005","28","39","6,000"," ",""
"광주광역시 광산구 운남동","5**","답","제2종일반주거지역","12m미만","202005","28","480","61,625"," ",""
"광주광역시 광산구 도천동","1*","임야","자연녹지지역","-","202005","29","200","13,887"," ",""
"광주광역시 북구 연제동","*","임야","제3종일반주거지역","-","202005","29","55","152"," ",""
"광주광역시 광산구 연산동","*","공장용지","용도미지정","-","202005","29","4981","167,859"," ",""
"광주광역시 서구 광천동","5**","도로","제3종일반주거지역","-","202005","29","151","19,454"," ",""
"광주광역시 북구 연제동","4**","전","제1종일반주거지역","25m미만","202005","29","69","190"," ",""
"광주광역시 서구 광천동","7**","도로","제2종일반주거지역","-","202005","29","30","2,300"," ",""
"광주광역시 북구 용두동","1***","답","생산녹지지역","8m미만","202005","29","823","29,873"," ",""
"광주광역시 서구 광천동","2**","대","제2종일반주거지역","8m미만","202005","29","35.8","3,200","지분",""
"광주광역시 광산구 하남동","1***","대","제2종일반주거지역","25m미만","202005","29","203.91","30,223","지분",""
"광주광역시 광산구 도덕동","6**","답","제1종일반주거지역","8m미만","202005","29","1134","32,589"," ",""
"광주광역시 광산구 두정동","4*","전","개발제한구역","-","202005","29","909","5,000"," ",""
"광주광역시 서구 광천동","5**","도로","제3종일반주거지역","-","202005","29","4.23","546","지분",""
"광주광역시 북구 양산동","2**","임야","제3종일반주거지역","-","202005","29","21","58"," ",""
"광주광역시 서구 양동","4**","대","제2종일반주거지역","8m미만","202005","29","79","6,000"," ",""
"광주광역시 서구 광천동","6**","도로","제3종일반주거지역","-","202005","29","28","6,400"," ",""
"광주광역시 남구 봉선동","5**","전","제1종일반주거지역","-","202005","29","175","7,000"," ",""
"광주광역시 북구 용두동","1***","답","생산녹지지역","8m미만","202005","29","2145","77,863"," ",""
"광주광역시 남구 월산동","2**","대","제2종일반주거지역","8m미만","202005","29","7","800"," ",""
"광주광역시 서구 광천동","6**","대","제3종일반주거지역","8m미만","202005","30","3","1,000"," ",""
"광주광역시 북구 북동","2**","대","중심상업지역","8m미만","202005","30","142.1","20,000"," ",""
"광주광역시 북구 북동","9*","도로","중심상업지역","12m미만","202005","30","12.2","200"," ",""
"광주광역시 광산구 덕림동","9**","답","생산관리지역","12m미만","202005","30","1647","24,000"," ",""
"광주광역시 광산구 고룡동","8**","전","개발제한구역","8m미만","202005","30","1921","25,638"," ",""
"광주광역시 광산구 덕림동","9**","답","생산관리지역","12m미만","202005","30","1805","27,000"," ",""
"광주광역시 서구 광천동","2**","대","제2종일반주거지역","8m미만","202005","30","35.8","3,200","지분",""
"광주광역시 서구 유촌동","8**","전","생산녹지지역","8m미만","202005","30","536","32,400"," ",""
"광주광역시 광산구 고룡동","8**","전","제1종일반주거지역","8m미만","202005","30","2912","38,862"," ",""
"광주광역시 동구 동명동","2**","대","제2종일반주거지역","8m미만","202005","30","27","4,600"," ",""
"광주광역시 남구 월산동","2**","대","제2종일반주거지역","8m미만","202005","30","23","5,486"," ",""
"광주광역시 서구 매월동","산6*","임야","자연녹지지역","8m미만","202005","30","10082","553,000"," ",""
"광주광역시 서구 매월동","산6*","임야","자연녹지지역","8m미만","202005","30","10313","560,000"," ","20201124"
"광주광역시 서구 매월동","산6*","임야","자연녹지지역","-","202005","30","112","7,000"," ",""
"광주광역시 광산구 고룡동","8**","전","제1종일반주거지역","8m미만","202005","30","562","7,500"," ",""
"광주광역시 서구 세하동","4**","전","개발제한구역","8m미만","202005","31","704","11,400"," ",""
"광주광역시 광산구 용동","1**","전","제1종일반주거지역","-","202005","31","346","14,100"," ",""
"광주광역시 북구 용강동","2*","대","제1종일반주거지역","8m미만","202005","31","136","4,500"," ",""
"광주광역시 광산구 하남동","1***","대","제2종일반주거지역","12m미만","202005","31","297.1","45,000"," ",""
"광주광역시 광산구 용동","1**","전","제1종일반주거지역","-","202005","31","150","6,150"," ",""
"광주광역시 남구 주월동","4**","전","제2종일반주거지역","-","202006","1","81.88","1,000","지분",""
"광주광역시 북구 금곡동","9**","답","자연녹지지역","-","202006","1","390","1,070"," ",""
"광주광역시 광산구 하산동","2**","전","개발제한구역","8m미만","202006","1","198","1,320"," ",""
"광주광역시 남구 주월동","3**","도로","제2종일반주거지역","8m미만","202006","1","79.8","1,500","지분",""
"광주광역시 남구 석정동","5**","전","개발제한구역","8m미만","202006","1","891.9","10,450"," ",""
"광주광역시 서구 용두동","4**","답","제1종일반주거지역","-","202006","1","437","11,405"," ",""
"광주광역시 광산구 송학동","1**","답","계획관리지역","8m미만","202006","1","1272","11,500"," ",""
"광주광역시 서구 덕흥동","8**","답","생산녹지지역","8m미만","202006","1","2046","111,000"," ",""
"광주광역시 남구 지석동","4**","답","자연녹지지역","25m미만","202006","1","966","117,620"," ",""
"광주광역시 광산구 서봉동","4**","답","개발제한구역","8m미만","202006","1","1478","12,900"," ",""
"광주광역시 남구 덕남동","2**","전","개발제한구역","-","202006","1","770","2,600","지분",""
"광주광역시 북구 북동","3*","대","중심상업지역","8m미만","202006","1","156.7","21,000"," ","20200618"
"광주광역시 북구 북동","3*","대","중심상업지역","8m미만","202006","1","156.7","23,200"," ",""
"광주광역시 북구 양산동","2**","대","제1종일반주거지역","12m미만","202006","1","163","24,500"," ",""
"광주광역시 북구 금곡동","9**","답","자연녹지지역","-","202006","1","1251","3,430"," ",""
"광주광역시 남구 주월동","4**","도로","제1종일반주거지역","12m미만","202006","1","56.22","300","지분",""
"광주광역시 남구 대지동","4**","대","제1종일반주거지역","8m미만","202006","1","886","34,800"," ",""
"광주광역시 북구 청풍동","1***","전","개발제한구역","8m미만","202006","1","54.56","374","지분",""
"광주광역시 광산구 비아동","7*","대","제3종일반주거지역","12m미만","202006","1","53","4,000"," ",""
"광주광역시 북구 오치동","2**","답","개발제한구역","-","202006","1","2995","40,000"," ",""
"광주광역시 북구 청풍동","1***","전","개발제한구역","8m미만","202006","1","74.39","484","지분",""
"광주광역시 서구 용두동","4**","답","자연녹지지역","-","202006","1","200","5,000"," ",""
