"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","84.9918","25,348","11","202004","21","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","28,320","15","202004","24","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","23,172","14","202004","25","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.9959","29,680","22","202004","27","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","84.9918","32,950","31","202004","28","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","59.9954","22,520","12","202005","5","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","59.9983","24,200","22","202005","7","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","59.9954","20,820","9","202005","7","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","28,620","18","202005","11","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.99","27,439","11","202005","11","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","84.9908","29,960","11","202005","12","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","77.9959","28,893","20","202005","12","분",""
"대전광역시 대덕구 석봉동","483","금강 센트럴파크 서희스타힐스","84.9908","29,960","11","202005","12","분","20200518"
