"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"대전광역시 서구 둔산동","939","939","0","매그놀리아","54.61","202008","27","12,500","20","2008","청사로 148","20200831"
"대전광역시 서구 둔산동","939","939","0","매그놀리아","49.85","202008","27","12,000","21","2008","청사로 148","20200831"
"대전광역시 서구 둔산동","939","939","0","매그놀리아","49.85","202008","27","12,000","21","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","33.82","202009","3","8,500","6","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","33.82","202009","3","9,900","7","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","35.47","202009","3","10,800","11","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","35.47","202009","3","8,500","7","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","36.98","202009","24","9,800","18","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","50.21","202009","29","13,500","11","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","33.82","202010","13","9,800","17","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","35.47","202010","13","10,000","20","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","38.83","202011","7","10,500","22","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","49.42","202012","7","13,400","15","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","36.2","202012","17","9,900","16","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","36.98","202012","18","10,500","22","2008","청사로 148",""
