"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 제주특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","전세","84.9789","202012","1","27,300","0","10","2017","대청로 11"
"제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","월세","84.9789","202012","8","1,000","100","4","2017","대청로 11"
"제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","전세","84.9789","202012","19","23,000","0","6","2017","대청로 11"
"제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","전세","84.9789","202012","22","28,000","0","10","2017","대청로 11"
"제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","전세","84.9789","202012","23","30,000","0","7","2017","대청로 11"
"제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","전세","84.9789","202012","23","32,000","0","7","2017","대청로 11"
"제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","전세","84.9789","202012","30","32,000","0","5","2017","대청로 11"
"제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","월세","84.9789","202012","31","10,000","67","1","2017","대청로 11"
"제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","전세","84.9789","202101","5","30,000","0","2","2017","대청로 11"
"제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","월세","84.9789","202101","21","10,000","67","1","2017","대청로 11"
"제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","전세","84.9789","202102","5","33,000","0","4","2017","대청로 11"
"제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","전세","84.9789","202102","9","33,000","0","5","2017","대청로 11"
"제주특별자치도 서귀포시 강정동","192","0192","0000","서귀포강정엘에이치아파트","월세","46.96","202003","12","5,948","13","8","2016","대청로25번길 9"
"제주특별자치도 서귀포시 강정동","192","0192","0000","서귀포강정엘에이치아파트","월세","46.96","202004","7","2,548","30","9","2016","대청로25번길 9"
"제주특별자치도 서귀포시 강정동","192","0192","0000","서귀포강정엘에이치아파트","월세","46.96","202004","24","2,548","30","3","2016","대청로25번길 9"
"제주특별자치도 서귀포시 강정동","192","0192","0000","서귀포강정엘에이치아파트","월세","33.97","202101","22","1,083","19","4","2016","대청로25번길 9"
"제주특별자치도 서귀포시 강정동","192","0192","0000","서귀포강정엘에이치아파트","월세","21.97","202101","28","397","14","2","2016","대청로25번길 9"
"제주특별자치도 서귀포시 강정동","192","0192","0000","서귀포강정엘에이치아파트","월세","33.97","202101","29","3,051","8","8","2016","대청로25번길 9"
"제주특별자치도 서귀포시 강정동","192","0192","0000","서귀포강정엘에이치아파트","월세","46.96","202102","8","2,573","30","6","2016","대청로25번길 9"
"제주특별자치도 서귀포시 강정동","192","0192","0000","서귀포강정엘에이치아파트","월세","46.96","202102","10","4,773","19","6","2016","대청로25번길 9"
"제주특별자치도 서귀포시 강정동","192","0192","0000","서귀포강정엘에이치아파트","월세","46.96","202102","16","5,973","13","6","2016","대청로25번길 9"
"제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","전세","84.9297","202003","3","25,000","0","10","2016","대청로 12"
