"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 제주특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"제주특별자치도 서귀포시 남원읍 신흥리","1**","단독","8m미만","65.2","165","202008","5","17,500","2000","태신해안로",""
"제주특별자치도 서귀포시 남원읍 신흥리","1***","단독","8m미만","147.13","243","202004","15","30,500","2018","한신로531번길",""
"제주특별자치도 서귀포시 남원읍 신흥리","1***","단독","8m미만","153.71","283","202004","24","33,000","2018","한신로531번길",""
"제주특별자치도 서귀포시 남원읍 신흥리","1***","단독","12m미만","107.33","355","202102","20","26,000","1992","한신로",""
"제주특별자치도 서귀포시 남원읍 신흥리","1**","단독","8m미만","99.4","358","202005","23","27,250","2002","태신해안로",""
"제주특별자치도 서귀포시 남원읍 신흥리","3**","단독","8m미만","129.84","396.1","202006","12","23,400","1996","신흥앞동산로",""
"제주특별자치도 서귀포시 남원읍 신흥리","3**","단독","8m미만","129.84","396.1","202005","22","20,000","1991","신흥앞동산로",""
"제주특별자치도 서귀포시 남원읍 신흥리","1***","단독","8m미만","92.66","553","202003","10","27,000","2016","원님로",""
"제주특별자치도 서귀포시 남원읍 신흥리","2**","단독","8m미만","259.95","808.2","202005","28","68,000","2015","신흥앞동산로",""
"제주특별자치도 서귀포시 남원읍 신흥리","3**","단독","8m미만","84.86","1262.1","202007","23","20,000","2019","신흥앞동산로",""
"제주특별자치도 서귀포시 남원읍 위미리","1***","단독","25m미만","165.86","157","202010","5","30,000","1999","위미중앙로",""
"제주특별자치도 서귀포시 남원읍 위미리","3***","단독","8m미만","50.19","168","202006","30","27,000","1983","위미해안로",""
"제주특별자치도 서귀포시 남원읍 위미리","4***","단독","25m미만","121.52","254","202101","4","22,000","1981","태위로",""
"제주특별자치도 서귀포시 남원읍 위미리","1***","단독","8m미만","95.22","316","202007","1","44,000","2017","위미중앙로225번길",""
"제주특별자치도 서귀포시 남원읍 위미리","3***","단독","12m미만","60.22","346","202003","10","26,150","1983","태위로19번길",""
"제주특별자치도 서귀포시 남원읍 위미리","2*","단독","-","108.45","388","202102","3","35,000","2018","null","20210303"
"제주특별자치도 서귀포시 남원읍 위미리","3***","단독","25m미만","162.23","394","202011","13","36,000","1982","태위로","20201230"
"제주특별자치도 서귀포시 남원읍 위미리","3***","단독","25m미만","162.23","394","202012","30","36,000","1982","태위로",""
"제주특별자치도 서귀포시 남원읍 위미리","2*","단독","12m미만","108.45","451.57","202005","23","35,312","2018","남원체육관로",""
"제주특별자치도 서귀포시 남원읍 위미리","2*","단독","12m미만","108.45","461.22","202005","23","35,700","2018","남원체육관로","20200523"
"제주특별자치도 서귀포시 남원읍 위미리","2*","단독","12m미만","108.45","461.22","202009","25","38,000","2018","남원체육관로",""
"제주특별자치도 서귀포시 남원읍 위미리","2*","단독","12m미만","108.45","461.22","202003","30","38,000","2018","남원체육관로",""
"제주특별자치도 서귀포시 남원읍 위미리","3***","단독","25m미만","326.4","518","202003","27","50,000","1990","태위로",""
"제주특별자치도 서귀포시 남원읍 위미리","2***","단독","8m미만","88.98","603","202005","18","41,500","2012","위미대성로",""
"제주특별자치도 서귀포시 남원읍 위미리","1***","단독","8m미만","56.19","618","202012","11","44,500","1949","위미중앙로246번길",""
"제주특별자치도 서귀포시 남원읍 위미리","1**","단독","25m미만","289.94","1151","202003","9","71,200","1973","태위로",""
"제주특별자치도 서귀포시 남원읍 의귀리","1***","단독","8m미만","110.33","222","202003","20","29,000","2018","한신로185번길",""
"제주특별자치도 서귀포시 남원읍 의귀리","1***","단독","8m미만","83.99","247","202102","4","15,000","1994","한신로185번길",""
"제주특별자치도 서귀포시 남원읍 의귀리","8**","단독","8m미만","88.24","331","202010","14","16,780","2015","한신로",""
"제주특별자치도 서귀포시 남원읍 의귀리","8**","단독","8m미만","85.92","354","202003","11","19,500","2015","한신로",""
"제주특별자치도 서귀포시 남원읍 의귀리","8**","단독","8m미만","85.92","354","202101","11","19,500","2015","한신로",""
"제주특별자치도 서귀포시 남원읍 의귀리","8**","단독","8m미만","70.38","363","202012","9","22,000","2015","한신로",""
"제주특별자치도 서귀포시 남원읍 의귀리","1***","단독","-","74.62","413","202101","18","35,000","2020","남조로",""
"제주특별자치도 서귀포시 남원읍 의귀리","9**","단독","25m미만","149.88","415","202003","20","42,000","2016","남조로",""
"제주특별자치도 서귀포시 남원읍 의귀리","1***","단독","8m미만","74.62","417","202011","30","38,000","2020","남조로",""
"제주특별자치도 서귀포시 남원읍 의귀리","1***","단독","8m미만","188.66","1190","202009","15","41,000","1987","서의로",""
"제주특별자치도 서귀포시 남원읍 태흥리","2***","단독","12m미만","122.6","215.3","202006","22","36,000","2018","일주동로",""
"제주특별자치도 서귀포시 남원읍 태흥리","1***","단독","8m미만","85","228.24","202012","26","27,000","2020","태위로894번길",""
"제주특별자치도 서귀포시 남원읍 태흥리","2***","단독","12m미만","108.71","229.1","202006","25","45,019","2019","일주동로",""
"제주특별자치도 서귀포시 남원읍 태흥리","2***","단독","12m미만","112.61","230.9","202005","15","45,000","2019","일주동로",""
"제주특별자치도 서귀포시 남원읍 태흥리","5*","단독","8m미만","52.08","259","202102","25","17,000","1989","삼덕로21번길",""
"제주특별자치도 서귀포시 남원읍 태흥리","1***","단독","8m미만","95.19","294.38","202008","25","32,000","2020","태위로894번길",""
"제주특별자치도 서귀포시 남원읍 태흥리","1***","단독","8m미만","95.19","321.51","202011","12","32,500","2020","태위로894번길",""
"제주특별자치도 서귀포시 남원읍 태흥리","1**","단독","8m미만","66.12","349","202010","15","26,000","1978","삼덕로",""
"제주특별자치도 서귀포시 남원읍 태흥리","9**","단독","25m미만","97.19","350","202010","19","30,500","2011","태수로",""
