"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 제주특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"제주특별자치도 서귀포시 강정동","1**","8m미만","100.78","전세","202010","14","13,000","0","1997","신서로88번길"
"제주특별자치도 서귀포시 강정동","1**","25m미만","110","월세","202005","12","200","58","2012","신서로98번길"
"제주특별자치도 서귀포시 강정동","1***","8m미만","115.93","월세","202012","28","2,000","192","2020","염돈로"
"제주특별자치도 서귀포시 강정동","1***","8m미만","116.72","전세","202012","30","40,000","0","2020","염돈로"
"제주특별자치도 서귀포시 강정동","1***","8m미만","133.02","전세","202006","3","49,000","0","2019","염돈로"
"제주특별자치도 서귀포시 강정동","8**","25m미만","135","월세","202006","1","1,000","150","2011","이어도로"
"제주특별자치도 서귀포시 강정동","1***","8m미만","137.43","월세","202101","13","2,500","208","2020","염돈로"
"제주특별자치도 서귀포시 강정동","1***","8m미만","142.87","전세","202005","21","40,000","0","2020","염돈로"
"제주특별자치도 서귀포시 강정동","1***","8m미만","143.76","전세","202012","23","40,000","0","2020","염돈로"
"제주특별자치도 서귀포시 강정동","3***","8m미만","149.75","월세","202004","6","1,500","90","2007","중산간서로"
"제주특별자치도 서귀포시 강정동","1***","-","156","전세","202008","8","23,000","0","2020","중산간서로"
"제주특별자치도 서귀포시 강정동","3***","-","158.67","전세","202010","27","45,000","0","2019","null"
"제주특별자치도 서귀포시 강정동","6**","-","163.15","전세","202009","20","24,000","0","2017","null"
"제주특별자치도 서귀포시 강정동","1**","12m미만","172.2","월세","202003","21","500","83","1996","신중로13번길"
"제주특별자치도 서귀포시 강정동","1**","8m미만","172.8","전세","202003","10","20,000","0","null","신서로108번길"
"제주특별자치도 서귀포시 남원읍 남원리","1***","8m미만","26.45","월세","202003","25","1,000","24","2016","남한로21번길"
"제주특별자치도 서귀포시 남원읍 남원리","5*","8m미만","29.2","월세","202012","3","350","29","1981","태위로723번길"
"제주특별자치도 서귀포시 남원읍 남원리","2**","8m미만","29.6","월세","202012","23","100","40","2016","태위로723번길"
"제주특별자치도 서귀포시 남원읍 남원리","2***","25m미만","40.08","전세","202009","12","6,500","0","2017","태위로"
"제주특별자치도 서귀포시 남원읍 남원리","1**","12m미만","69","월세","202009","25","300","58","2017","태위로"
"제주특별자치도 서귀포시 남원읍 남원리","7*","12m미만","72.42","월세","202003","14","0","45","1990","태위로700번길"
