"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"세종특별자치시 반곡동","가-4121-1004","4121","1004","더스테이빌딩","44.2708","14.6","202010","20","17,300","5","2018","한누리대로 1948",""
"세종특별자치시 반곡동","가-4121-1004","4121","1004","더스테이빌딩","15.3613","5.07","202012","2","6,600","6","2018","한누리대로 1948",""
"세종특별자치시 반곡동","가-4121-1004","4121","1004","더스테이빌딩","44.2708","14.6","202012","10","17,000","6","2018","한누리대로 1948",""
"세종특별자치시 반곡동","가-4121-1002","4121","1002","세종펠리스","39.0456","15.31","202003","31","23,500","4","2020","한누리대로 1940",""
"세종특별자치시 반곡동","가-4121-1002","4121","1002","세종펠리스","26.0141","10.2","202006","22","14,850","4","2020","한누리대로 1940",""
"세종특별자치시 반곡동","가-4121-1002","4121","1002","세종펠리스","25.3352","9.93","202007","1","14,400","4","2020","한누리대로 1940",""
"세종특별자치시 반곡동","가-4121-1002","4121","1002","세종펠리스","26.876","10.54","202008","19","15,228","5","2020","한누리대로 1940",""
"세종특별자치시 반곡동","가-4121-1002","4121","1002","세종펠리스","26.2699","14.45","202012","18","17,000","6","2020","한누리대로 1940",""
"세종특별자치시 반곡동","가-4121-1002","4121","1002","세종펠리스","26.2699","14.6","202101","15","17,000","6","2020","한누리대로 1940",""
"세종특별자치시 반곡동","가-4121-2002","4121","2002","씨즈파크뷰","23.8329","9.71","202007","22","12,290","6","2019","국책연구원3로 6",""
"세종특별자치시 반곡동","가-4121-2002","4121","2002","씨즈파크뷰","21.9063","8.92","202012","16","13,600","6","2019","국책연구원3로 6",""
"세종특별자치시 반곡동","가-4121-2002","4121","2002","씨즈파크뷰","29.9273","12.19","202101","18","12,800","5","2019","국책연구원3로 6",""
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","21.6349","6.44","202003","18","8,600","6","2016","한누리대로 2135",""
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","21.6349","6.44","202003","20","8,500","7","2016","한누리대로 2135",""
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","21.6349","6.44","202011","16","9,500","8","2016","한누리대로 2135",""
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","21.6349","6.44","202011","22","8,000","6","2016","한누리대로 2135",""
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","21.6349","6.44","202011","28","8,400","8","2016","한누리대로 2135",""
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","21.6349","6.44","202012","12","9,000","7","2016","한누리대로 2135",""
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","21.6349","64.36","202012","15","9,999","6","2016","한누리대로 2135",""
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","26.5949","7.91","202012","16","9,900","6","2016","한누리대로 2135",""
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","26.5949","7.91","202012","22","10,000","5","2016","한누리대로 2135",""
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","16.9849","5.05","202012","26","7,200","7","2016","한누리대로 2135",""
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","21.6349","6.44","202012","28","9,500","5","2016","한누리대로 2135",""
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","21.6349","6.44","202012","28","9,500","5","2016","한누리대로 2135",""
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","26.5949","7.91","202101","23","10,300","5","2016","한누리대로 2135",""
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","21.6349","6.44","202102","24","9,000","8","2016","한누리대로 2135",""
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","21.6349","6.44","202003","13","8,500","6","2016","한누리대로 2129",""
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","26.5949","7.69","202004","19","9,500","6","2016","한누리대로 2129",""
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","27.4429","7.93","202005","23","9,500","5","2016","한누리대로 2129",""
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","21.6349","6.25","202006","25","8,900","5","2016","한누리대로 2129",""
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","16.6229","4.8","202006","25","7,400","8","2016","한누리대로 2129",""
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","26.5949","7.69","202008","21","9,500","5","2016","한누리대로 2129",""
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","21.6349","6.25","202011","22","8,100","8","2016","한누리대로 2129",""
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","21.6349","6.44","202012","7","8,500","8","2016","한누리대로 2129",""
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","26.5949","7.69","202012","26","9,500","5","2016","한누리대로 2129",""
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","26.6283","7.7","202101","2","10,000","6","2016","한누리대로 2129",""
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","16.9849","4.91","202101","26","7,000","7","2016","한누리대로 2129",""
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","21.6349","6.25","202102","17","8,600","5","2016","한누리대로 2129",""
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","21.6349","6.44","202102","23","9,200","8","2016","한누리대로 2129","20210315"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","21.6349","6.44","202102","23","9,200","8","2016","한누리대로 2129",""
"세종특별자치시 부강면 부강리","526","0526","0000","(526-0)","64.82","121.64","202009","11","12,000","3","2012","부강외천로 22",""
"세종특별자치시 부강면 부강리","526","0526","0000","(526-0)","64.82","121.64","202012","9","14,000","4","2012","부강외천로 22",""
"세종특별자치시 부강면 부강리","526","0526","0000","(526-0)","65.2","122.35","202012","10","11,500","4","2012","부강외천로 22",""
"세종특별자치시 부강면 부강리","526","0526","0000","(526-0)","64.82","121.64","202012","29","13,400","3","2012","부강외천로 22",""
"세종특별자치시 부강면 부강리","127-1","0127","0001","THE숲아파텔","36.66","20.36","202007","8","11,000","7","2019","부강5길 35-1",""
"세종특별자치시 부강면 부강리","127-1","0127","0001","THE숲아파텔","36.66","19.75","202009","18","11,000","6","2019","부강5길 35-1",""
"세종특별자치시 부강면 부강리","490","0490","0000","부강경남빌라","59.96","42.02","202102","22","6,000","2","1994","부강로 5",""
"세종특별자치시 부강면 부강리","990-9","0990","0009","상당3동","50.73","34.7","202004","29","4,630","2","1990","부강신대길 38",""
"세종특별자치시 부강면 부강리","990-4","0990","0004","상당6동","48.57","42.16","202004","28","3,950","3","1990","부강신대길 38",""
"세종특별자치시 부강면 부강리","1008-1","1008","0001","송정빌라","22.42","19.44","202006","8","1,600","1","2001","부강신대길 33-1",""
"세종특별자치시 부강면 부강리","1008-1","1008","0001","송정빌라","22.42","19.44","202010","28","1,600","1","2001","부강신대길 33-1",""
"세종특별자치시 부강면 부강리","988-15","0988","0015","안흥1동","54.28","43.25","202006","10","5,000","2","1991","부강신대길 42",""
"세종특별자치시 부강면 부강리","988-9","0988","0009","안흥4동","49.21","38.75","202010","8","4,400","4","1991","부강신대길 42",""
"세종특별자치시 부강면 부강리","988-9","0988","0009","안흥4동","49.21","38.75","202012","9","4,500","4","1991","부강신대길 42",""
"세종특별자치시 부강면 부강리","988-5","0988","0005","안흥7동","50.14","42.75","202011","9","3,600","2","1991","부강신대길 42",""
"세종특별자치시 부강면 부강리","962-5","0962","0005","주연B동","63.47","43.75","202012","8","6,800","1","1991","부강3길 3-12",""
"세종특별자치시 부강면 부강리","962-5","0962","0005","주연B동","63.47","43.75","202102","3","6,000","4","1991","부강3길 3-12",""
"세종특별자치시 부강면 부강리","401-180","0401","0180","주연빌라","44.93","38.47","202007","9","4,200","2","1991","청연로 99-2",""
"세종특별자치시 소담동","575","0575","0000","퍼스트시티","26.19","8.24","202003","24","12,000","8","2016","한누리대로 2007",""
"세종특별자치시 소담동","575","0575","0000","퍼스트시티","26.19","8.24","202003","24","12,000","8","2016","한누리대로 2007",""
"세종특별자치시 소담동","575","0575","0000","퍼스트시티","26.19","8.24","202003","24","12,000","8","2016","한누리대로 2007",""
"세종특별자치시 소담동","575","0575","0000","퍼스트시티","26.19","8.24","202003","24","12,000","8","2016","한누리대로 2007",""
"세종특별자치시 소담동","575","0575","0000","퍼스트시티","24.52","7.71","202012","27","10,000","8","2016","한누리대로 2007",""
"세종특별자치시 소담동","576","0576","0000","펠리체타워2","30.735","9.45","202008","7","10,900","6","2017","한누리대로 2009",""
"세종특별자치시 소담동","576","0576","0000","펠리체타워2","30.735","9.45","202012","23","11,800","7","2017","한누리대로 2009",""
"세종특별자치시 소담동","576","0576","0000","펠리체타워2","22.285","6.85","202101","26","10,000","7","2017","한누리대로 2009",""
"세종특별자치시 소담동","576","0576","0000","펠리체타워2","22.285","6.85","202101","26","10,000","7","2017","한누리대로 2009",""
"세종특별자치시 소정면 대곡리","467","0467","0000","대명아트빌라","53.34","52.85","202010","16","3,400","2","1991","맹골2길 2",""
"세종특별자치시 소정면 소정리","196-28","0196","0028","성원빌라","76.44","57.88","202010","22","3,500","3","1996","소정구길 167",""
"세종특별자치시 연기면 보통리","340-1","0340","0001","강람1동강람2동","48.6","35.4","202003","23","4,200","3","1991","잣띠길 24",""
"세종특별자치시 연기면 보통리","340-1","0340","0001","강람1동강람2동","48.6","35.4","202011","17","6,000","3","1991","잣띠길 24",""
"세종특별자치시 연기면 보통리","340-8","0340","0008","강람4동강람5동","48.6","33.63","202007","31","5,000","3","1991","잣띠길 24",""
"세종특별자치시 연기면 보통리","340-8","0340","0008","강람4동강람5동","48.6","33.63","202010","8","3,500","4","1991","잣띠길 24",""
"세종특별자치시 연기면 보통리","340-11","0340","0011","강람6동강람7동","58.77","36.5","202005","25","4,500","4","1993","잣띠길 24",""
"세종특별자치시 연기면 보통리","340-3","0340","0003","대명","59.93","49.29","202006","12","5,000","4","1992","잣띠길 22",""
"세종특별자치시 연기면 연기리","3-15","0003","0015","(3-15)","79.39","76.7","202008","20","16,000","2","2015","당산말길 11-2",""
"세종특별자치시 연기면 연기리","443-10","0443","0010","보성풀하우스 102동","83.69","69.89","202006","20","15,000","2","2014","당산말길 8",""
"세종특별자치시 연기면 연기리","601-2","0601","0002","수정다세대주택(1동)","55.29","41.08","202005","27","4,100","2","1994","아사디길 34",""
"세종특별자치시 연기면 연기리","601-2","0601","0002","수정다세대주택(1동)","55.29","41.08","202012","29","4,200","1","1994","아사디길 34",""
"세종특별자치시 연기면 연기리","601-2","0601","0002","수정다세대주택(1동)","59.1","43.92","202102","5","4,000","4","1994","아사디길 34",""
"세종특별자치시 연기면 연기리","601-5","0601","0005","수정다세대주택(2동)","70.83","54.25","202006","17","5,000","3","1994","아사디길 34",""
"세종특별자치시 연기면 연기리","601-5","0601","0005","수정다세대주택(2동)","70.83","54.25","202011","10","4,500","1","1994","아사디길 34",""
"세종특별자치시 연서면 봉암리","391-1","0391","0001","대신빌리지","56.65","41.54","202008","30","5,300","1","2006","서원길 24",""
"세종특별자치시 연서면 봉암리","422-8","0422","0008","세룡빌라","70.86","76.33","202006","5","4,800","3","1992","서원길 9",""
"세종특별자치시 연서면 봉암리","422-8","0422","0008","세룡빌라","72.57","78.17","202011","2","6,000","2","1992","서원길 9",""
"세종특별자치시 연서면 월하리","618-7","0618","0007","삼풍","54.09","51.63","202008","25","7,000","4","1991","월하1길 12-13",""
"세종특별자치시 연서면 월하리","618-1","0618","0001","삼풍","54.09","35.13","202012","4","7,000","4","1991","월하1길 12-13",""
"세종특별자치시 연서면 월하리","618-1","0618","0001","삼풍","54.09","35.13","202012","28","5,500","1","1991","월하1길 12-13",""
"세종특별자치시 연서면 월하리","637-36","0637","0036","성은주택","59.4","173.7","202005","12","4,500","1","1984","월하1길 49",""
"세종특별자치시 연서면 월하리","638","0638","0000","잉꼬주택","60.8","99","202004","16","3,250","1","1982","월하1길 29-1",""
"세종특별자치시 장군면 도계리","6-5","0006","0005","삼손빌라","83.89","76.57","202003","16","13,000","4","1999","장척로 438",""
"세종특별자치시 전동면 노장리","582-1","0582","0001","태수빌라","53.46","52.58","202102","24","3,400","4","1991","운주산로 394",""
"세종특별자치시 전의면 관정리","262-4","0262","0004","홍성맨션1차","53.965","76","202010","16","5,000","1","2002","산단길 3-13",""
"세종특별자치시 전의면 동교리","165","0165","0000","삼현B","70.2","75.67","202006","6","4,450","2","1991","운주산로 1143",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202006","9","7,150","2","1988","조치원7길 100",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202007","21","6,500","2","1988","조치원7길 92",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202011","25","6,000","3","1988","조치원7길 92",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202012","8","6,000","3","1988","조치원7길 92",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202012","10","7,700","2","1988","조치원7길 88",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202101","1","7,650","3","1988","조치원7길 102",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202102","17","10,000","3","1988","조치원7길 102",""
"세종특별자치시 조치원읍 남리","69-17","0069","0017","남동연립B","38.77","13.49","202012","13","5,500","3","1993","장안길 59",""
"세종특별자치시 조치원읍 명리","23-3","0023","0003","QueenPalace","51.37","24.42","202006","9","11,250","4","2013","새내8길 105",""
"세종특별자치시 조치원읍 명리","23-3","0023","0003","QueenPalace","51.37","24.42","202012","11","12,000","5","2013","새내8길 105",""
"세종특별자치시 조치원읍 명리","61-1","0061","0001","명동빌라","72.87","43.02","202011","19","7,500","1","1982","장안2길 37",""
"세종특별자치시 조치원읍 번암리","74","0074","0000","로얄빌라","76.26","86.56","202012","22","8,500","4","1991","군청로 24-7",""
"세종특별자치시 조치원읍 봉산리","190-7","0190","0007","마이움 103동","50.42","76.25","202009","4","7,900","2","2014","봉산로 62-6",""
"세종특별자치시 조치원읍 봉산리","190-7","0190","0007","마이움 103동","50.42","76.25","202102","2","8,364","1","2014","봉산로 62-6",""
"세종특별자치시 조치원읍 봉산리","190-7","0190","0007","마이움 103동","50.42","76.25","202102","21","8,364","1","2014","봉산로 62-6",""
"세종특별자치시 조치원읍 봉산리","190-14","0190","0014","마이움 104동","48.3","73.63","202101","4","6,930","4","2014","봉산로 62-5",""
"세종특별자치시 조치원읍 봉산리","190-14","0190","0014","마이움 104동","48.3","73.63","202101","13","7,850","3","2014","봉산로 62-5",""
"세종특별자치시 조치원읍 봉산리","190-14","0190","0014","마이움 104동","48.3","73.63","202102","26","8,800","1","2014","봉산로 62-5",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,100","4","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","27","19.8","202005","13","2,700","1","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","54","34.6","202005","13","3,100","1","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","54","34.6","202005","13","3,100","1","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,500","2","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,500","2","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,500","2","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,500","2","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,100","4","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,100","4","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,100","4","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,100","4","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,300","3","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,300","3","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,300","3","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,300","3","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,300","3","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","21.6","17.8","202005","13","2,500","2","1996","내창2길 6",""
"세종특별자치시 조치원읍 서창리","140-11","0140","0011","삼현빌라","48.53","37.3","202003","27","4,000","3","1989","봉산로 19-2",""
"세종특별자치시 조치원읍 서창리","140-11","0140","0011","삼현빌라","48.53","37.3","202012","16","6,000","2","1989","봉산로 19-2",""
"세종특별자치시 조치원읍 서창리","182","0182","0000","서창연립","50.32","116.43","202006","11","6,000","1","1986","원마루길 35",""
"세종특별자치시 조치원읍 서창리","144-15","0144","0015","초원빌라(A)","50.49","63.75","202005","4","6,000","2","1991","내창1길 5",""
"세종특별자치시 조치원읍 서창리","144-15","0144","0015","초원빌라(A)","50.49","63.75","202101","7","5,700","4","1991","내창1길 5",""
"세종특별자치시 조치원읍 서창리","144-16","0144","0016","초원빌라(B)","50.49","48.09","202006","2","3,400","2","1991","내창1길 5",""
"세종특별자치시 조치원읍 서창리","144-16","0144","0016","초원빌라(B)","50.49","48.08","202009","15","6,900","4","1991","내창1길 5",""
"세종특별자치시 조치원읍 서창리","144-16","0144","0016","초원빌라(B)","50.49","48.09","202101","14","6,200","1","1991","내창1길 5",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","19.08","15.8","202102","18","4,879","3","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","19.08","15.8","202102","18","4,879","3","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","20.08","16.63","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.66","14.63","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","16","13.25","202102","18","4,879","5","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","18.58","15.39","202102","18","4,879","3","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","20.22","16.75","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","20.22","16.75","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","18.58","15.39","202102","18","4,879","4","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.66","14.63","202102","18","4,879","4","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.66","14.63","202102","18","4,879","4","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.78","14.73","202102","18","4,879","4","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","19.46","16.12","202102","18","4,879","4","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","19.76","16.37","202102","18","4,879","4","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","19.46","16.12","202102","18","4,879","4","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","19.22","15.91","202102","18","4,879","3","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","19.22","15.91","202102","18","4,879","3","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","18.58","15.39","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.78","14.73","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","20.08","16.63","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.78","14.73","202102","18","4,879","3","2013","돌마루2길 9",""
