"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202006","8","8,000","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202006","16","6,850","15","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202006","18","7,800","7","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202007","8","8,300","8","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202007","13","7,600","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202007","14","7,000","6","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202007","20","7,500","15","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202007","24","8,500","8","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202007","24","7,100","15","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202007","24","7,400","5","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202007","25","9,500","7","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202007","26","7,500","15","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202007","28","7,200","14","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202007","28","8,500","15","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202007","28","7,400","13","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202007","29","7,200","14","2014"," ","20200729"
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202007","30","8,700","9","2014"," ","20200822"
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202007","30","7,500","14","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202007","30","7,100","11","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202007","31","8,100","8","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202008","1","7,600","7","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","37.9","202008","5","18,500","17","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","30.48","202008","6","12,300","5","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202008","10","7,500","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202008","17","10,200","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202008","20","8,000","8","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","36.58","202008","25","15,500","17","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202008","29","7,800","15","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","37.9","202009","3","16,000","17","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202009","5","8,200","16","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202009","14","7,500","7","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202009","24","7,700","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202010","6","8,200","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202010","6","7,500","13","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202010","7","7,000","8","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202010","7","7,000","8","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202010","7","8,200","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","28.72","202010","9","10,000","14","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202010","10","7,200","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202010","16","8,700","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202010","17","7,000","7","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202010","20","7,100","7","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202010","22","9,000","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202011","5","7,500","16","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202011","7","10,000","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202011","11","7,700","6","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202011","11","7,500","15","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202011","14","8,200","11","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202011","15","10,100","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202011","16","8,500","5","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202011","28","8,000","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202012","1","7,700","5","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202012","7","8,200","7","2014"," ","20210323"
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202012","19","8,300","6","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","30.48","202012","23","11,500","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","23.24","202101","20","8,300","16","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202102","5","8,300","11","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","28.72","202102","15","11,000","7","2014"," ",""
"세종특별자치시 어진동","null","0","0","2차푸르지오시티","21.92","202102","27","8,100","7","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202002","29","7,850","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202003","6","7,950","8","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202003","17","8,000","8","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202003","23","7,600","11","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.32","202004","3","7,900","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202004","4","7,500","10","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202004","17","8,000","14","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202004","22","8,200","7","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","43.71","202004","29","13,700","19","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","30.24","202004","29","10,100","16","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202005","4","7,800","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202005","4","7,000","19","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202005","6","7,500","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202005","21","7,980","13","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202005","21","8,500","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202005","25","8,500","14","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","29.06","202005","27","11,150","14","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202006","1","7,800","10","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.22","202006","8","7,500","14","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202006","8","8,050","19","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202006","11","8,000","20","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202006","15","6,900","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","44.84","202006","18","14,000","20","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202006","18","7,900","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","29.06","202006","20","11,750","18","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202006","23","7,800","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202006","24","8,500","18","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202006","24","8,500","4","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202006","27","7,500","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202006","29","8,000","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202007","4","7,500","6","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202007","6","7,300","6","2014"," ","20200710"
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202007","7","7,500","6","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202007","15","7,900","11","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202007","16","8,500","6","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.5","202007","20","7,850","5","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202007","21","8,300","14","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202007","24","8,100","11","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202007","30","8,700","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202007","31","8,500","19","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.5","202007","31","7,900","14","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202008","3","7,950","15","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202008","3","8,000","14","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.22","202008","3","9,000","18","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.5","202008","4","7,950","17","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","39.11","202008","8","14,000","20","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","44.84","202008","8","15,000","16","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202008","9","7,800","17","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202008","9","8,000","7","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202008","12","7,930","15","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202008","12","8,000","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202008","14","8,000","20","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202008","14","7,500","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202008","21","8,000","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202008","21","8,000","11","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","30.24","202008","21","11,200","18","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202008","24","8,200","10","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.5","202008","24","8,300","10","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202008","31","7,950","17","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202008","31","8,000","8","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202009","3","9,850","17","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202009","3","8,000","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202009","12","8,200","6","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","39.11","202009","12","13,200","20","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.22","202009","16","8,400","14","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.22","202009","16","8,300","4","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202009","18","8,100","13","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202009","21","8,100","18","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.22","202009","23","9,000","15","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202009","28","8,200","5","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202010","5","8,050","7","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202010","22","7,950","5","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202010","23","7,950","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202010","24","7,900","5","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202010","24","8,000","15","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202010","30","7,950","16","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202011","2","7,850","10","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.32","202011","3","8,600","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.12","202011","5","8,200","5","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","44.84","202011","7","15,000","17","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202011","7","8,350","13","2014"," ","20201123"
"세종특별자치시 어진동","null","0","0","푸르지오시티","43.71","202011","9","14,500","20","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202011","10","8,400","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202011","10","8,200","9","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202011","10","8,000","15","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202011","11","7,300","6","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202011","11","8,200","10","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202011","13","8,350","13","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.22","202011","14","7,700","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202011","18","8,000","4","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202011","20","8,200","13","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202011","25","8,350","11","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202012","5","8,400","12","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.22","202012","21","8,600","18","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","44.84","202012","24","15,600","18","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202101","8","8,350","5","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202101","8","8,500","6","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","39.11","202101","12","13,600","18","2014"," ","20210223"
"세종특별자치시 어진동","null","0","0","푸르지오시티","39.11","202101","12","13,600","18","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","30.24","202101","12","12,000","19","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","29.06","202101","16","12,400","19","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.22","202101","18","9,200","11","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202101","26","8,600","20","2014"," ","20210310"
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202102","5","8,900","15","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202102","8","9,400","14","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202102","9","9,450","18","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202102","10","9,100","18","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","22.42","202102","13","9,200","10","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202102","18","8,500","5","2014"," ","20210309"
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202102","18","8,500","5","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","23.74","202102","19","9,500","17","2014"," ",""
"세종특별자치시 어진동","null","0","0","푸르지오시티","24.12","202102","25","8,650","6","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","24.01","202004","11","9,500","16","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","24.01","202004","11","9,500","11","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","28.65","202006","20","10,600","16","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","24.01","202006","29","9,500","14","2014"," ","20200720"
"세종특별자치시 어진동","null","0","0","호수의아침","24.01","202006","29","9,500","14","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","24.62","202007","11","9,500","11","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","28.65","202007","12","12,200","11","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","24.01","202007","14","9,000","10","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","28.65","202007","24","10,600","14","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","24.62","202007","25","8,900","13","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","28.65","202007","30","12,500","10","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","28.65","202008","2","13,000","17","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","28.65","202008","24","13,100","15","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","23.57","202009","16","8,600","13","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","23.57","202010","16","7,700","10","2014"," ","20201208"
"세종특별자치시 어진동","null","0","0","호수의아침","23.57","202011","4","7,500","10","2014"," ",""
"세종특별자치시 어진동","null","0","0","호수의아침","24.01","202011","14","8,500","14","2014"," ",""
