"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"세종특별자치시 금남면 용포리","2**","8m미만","49.5","전세","202006","30","7,000","0","2012","용포로"
"세종특별자치시 금남면 용포리","2**","8m미만","49.59","전세","202005","2","8,000","0","2014","가동길"
"세종특별자치시 금남면 용포리","1**","8m미만","49.59","전세","202003","5","7,000","0","2013","용포외곽길"
"세종특별자치시 금남면 용포리","6*","8m미만","50","월세","202004","9","200","55","2013","용포쑥티2길"
"세종특별자치시 금남면 용포리","1**","8m미만","50","전세","202012","21","8,000","0","2012","용포중앙2길"
"세종특별자치시 금남면 용포리","8*","8m미만","56","전세","202005","30","8,000","0","2014","용포2길"
"세종특별자치시 금남면 용포리","8*","8m미만","56","전세","202005","30","8,000","0","2014","용포2길"
"세종특별자치시 금남면 용포리","2**","8m미만","59.05","월세","202006","13","5,000","50","2012","용포로"
"세종특별자치시 금남면 용포리","1**","8m미만","59.2","전세","202009","24","2,000","0","null","용포쑥티1길"
"세종특별자치시 금남면 용포리","5*","8m미만","83.89","월세","202101","7","500","85","2012","용포쑥티2길"
"세종특별자치시 금남면 용포리","1**","8m미만","92.56","월세","202009","8","1,000","45","1946","대평시장2길"
"세종특별자치시 금남면 용포리","2**","8m미만","101.57","전세","202009","11","20,000","0","2014","용포2길"
"세종특별자치시 금남면 용포리","1**","8m미만","134.53","전세","202012","7","20,000","0","2012","용포외곽길"
"세종특별자치시 금남면 용포리","8*","12m미만","165.29","월세","202006","2","100","32","2013","용포2길"
"세종특별자치시 금남면 장재리","2**","8m미만","90","전세","202010","28","13,000","0","2008","금남구즉로"
"세종특별자치시 금남면 호탄리","1**","8m미만","88.7","월세","202008","22","300","30","null","호탄길"
"세종특별자치시 금남면 황용리","2**","8m미만","121.98","월세","202005","20","500","45","1904","황용2길"
"세종특별자치시 나성동","7**","-","26.44","월세","202101","17","500","50","null","null"
"세종특별자치시 나성동","7**","-","27.39","월세","202007","14","500","45","null","null"
"세종특별자치시 나성동","7**","-","28.21","월세","202012","22","500","55","null","null"
"세종특별자치시 나성동","7**","-","32.35","월세","202009","3","500","50","null","null"
"세종특별자치시 도담동","3**","-","18.18","전세","202010","17","7,000","0","null","null"
"세종특별자치시 도담동","6**","25m이상","57.46","전세","202008","12","8,400","0","null","보듬3로"
"세종특별자치시 도담동","6**","12m미만","94.9","전세","202004","16","40,000","0","2018","도담서5길"
"세종특별자치시 도담동","4**","-","208.43","전세","202006","25","59,000","0","2014","null"
"세종특별자치시 도담동","6**","12m미만","218.68","전세","202010","25","38,000","0","2017","도담서5길"
"세종특별자치시 부강면 문곡리","6**","8m미만","72.8","월세","202101","4","1,800","60","null","부강외천로"
"세종특별자치시 부강면 부강리","4**","-","20","월세","202003","21","200","27","2013","null"
"세종특별자치시 부강면 부강리","4**","12m미만","20","월세","202005","25","200","30","2013","부강2길"
"세종특별자치시 부강면 부강리","4**","12m미만","20","전세","202011","1","4,000","0","2013","부강2길"
"세종특별자치시 부강면 부강리","9**","-","20","전세","202003","16","3,100","0","2011","null"
"세종특별자치시 부강면 부강리","9**","8m미만","20","전세","202101","16","3,500","0","2013","부강신대길"
"세종특별자치시 부강면 부강리","4**","8m미만","20","전세","202012","30","3,500","0","2016","시장길"
"세종특별자치시 부강면 부강리","4**","-","23","전세","202006","6","3,500","0","2013","null"
"세종특별자치시 부강면 부강리","1***","8m미만","23.14","전세","202007","16","3,000","0","2012","부강신대길"
"세종특별자치시 부강면 부강리","9**","8m미만","24","월세","202102","27","3,500","15","2017","퇴미로"
"세종특별자치시 부강면 부강리","9**","-","25","월세","202007","4","200","33","2017","null"
"세종특별자치시 부강면 부강리","9**","12m미만","25","월세","202004","7","500","37","2017","부강3길"
"세종특별자치시 부강면 부강리","9**","8m미만","25","월세","202012","11","1,000","35","2017","부강신대길"
"세종특별자치시 부강면 부강리","9**","8m미만","25","월세","202009","16","200","30","2017","퇴미로"
"세종특별자치시 부강면 부강리","4**","-","25","월세","202101","17","200","35","2014","null"
