"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","전세","21.6349","202011","10","8,500","0","6","2016","한누리대로 2135"
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","월세","21.6349","202011","12","300","45","8","2016","한누리대로 2135"
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","월세","26.5949","202012","8","300","50","6","2016","한누리대로 2135"
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","월세","22.0599","202012","11","500","44","8","2016","한누리대로 2135"
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","전세","21.6349","202012","12","8,500","0","8","2016","한누리대로 2135"
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","월세","21.6349","202012","29","300","50","8","2016","한누리대로 2135"
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","월세","21.6349","202012","31","2,000","37","8","2016","한누리대로 2135"
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","월세","16.9849","202101","6","2,000","30","7","2016","한누리대로 2135"
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","월세","21.6349","202101","8","300","50","7","2016","한누리대로 2135"
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","월세","26.5708","202101","18","500","47","6","2016","한누리대로 2135"
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","전세","26.5949","202101","19","12,000","0","5","2016","한누리대로 2135"
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","전세","26.5949","202102","5","12,000","0","5","2016","한누리대로 2135"
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","전세","26.5949","202102","18","11,700","0","6","2016","한누리대로 2135"
"세종특별자치시 보람동","743","0743","0000","스타힐타워Ⅰ","월세","21.6349","202102","24","1,000","39","6","2016","한누리대로 2135"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","21.6349","202003","1","300","42","7","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","26.5949","202004","1","500","41","6","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","26.5949","202004","6","300","45","5","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","26.6283","202004","28","300","45","5","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","16.6229","202005","12","400","31","8","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","전세","21.6349","202005","18","8,000","0","8","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","27.4429","202005","23","300","45","5","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","21.6349","202005","29","300","43","7","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","27.4429","202006","29","500","47","6","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","21.6349","202006","30","500","42","6","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","16.9849","202007","18","300","38","7","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","16.9849","202007","18","300","40","7","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","21.6349","202007","18","500","40","8","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","26.5949","202007","31","2,000","31","6","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","전세","16.9849","202008","15","7,300","0","7","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","전세","17.5229","202008","16","6,300","0","7","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","전세","26.5949","202008","24","8,820","0","6","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","21.6349","202009","10","1,000","36","8","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","16.9849","202009","12","300","40","7","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","21.6349","202009","26","300","45","7","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","27.4429","202009","28","300","50","5","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","21.6349","202009","29","300","42","8","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","21.6349","202010","17","1,000","42","6","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","21.6349","202010","17","300","45","8","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","21.6349","202010","19","300","45","6","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","21.6349","202011","14","2,000","27","7","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","16.9849","202011","21","300","38","7","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","21.6349","202011","24","300","45","5","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","16.9849","202011","25","300","40","7","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","전세","21.6349","202012","3","10,000","0","8","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","전세","26.5949","202012","15","9,000","0","5","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","전세","26.5949","202101","8","9,000","0","5","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","17.4683","202101","18","300","42","8","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","21.6349","202102","16","300","43","6","2016","한누리대로 2129"
"세종특별자치시 보람동","744","0744","0000","스타힐타워Ⅱ","월세","25.2685","202102","17","300","50","8","2016","한누리대로 2129"
"세종특별자치시 부강면 부강리","526","0526","0000","(526-0)","전세","64.82","202008","10","8,500","0","2","2012","부강외천로 22"
"세종특별자치시 부강면 부강리","127-1","0127","0001","THE숲아파텔","월세","36.66","202004","18","2,000","30","6","2019","부강5길 35-1"
"세종특별자치시 부강면 부강리","127-1","0127","0001","THE숲아파텔","월세","36.66","202101","7","1,000","40","6","2019","부강5길 35-1"
"세종특별자치시 부강면 부강리","127-1","0127","0001","THE숲아파텔","전세","68.25","202102","1","15,000","0","7","2019","부강5길 35-1"
"세종특별자치시 부강면 부강리","457-14","0457","0014","TrueLight-A","전세","25.3493","202012","18","10,000","0","3","2020","오대길 25"
"세종특별자치시 부강면 부강리","457-14","0457","0014","TrueLight-A","전세","25.3493","202101","21","10,300","0","4","2020","오대길 25"
"세종특별자치시 부강면 부강리","457-14","0457","0014","TrueLight-A","전세","20.9336","202102","24","10,000","0","3","2020","오대길 25"
"세종특별자치시 부강면 부강리","457-10","0457","0010","TrueLight-B","전세","26.2543","202101","17","10,000","0","2","2020","오대길 27"
"세종특별자치시 부강면 부강리","962-5","0962","0005","주연B동","전세","63.47","202008","12","4,000","0","4","1991","부강3길 3-12"
"세종특별자치시 소담동","576","0576","0000","펠리체타워2","전세","30.735","202102","8","13,000","0","7","2017","한누리대로 2009"
"세종특별자치시 연기면 연기리","443-16","0443","0016","보성풀하우스 101동","월세","83.11","202010","21","1,500","45","2","2015","당산말길 6"
"세종특별자치시 연기면 연기리","443-16","0443","0016","보성풀하우스 101동","전세","83.11","202011","30","14,000","0","4","2015","당산말길 6"
"세종특별자치시 연서면 봉암리","391-1","0391","0001","대신빌리지","월세","62.35","202101","28","1,000","50","3","2006","서원길 24"
"세종특별자치시 전의면 관정리","259-3","0259","0003","정원빌리지(101,102동)","월세","56.46","202005","23","50","25","2","2010","산단길 3-11"
"세종특별자치시 전의면 관정리","259-3","0259","0003","정원빌리지(101,102동)","전세","56.46","202009","3","4,000","0","3","2010","산단길 3-11"
"세종특별자치시 전의면 동교리","165","0165","0000","삼현B","전세","70.2","202005","22","2,000","0","1","1991","운주산로 1143"
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","월세","51.21","202003","5","500","35","3","1988","조치원7길 100"
"세종특별자치시 조치원읍 남리","69-14","0069","0014","남동연립A","월세","54.24","202010","19","500","30","2","1997","조치원8길 80"
"세종특별자치시 조치원읍 남리","37-4","0037","0004","동그라미","월세","12.828","202005","16","200","28","3","2013","새내5길 17"
"세종특별자치시 조치원읍 남리","62-6","0062","0006","세종 팰리스 3동","전세","20.01","202004","13","2,500","0","3","2012","조치원4길 78"
"세종특별자치시 조치원읍 남리","62-6","0062","0006","세종 팰리스 3동","전세","14.41","202009","30","3,000","0","2","2012","조치원4길 78"
"세종특별자치시 조치원읍 남리","354","0354","0000","세종2차굿애플","월세","21.12","202008","25","100","25","4","2014","장안길 92"
"세종특별자치시 조치원읍 남리","354","0354","0000","세종2차굿애플","월세","21.12","202012","14","33","33","4","2014","장안길 92"
"세종특별자치시 조치원읍 봉산리","190-13","0190","0013","마이움 101동","전세","15.04","202009","22","2,000","0","3","2014","봉산로 62-3"
"세종특별자치시 조치원읍 봉산리","190-13","0190","0013","마이움 101동","전세","14.81","202010","7","3,500","0","1","2014","봉산로 62-3"
"세종특별자치시 조치원읍 봉산리","190-11","0190","0011","마이움 102동","전세","15.84","202008","23","2,000","0","4","2014","봉산로 62-4"
"세종특별자치시 조치원읍 봉산리","190-7","0190","0007","마이움 103동","전세","50.42","202007","27","5,000","0","2","2014","봉산로 62-6"
"세종특별자치시 조치원읍 상리","124-2","0124","0002","다원Ⅱ","전세","19.52","202011","6","4,000","0","3","2014","조치원로 45-12"
"세종특별자치시 조치원읍 상리","121-4","0121","0004","제이드팰리스","전세","32.21","202003","12","5,000","0","4","2015","조치원로 45-7"
"세종특별자치시 조치원읍 상리","121-4","0121","0004","제이드팰리스","전세","21.72","202007","23","3,000","0","7","2015","조치원로 45-7"
"세종특별자치시 조치원읍 상리","121-4","0121","0004","제이드팰리스","전세","25.41","202009","17","3,000","0","7","2015","조치원로 45-7"
"세종특별자치시 조치원읍 상리","121-4","0121","0004","제이드팰리스","전세","25.41","202101","20","3,000","0","7","2015","조치원로 45-7"
"세종특별자치시 조치원읍 상리","121-4","0121","0004","제이드팰리스","전세","22.04","202102","25","3,000","0","7","2015","조치원로 45-7"
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","전세","54","202012","30","20,000","0","1","1996","내창2길 6"
"세종특별자치시 조치원읍 서창리","154-11","0154","0011","강람빌라1동","월세","54","202012","30","14,000","43","1","1996","내창2길 6"
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","전세","18.58","202011","30","4,000","0","3","2013","돌마루2길 9"
"세종특별자치시 조치원읍 신안리","387-7","0387","0007","비스하우스","전세","17.51","202004","11","4,500","0","5","2013","신안새동네길 32-5"
"세종특별자치시 조치원읍 신안리","387-7","0387","0007","비스하우스","전세","32.41","202101","11","5,000","0","2","2013","신안새동네길 32-5"
"세종특별자치시 조치원읍 신흥리","24-3","0024","0003","신흥연립","월세","70.42","202011","7","300","30","2","1982","장등길 9"
"세종특별자치시 조치원읍 신흥리","24-3","0024","0003","신흥연립","전세","70.42","202102","3","8,000","0","3","1982","장등길 9"
"세종특별자치시 조치원읍 신흥리","17-1","0017","0001","우성빌라(다,라동)","전세","55.05","202005","4","3,000","0","4","1991","신흥샛터1길 25"
"세종특별자치시 조치원읍 신흥리","78-14","0078","0014","이 룸","전세","52.43","202003","12","8,500","0","5","2014","신흥고샅길 14"
"세종특별자치시 조치원읍 신흥리","78-14","0078","0014","이 룸","전세","45.81","202005","21","7,500","0","3","2014","신흥고샅길 14"
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","전세","67.9","202005","13","6,500","0","2","1984","군청로 117"
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","전세","67.9","202005","13","6,500","0","2","1984","군청로 117"
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","전세","55.35","202008","26","5,000","0","3","1984","군청로 117"
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","전세","55.35","202009","24","6,000","0","3","1984","군청로 117"
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","전세","55.35","202010","16","4,725","0","3","1984","군청로 117"
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","전세","57.51","202010","20","8,000","0","3","1984","군청로 117"
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","월세","57.51","202102","7","500","35","3","1984","군청로 117"
"세종특별자치시 조치원읍 정리","112","0112","0000","세진시티빌","전세","21.2244","202003","9","4,000","0","2","2015","으뜸길 152"
"세종특별자치시 조치원읍 정리","112","0112","0000","세진시티빌","전세","21.2244","202003","9","4,000","0","2","2015","으뜸길 152"
"세종특별자치시 조치원읍 정리","112","0112","0000","세진시티빌","전세","20.717","202004","6","3,700","0","2","2015","으뜸길 152"
"세종특별자치시 조치원읍 정리","112","0112","0000","세진시티빌","전세","30.085","202005","9","6,500","0","3","2015","으뜸길 152"
"세종특별자치시 조치원읍 정리","112","0112","0000","세진시티빌","전세","16.661","202007","10","3,000","0","3","2015","으뜸길 152"
"세종특별자치시 조치원읍 정리","112","0112","0000","세진시티빌","전세","16.85","202007","18","3,300","0","5","2015","으뜸길 152"
"세종특별자치시 조치원읍 정리","112","0112","0000","세진시티빌","전세","17.3137","202007","25","3,300","0","5","2015","으뜸길 152"
"세종특별자치시 조치원읍 정리","112","0112","0000","세진시티빌","월세","20.717","202008","1","500","30","3","2015","으뜸길 152"
"세종특별자치시 조치원읍 정리","112","0112","0000","세진시티빌","전세","22.589","202008","13","4,000","0","3","2015","으뜸길 152"
"세종특별자치시 조치원읍 정리","112","0112","0000","세진시티빌","전세","22.589","202008","17","4,500","0","5","2015","으뜸길 152"
"세종특별자치시 조치원읍 정리","112","0112","0000","세진시티빌","전세","33.9845","202009","15","7,000","0","5","2015","으뜸길 152"
"세종특별자치시 조치원읍 정리","112","0112","0000","세진시티빌","월세","20.2003","202011","26","1,500","30","3","2015","으뜸길 152"
"세종특별자치시 조치원읍 침산리","275-1","0275","0001","Juniper Hille","월세","17.38","202004","11","30","33","5","2013"," 13"
"세종특별자치시 조치원읍 침산리","148","0148","0000","거성주택AB","전세","40.95","202012","26","5,000","0","2","1989","침산3길 14-1"
"세종특별자치시 조치원읍 침산리","147-4","0147","0004","고려(2)","전세","76.32","202003","17","5,500","0","2","1986","침산3길 11"
"세종특별자치시 조치원읍 침산리","283-4","0283","0004","해솔마을A동","전세","20.92","202004","21","4,000","0","2","2013","문화4길 7"
