"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"세종특별자치시 부강면 부강리","7**","단독","8m미만","89.82","1249","202005","6","49,200","1995","구들기길",""
"세종특별자치시 부강면 산수리","1**","단독","8m미만","90.61","419","202007","1","16,000","1960","산수길",""
"세종특별자치시 부강면 산수리","1**","단독","8m미만","90.61","419","202102","16","16,000","1960","산수길",""
"세종특별자치시 부강면 행산리","3**","단독","8m미만","189.25","660","202007","6","10,000","2000","행산길",""
"세종특별자치시 부강면 행산리","3**","단독","8m미만","43.05","1253","202010","5","19,700","2020","행산길",""
"세종특별자치시 소정면 대곡리","4**","단독","8m미만","52.6","237","202008","17","5,300","1985","궁리길",""
"세종특별자치시 소정면 대곡리","4**","단독","8m미만","70.41","248","202003","10","8,100","1982","궁리길",""
"세종특별자치시 소정면 대곡리","4**","단독","8m미만","81.59","287","202102","22","9,000","1982","궁리길",""
"세종특별자치시 소정면 대곡리","3**","단독","8m미만","83.43","351","202010","27","10,500","1981","학수소사길",""
"세종특별자치시 소정면 대곡리","4**","단독","8m미만","116.85","469","202009","29","12,000","2010","맹골2길",""
"세종특별자치시 소정면 대곡리","2**","단독","8m미만","88.5","476","202008","6","8,470","2002","맹골2길",""
"세종특별자치시 소정면 대곡리","4**","단독","8m미만","119.8","496","202004","1","15,250","2015","대사동길",""
"세종특별자치시 소정면 운당리","1**","단독","8m미만","125.06","390","202003","23","12,000","1980","운당7길",""
"세종특별자치시 소정면 운당리","2**","단독","8m미만","284","417","202007","16","20,000","1984","운당5길",""
"세종특별자치시 소정면 운당리","1**","단독","8m미만","69","450","202004","2","10,500","1991","운당길",""
"세종특별자치시 아름동","1***","단독","12m미만","149.28","305","202007","14","83,000","2020","범지기길",""
"세종특별자치시 아름동","1***","단독","12m미만","188.94","305.8","202101","26","133,000","2019","바른4길",""
"세종특별자치시 아름동","8**","단독","12m미만","199.49","346.5","202011","13","85,000","2020","바른6길",""
"세종특별자치시 아름동","1***","단독","12m미만","251.98","354.9","202003","12","105,000","2020","바른3길",""
"세종특별자치시 연기면 눌왕리","3**","단독","8m미만","82.65","532","202008","14","19,000","1990","외왕길",""
"세종특별자치시 연기면 눌왕리","2**","단독","8m미만","148.62","864","202101","10","51,150","2018","문암길",""
"세종특별자치시 연기면 보통리","3**","다가구","8m미만","481.96","483","202012","3","96,600","2014","공단로",""
"세종특별자치시 연기면 보통리","3**","다가구","12m미만","481.96","483","202008","14","78,200","2013","공단로",""
"세종특별자치시 연기면 보통리","3**","다가구","8m미만","481.96","488","202010","14","93,560","1990","공단로",""
"세종특별자치시 연기면 보통리","3**","다가구","8m미만","481.96","488","202010","14","89,000","1990","공단로","20201127"
"세종특별자치시 연기면 보통리","3**","다가구","8m미만","493.86","505","202009","24","90,000","null","공단로","20201015"
"세종특별자치시 연기면 보통리","3**","다가구","8m미만","493.86","505","202009","24","89,000","1990","공단로",""
"세종특별자치시 연기면 보통리","3**","다가구","8m미만","493.86","532","202009","24","90,000","null","공단로","20201015"
"세종특별자치시 연기면 보통리","3**","다가구","8m미만","493.86","532","202009","24","89,000","2014","공단로",""
"세종특별자치시 연기면 보통리","3**","다가구","8m미만","493.86","595.2","202009","24","90,000","null","공단로","20201015"
"세종특별자치시 연기면 보통리","3**","다가구","8m미만","493.86","619.8","202009","24","90,000","null","공단로","20201015"
"세종특별자치시 연기면 보통리","3**","단독","8m미만","66","238","202010","30","18,000","1990","잣띠길",""
"세종특별자치시 연기면 수산리","5**","단독","8m미만","104.98","493","202012","14","34,664","2018","수왕로",""
"세종특별자치시 연기면 수산리","5**","단독","8m미만","104.98","493","202012","14","34,710","2018","수왕로","20210209"
"세종특별자치시 연기면 연기리","4**","단독","8m미만","32.4","170","202006","29","15,900","1999","당산로",""
"세종특별자치시 연기면 연기리","*","단독","8m미만","76.68","179","202004","9","11,500","1990","당산말길",""
"세종특별자치시 연기면 연기리","*","단독","8m미만","68.76","232","202006","24","19,000","1992","당산말길",""
"세종특별자치시 연기면 연기리","3**","단독","8m미만","39.67","274","202004","25","24,070","1961","연기길",""
"세종특별자치시 연기면 연기리","4**","단독","8m미만","62.7","307","202008","15","38,500","1962","당산로",""
"세종특별자치시 연기면 연기리","3**","단독","8m미만","82.64","340","202008","12","36,000","1999","연기길",""
"세종특별자치시 연기면 연기리","3**","단독","8m미만","84.24","522","202012","22","53,000","1993","당산로",""
"세종특별자치시 연기면 연기리","3*","단독","8m미만","85.95","648","202102","2","66,500","1985","교촌3길",""
"세종특별자치시 연동면 내판리","2**","단독","8m미만","50.96","360","202012","23","9,000","2004","내판로",""
"세종특별자치시 연동면 내판리","2*","단독","8m미만","59.5","445","202008","9","35,000","1978","null",""
"세종특별자치시 연동면 내판리","2*","단독","8m미만","59.5","445","202008","9","35,000","1978","null","20201006"
"세종특별자치시 연동면 내판리","3**","단독","8m미만","72.62","466","202011","15","52,000","2017","효자길",""
"세종특별자치시 연동면 내판리","5**","단독","8m미만","84.32","661","202010","21","51,000","1995","문주길",""
"세종특별자치시 연동면 노송리","1**","단독","8m미만","9.91","221","202101","5","9,000","1954","노리미길",""
"세종특별자치시 연동면 노송리","1**","단독","8m미만","9.91","221","202101","26","14,000","1954","노리미길",""
"세종특별자치시 연동면 문주리","1**","단독","8m미만","72.5","333","202011","30","20,716","1998","문주길",""
"세종특별자치시 연동면 문주리","1**","단독","8m미만","49.59","726","202012","2","70,276","1911","문주길",""
"세종특별자치시 연동면 송용리","2**","단독","8m미만","82.71","228","202010","20","15,700","1990","송용1길",""
"세종특별자치시 연동면 송용리","1**","단독","8m미만","92.6","704","202101","10","30,000","1986","청연로",""
"세종특별자치시 연동면 응암리","4**","단독","8m미만","135.5","660","202011","13","15,000","1990","매바위길",""
"세종특별자치시 연서면 고복리","5**","단독","8m미만","123.96","503","202008","10","41,810","2014","안산길",""
"세종특별자치시 연서면 고복리","4**","단독","8m미만","138.96","860","202010","15","82,400","2017","복골길",""
"세종특별자치시 연서면 국촌리","3*","단독","8m미만","146.1","424","202006","6","15,000","1993","국촌1길",""
"세종특별자치시 연서면 기룡리","6**","단독","8m미만","45.95","217","202012","18","4,000","1945","신림길",""
"세종특별자치시 연서면 기룡리","6**","단독","8m미만","54.22","374","202011","2","10,000","1960","신림길",""
"세종특별자치시 연서면 기룡리","6**","단독","8m미만","84.46","631","202007","20","20,000","1940","신림길",""
"세종특별자치시 연서면 봉암리","2**","다가구","8m미만","540.26","363","202101","5","90,000","2014","봉암길",""
"세종특별자치시 연서면 봉암리","5*","다가구","8m미만","435","438","202006","26","66,000","2013","당산로",""
"세종특별자치시 연서면 봉암리","2**","단독","8m미만","43.59","90","202102","25","10,800","1983","봉암길",""
"세종특별자치시 연서면 봉암리","6**","단독","12m미만","57.36","96","202008","27","31,500","2000","당산로",""
"세종특별자치시 연서면 봉암리","2**","단독","12m미만","371.88","132","202102","11","52,200","1900","당산로","20210317"
"세종특별자치시 연서면 봉암리","6**","단독","8m미만","67.5","140","202102","4","15,000","1980","봉암새동네길",""
"세종특별자치시 연서면 봉암리","6**","단독","8m미만","67.5","146","202012","4","12,500","1980","봉암새동네길",""
"세종특별자치시 연서면 봉암리","6**","단독","8m미만","67.5","211","202003","4","13,300","1980","봉암새동네길",""
"세종특별자치시 연서면 봉암리","6**","단독","8m미만","72.2","244","202010","29","20,000","1988","봉암새동네길",""
"세종특별자치시 연서면 봉암리","2**","단독","8m미만","75.81","267","202102","26","30,000","1984","봉암길",""
"세종특별자치시 연서면 봉암리","4**","단독","12m미만","61.82","311","202007","3","30,000","1930","봉암길",""
"세종특별자치시 연서면 봉암리","6**","단독","8m미만","117.79","332","202012","24","17,500","1983","당산로","20210316"
"세종특별자치시 연서면 봉암리","4**","단독","8m미만","117.05","565","202006","3","26,500","2008","봉암길",""
"세종특별자치시 연서면 부동리","9*","단독","8m미만","49.59","645","202101","26","13,000","1977","가마골길",""
"세종특별자치시 연서면 성제리","1**","단독","8m미만","60.79","196","202011","3","13,800","1990","성제길",""
"세종특별자치시 연서면 성제리","3**","단독","8m미만","75.3","421","202102","15","28,800","1980","대첩로",""
"세종특별자치시 연서면 성제리","2**","단독","8m미만","98.66","1289","202009","16","40,000","1989","둥구리재길",""
"세종특별자치시 연서면 신대리","8*","단독","8m미만","54","46.33","202006","13","3,500","2014","신대송정길",""
"세종특별자치시 연서면 신대리","5**","단독","8m미만","72.09","373","202011","1","22,000","2013","송적골길",""
"세종특별자치시 연서면 쌍류리","9*","단독","8m미만","116.64","285","202011","19","10,800","1997","생천길",""
"세종특별자치시 연서면 쌍류리","3**","단독","8m미만","93.24","402","202007","30","20,000","2003","벌말길",""
"세종특별자치시 연서면 쌍전리","1**","단독","8m미만","36.69","750","202005","13","40,000","1940","큰창고개길",""
"세종특별자치시 연서면 와촌리","1**","단독","8m미만","48","443","202101","20","37,500","2018","대실1길",""
"세종특별자치시 연서면 월하리","6**","단독","8m미만","82.47","214","202003","4","13,250","1988","월하1길",""
"세종특별자치시 연서면 월하리","6**","단독","8m미만","82.47","214","202003","4","13,250","1988","월하1길","20200316"
"세종특별자치시 연서면 월하리","6**","단독","8m미만","152.88","240","202007","29","50,000","1988","세종로",""
"세종특별자치시 연서면 월하리","6**","단독","8m미만","79.43","283","202011","28","22,000","1980","월하2길",""
"세종특별자치시 연서면 월하리","6**","단독","-","79.43","283","202011","28","22,000","2020","null","20210121"
"세종특별자치시 연서면 월하리","2*","단독","8m미만","68.1","368","202004","13","16,000","1950","구서원길",""
